"","id","cmap_score","p","padj","sig_id","cell_id","pert_desc","pert_id","pert_type","pert_dose","pert_time","pert_time_unit","brew_prefix","is_gold","pert_mfc_id","pert_iname","pool_id","zmad_ref"
"229","435780",-0.517552828902522,0.082,0.291801801801802,"AML001_CD34_24H:BRD-A19037878:1.11111","CD34","TRICHOSTATIN_A","BRD-A19037878","trt_cp",1.11111,"24","h","AML001_CD34_24H","1","NULL","trichostatin-a","epsilon","population"
"347","83210",-0.515678254942058,0.083,0.292723214285714,"CPC015_NPC_24H:BRD-K66353228-001-08-8:10","NPC","-666","BRD-K66353228","trt_cp",10,"24","h","CPC015_NPC_24H","1","NULL","zoxazolamine","epsilon","population"
"270","5365",-0.511077027948194,0.088,0.302260869565217,"CPC001_HA1E_24H:BRD-K05151076-001-01-8:10","HA1E","ZK 164015","BRD-K05151076","trt_cp",10,"24","h","CPC001_HA1E_24H","1","NULL","ZK-164015","epsilon","population"
"330","7749",-0.511077027948194,0.088,0.302260869565217,"CPC004_HCC515_24H:BRD-K66296774-001-02-0:10","HCC515","FLUVASTATIN","BRD-K66296774","trt_cp",10,"24","h","CPC004_HCC515_24H","1","NULL","fluvastatin","epsilon","population"
"368","89545",-0.509713701431493,0.088,0.302260869565217,"CPC018_A375_6H:BRD-K25906698-303-01-9:10","A375","-666","BRD-K25906698","trt_cp",10,"6","h","CPC018_A375_6H","1","NULL","immepip","epsilon","population"
"275","54546",-0.507498295841854,0.092,0.313275862068966,"CPC011_A375_6H:BRD-A75409952:10","A375","wortmannin","BRD-A75409952","trt_cp",10,"6","h","CPC011_A375_6H","1","NULL","wortmannin","epsilon","population"
"259","49467",-0.505282890252215,0.094,0.315336134453782,"CPC006_T3M10_6H:BRD-K68185022-001-06-4:70.07","T3M10","Ursolic Acid","BRD-K68185022","trt_cp",70.07,"6","h","CPC006_T3M10_6H","1","NULL","ursolic-acid","epsilon","population"
"134","3071",-0.501363326516701,0.095,0.315336134453782,"CPC003_HA1E_6H:BRD-K00312224-001-03-8:10","HA1E","PPT","BRD-K00312224","trt_cp",10,"6","h","CPC003_HA1E_6H","1","NULL","PPT","epsilon","population"
"40","13993",-0.499659168370825,0.095,0.315336134453782,"CPC003_PC3_24H:BRD-A60414806-065-01-6:10","PC3","VINCRISTINE SULFATE","BRD-A60414806","trt_cp",10,"24","h","CPC003_PC3_24H","1","NULL","vincristine","epsilon","population"
"90","20706",-0.498125426039537,0.096,0.316,"CPC006_EFO27_6H:BRD-K26664453-001-03-4:10","EFO27","-666","BRD-K26664453","trt_cp",10,"6","h","CPC006_EFO27_6H","1","NULL","cytochalasin-b","epsilon","population"
"249","445270",-0.494035446489434,0.102,0.330245901639344,"DOSBIO001_NEU_24H:BRD-A75409952:1.11111","NEU","wortmannin","BRD-A75409952","trt_cp",1.11111,"24","h","DOSBIO001_NEU_24H","1","NULL","wortmannin","epsilon","population"
"122","2796",-0.493524199045671,0.102,0.330245901639344,"CPC004_HA1E_6H:BRD-A31204924-001-07-6:10","HA1E","MITOTANE","BRD-A31204924","trt_cp",10,"6","h","CPC004_HA1E_6H","1","NULL","mitotane","epsilon","population"
"79","18280",-0.487559645535106,0.108,0.346829268292683,"CPC006_A549_24H:BRD-K47983010-001-02-1:10","A549","BX-795","BRD-K47983010","trt_cp",10,"24","h","CPC006_A549_24H","1","NULL","BX-795","epsilon","population"
"374","9059",-0.48653715064758,0.111,0.353588709677419,"CPC004_HEPG2_6H:BRD-K80431395-001-02-4:10","HEPG2","TRICIRIBINE","BRD-K80431395","trt_cp",10,"6","h","CPC004_HEPG2_6H","1","NULL","triciribine","epsilon","population"
"3","101213",-0.485514655760054,0.113,0.354246031746032,"CPD001_MCF7_24H:BRD-A45889380-336-04-2:10","MCF7","Quinacrine dihydrochloride dihydrate","BRD-A45889380","trt_cp",10,"24","h","CPD001_MCF7_24H","1","NULL","mepacrine","epsilon","population"
"328","77477",-0.485173824130879,0.113,0.354246031746032,"CPC016_HT29_6H:BRD-K06543683-066-01-3:10","HT29","-666","BRD-K06543683","trt_cp",10,"6","h","CPC016_HT29_6H","1","NULL","bisindolylmaleimide-ix","epsilon","population"
"395","99987",-0.477845944103613,0.118,0.367007874015748,"CPC018_MCF7_24H:BRD-K33882852-003-01-0:10","MCF7","-666","BRD-K33882852","trt_cp",10,"24","h","CPC018_MCF7_24H","1","NULL","ZK-93423","epsilon","population"
"252","450589",-0.475460122699387,0.119,0.3672265625,"AML001_U937_24H:BRD-A19037878:3.33333","U937","TRICHOSTATIN_A","BRD-A19037878","trt_cp",3.33333,"24","h","AML001_U937_24H","1","NULL","trichostatin-a","epsilon","population"
"142","322559",-0.468643490115883,0.125,0.379807692307692,"LJP001_BT20_24H:BRD-K49328571-001-06-9:10","BT20","Dasatinib:BMS-354825, Sprycel, BMS354825","BRD-K49328571","trt_cp",10,"24","h","LJP001_BT20_24H","1","NULL","dasatinib","epsilon","population"
"37","13719",-0.468643490115883,0.125,0.379807692307692,"CPC003_PC3_24H:BRD-K15588452-003-01-9:10","PC3","R-96544 hydrochloride","BRD-K15588452","trt_cp",10,"24","h","CPC003_PC3_24H","1","NULL","R-96544","epsilon","population"
"300","70987",-0.466428084526244,0.129,0.38609022556391,"CPC011_VCAP_24H:BRD-K75958195-050-04-8:10","VCAP","pizotyline","BRD-K75958195","trt_cp",10,"24","h","CPC011_VCAP_24H","1","NULL","pizotifen","epsilon","population"
"163","326938",-0.464042263122018,0.13,0.38609022556391,"LJP001_MCF7_6H:BRD-K51313569-001-03-7:0.4","MCF7","PD0332991","BRD-K51313569","trt_cp",0.4,"6","h","LJP001_MCF7_6H","1","NULL","palbociclib","epsilon","population"
"290","66118",-0.464042263122018,0.13,0.38609022556391,"CPC010_PC3_6H:BRD-K70578146-001-03-4:10","PC3","dactinomycin","BRD-K70578146","trt_cp",10,"6","h","CPC010_PC3_6H","1","NULL","dactinomycin","epsilon","population"
"50","151995",-0.459441036128153,0.137,0.40384328358209,"DOS050_MCF7_24H:BRD-A75409952:10","MCF7","wortmannin","BRD-A75409952","trt_cp",10,"24","h","DOS050_MCF7_24H","1","NULL","wortmannin","epsilon","population"
"365","8861",-0.455180640763463,0.145,0.424259259259259,"CPC004_HEPG2_6H:BRD-K51677086-001-07-0:10","HEPG2","ERYTHROMYCIN ETHYLSUCCINATE","BRD-K51677086","trt_cp",10,"6","h","CPC004_HEPG2_6H","1","NULL","erythromycin","epsilon","population"
"23","112754",-0.451431492842536,0.148,0.426715328467153,"DEB001_MCF7_6H:BRD-A19500257-001-04-7:10","MCF7","geldanamycin","BRD-A19500257","trt_cp",10,"6","h","DEB001_MCF7_6H","1","NULL","geldanamycin","epsilon","population"
"68","17529",-0.451431492842536,0.148,0.426715328467153,"CPC006_A375_24H:BRD-K56301217-001-01-7:11.1","A375","A112550.cdx","BRD-K56301217","trt_cp",11.1,"24","h","CPC006_A375_24H","1","NULL","ABT-737","epsilon","population"
"192","334218",-0.44904567143831,0.15,0.429347826086956,"MUC.CP006_MCF7_6H:BRD-K49049886-001-03-8:20","MCF7","CGS-15943","BRD-K49049886","trt_cp",20,"6","h","MUC.CP006_MCF7_6H","1","NULL","CGS-15943","epsilon","population"
"143","322582",-0.446659850034083,0.155,0.440467625899281,"LJP002_BT20_24H:BRD-K70401845-001-04-1:0.08","BT20","Erlotinib;OSI-774","BRD-K70401845","trt_cp",0.08,"24","h","LJP002_BT20_24H","1","NULL","erlotinib","epsilon","population"
"382","94269",-0.444444444444444,0.157,0.442288732394366,"CPC020_HA1E_6H:BRD-A88774919-001-02-8:10","HA1E","doxycycline","BRD-A88774919","trt_cp",10,"6","h","CPC020_HA1E_6H","1","NULL","doxycycline","epsilon","population"
"179","329338",-0.443421949556919,0.159,0.442288732394366,"LJP001_MDAMB231_24H:BRD-K56343971-001-04-9:0.4","MDAMB231","PLX4032:RG7204, R7204, RO5185426,","BRD-K56343971","trt_cp",0.4,"24","h","LJP001_MDAMB231_24H","1","NULL","vemurafenib","epsilon","population"
"123","27997",-0.442740286298569,0.159,0.442288732394366,"CPC006_NCIH2073_6H:BRD-K00615600-001-06-1:25","NCIH2073","AG14361","BRD-K00615600","trt_cp",25,"6","h","CPC006_NCIH2073_6H","1","NULL","AG-14361","epsilon","population"
"140","32205",-0.441036128152693,0.163,0.450244755244755,"CPC006_RMUGS_6H:BRD-A62025033-001-01-8:10","RMUGS","temsirolimus [CI779]","BRD-A62025033","trt_cp",10,"6","h","CPC006_RMUGS_6H","1","NULL","temsirolimus","epsilon","population"
"362","88064",-0.43694614860259,0.166,0.452206896551724,"CPC014_VCAP_6H:BRD-K01253243-001-01-4:10","VCAP","HY-10966","BRD-K01253243","trt_cp",10,"6","h","CPC014_VCAP_6H","1","NULL","SB-590885","epsilon","population"
"207","361451",-0.436775732788003,0.166,0.452206896551724,"RAD001_A549_6H:BRD-K01228321-318-03-5:0.0412","A549","-666","BRD-K01228321","trt_cp",0.0412,"6","h","RAD001_A549_6H","1","NULL","cisplatin","epsilon","population"
"216","4095",-0.43200408997955,0.171,0.462176870748299,"CPC002_HA1E_24H:BRD-K98521173-001-03-8:10","HA1E","Deoxycorticosterone","BRD-K98521173","trt_cp",10,"24","h","CPC002_HA1E_24H","1","NULL","desoxycortone","epsilon","population"
"292","66272",-0.431152010906612,0.172,0.462176870748299,"CPC011_PC3_6H:BRD-K74117820-066-08-2:10","PC3","nelfinavir","BRD-K74117820","trt_cp",10,"6","h","CPC011_PC3_6H","1","NULL","nelfinavir","epsilon","population"
"47","149737",-0.429277436946149,0.174,0.464391891891892,"DOS049_HT29_24H:BRD-A19037878:10","HT29","trichostatin-a","BRD-A19037878","trt_cp",10,"24","h","DOS049_HT29_24H","1","NULL","trichostatin-a","epsilon","population"
"335","79376",-0.416837082481254,0.185,0.490436241610738,"CPC015_MCF7_6H:BRD-K81839095-001-04-6:10","MCF7","-666","BRD-K81839095","trt_cp",10,"6","h","CPC015_MCF7_6H","1","NULL","estrone","epsilon","population"
"173","328971",-0.414792092706203,0.187,0.492433333333333,"LJP002_MDAMB231_24H:BRD-K87737963-001-02-9:0.4","MDAMB231","CYT387","BRD-K87737963","trt_cp",0.4,"24","h","LJP002_MDAMB231_24H","1","NULL","CYT387","epsilon","population"
"332","78633",-0.412065439672802,0.194,0.507483443708609,"CPC015_HT29_6H:BRD-A06352418-001-15-0:10","HT29","TERFENADINE","BRD-A06352418","trt_cp",10,"6","h","CPC015_HT29_6H","1","NULL","terfenadine","epsilon","population"
"109","24266",-0.406100886162236,0.199,0.512987012987013,"CPC006_HT115_6H:BRD-A62025033-001-01-8:10","HT115","temsirolimus [CI779]","BRD-A62025033","trt_cp",10,"6","h","CPC006_HT115_6H","1","NULL","temsirolimus","epsilon","population"
"373","90432",-0.403033401499659,0.2,0.512987012987013,"CPC020_A375_6H:BRD-K53790871-001-15-1:10","A375","triamcinolone acetonide","BRD-K53790871","trt_cp",10,"6","h","CPC020_A375_6H","1","NULL","triamcinolone","epsilon","population"
"195","335802",-0.403033401499659,0.2,0.512987012987013,"MUC.CP003_MCF7_24H:BRD-K02407574-001-04-8:0.3704","MCF7","-666","BRD-K02407574","trt_cp",0.3704,"24","h","MUC.CP003_MCF7_24H","1","NULL","parbendazole","epsilon","population"
"86","19954",-0.398261758691207,0.204,0.519870967741935,"CPC006_CORL23_6H:BRD-A75409952:10","CORL23","wortmannin","BRD-A75409952","trt_cp",10,"6","h","CPC006_CORL23_6H","1","NULL","wortmannin","epsilon","population"
"26","114907",-0.392467620995228,0.209,0.529198717948718,"CPD003_PC3_6H:BRD-K89104321-003-10-6:10","PC3","THIP Hydrochloride","BRD-K89104321","trt_cp",10,"6","h","CPD003_PC3_6H","1","NULL","gaboxadol","epsilon","population"
"377","91870",-0.388036809815951,0.215,0.5375,"CPC020_A549_6H:BRD-K81418486:10","A549","vorinostat","BRD-K81418486","trt_cp",10,"6","h","CPC020_A549_6H","1","NULL","vorinostat","epsilon","population"
"226","435404",-0.387866394001363,0.215,0.5375,"HOG001_A549_6H:BRD-A45889380-300-04-8:10","A549","quinacrine","BRD-A45889380","trt_cp",10,"6","h","HOG001_A549_6H","1","NULL","mepacrine","epsilon","population"
"246","443243",-0.379345603271984,0.226,0.561446540880503,"HOG002_MCF7_6H:BRD-A19500257-001-01-3:3.33","MCF7","geldanamycin","BRD-A19500257","trt_cp",3.33,"6","h","HOG002_MCF7_6H","1","NULL","geldanamycin","epsilon","population"
"84","19403",-0.37678936605317,0.228,0.562875,"CPC006_CL34_6H:BRD-A68631409-001-01-3:10","CL34","Evodiamine","BRD-A68631409","trt_cp",10,"6","h","CPC006_CL34_6H","1","NULL","evodiamine","epsilon","population"
"200","34",-0.37252897068848,0.234,0.571084337349398,"CPC004_A375_6H:BRD-A72758037-001-01-8:10","A375","ASIATIC ACID","BRD-A72758037","trt_cp",10,"6","h","CPC004_A375_6H","1","NULL","asiatic-acid","epsilon","population"
"66","173",-0.371165644171779,0.235,0.571084337349398,"CPC004_A375_6H:BRD-A94756469-001-03-9:10","A375","DIGOXIN","BRD-A94756469","trt_cp",10,"6","h","CPC004_A375_6H","1","NULL","digoxin","epsilon","population"
"139","321773",-0.368438991138378,0.239,0.571084337349398,"LJP001_BT20_6H:BRD-K76908866-001-03-5:0.4","BT20","CP724714","BRD-K76908866","trt_cp",0.4,"6","h","LJP001_BT20_6H","1","NULL","CP-724714","epsilon","population"
"174","328990",-0.368438991138378,0.24,0.571084337349398,"LJP002_MDAMB231_24H:BRD-K74065929-001-02-3:0.08","MDAMB231","Doramapimod;BIRB796","BRD-K74065929","trt_cp",0.08,"24","h","LJP002_MDAMB231_24H","1","NULL","doramapimod","epsilon","population"
"155","324533",-0.367757327880027,0.24,0.571084337349398,"LJP001_HS578T_24H:BRD-K20285085-001-03-0:2","HS578T","R406","BRD-K20285085","trt_cp",2,"24","h","LJP001_HS578T_24H","1","NULL","fostamatinib","epsilon","population"
"21","112044",-0.36758691206544,0.24,0.571084337349398,"CPD002_MCF7_6H:BRD-K72723676-003-12-9:10","MCF7","Benzethonium chloride","BRD-K72723676","trt_cp",10,"6","h","CPD002_MCF7_6H","1","NULL","benzethonium","epsilon","population"
"194","3354",-0.364519427402863,0.242,0.572395209580838,"CPC002_HA1E_6H:BRD-A24122750-001-02-9:10","HA1E","Saclofen","BRD-A24122750","trt_cp",10,"6","h","CPC002_HA1E_6H","1","NULL","saclofen","epsilon","population"
"238","441054",-0.3626448534424,0.245,0.572633136094675,"HOG003_MCF7_24H:BRD-K73319509-001-02-3:3.33","MCF7","-666","BRD-K73319509","trt_cp",3.33,"24","h","HOG003_MCF7_24H","1","NULL","PF-04217903","epsilon","population"
"137","31751",-0.360940695296524,0.245,0.572633136094675,"CPC006_RMGI_6H:BRD-K98548675-001-02-6:10","RMGI","Parthenolide","BRD-K98548675","trt_cp",10,"6","h","CPC006_RMGI_6H","1","NULL","parthenolide","epsilon","population"
"46","1477",-0.353101567825494,0.254,0.580225988700565,"CPC005_A549_24H:BRD-A84493640-001-03-3:10","A549","Atovaquone","BRD-A84493640","trt_cp",10,"24","h","CPC005_A549_24H","1","NULL","atovaquone","epsilon","population"
"217","4106",-0.353101567825494,0.254,0.580225988700565,"CPC001_HA1E_24H:BRD-K23478508-001-03-7:10","HA1E","Digoxin","BRD-K23478508","trt_cp",10,"24","h","CPC001_HA1E_24H","1","NULL","digoxin","epsilon","population"
"244","442421",-0.351567825494206,0.255,0.580225988700565,"HOG001_MCF7_24H:BRD-K68202742-001-10-8:0.013","MCF7","trichostatin-a","BRD-K68202742","trt_cp",0.013,"24","h","HOG001_MCF7_24H","1","NULL","trichostatin-a","epsilon","population"
"83","19020",-0.348159509202454,0.257,0.580225988700565,"CPC006_AGS_6H:BRD-K23363278-001-01-3:1","AGS","CYT997","BRD-K23363278","trt_cp",1,"6","h","CPC006_AGS_6H","1","NULL","CYT-997","epsilon","population"
"234","439818",-0.346966598500341,0.258,0.580225988700565,"DOSBIO001_HT29_24H:BRD-K81418486:10","HT29","vorinostat","BRD-K81418486","trt_cp",10,"24","h","DOSBIO001_HT29_24H","1","NULL","vorinostat","epsilon","population"
"99","23151",-0.345262440354465,0.258,0.580225988700565,"CPC006_HCT116_6H:BRD-A79465854-001-01-3:10","HCT116","auranofin","BRD-A79465854","trt_cp",10,"6","h","CPC006_HCT116_6H","1","NULL","auranofin","epsilon","population"
"198","337744",-0.342706203135651,0.26,0.580225988700565,"MUC.CP004_MCF7_24H:BRD-K77987382-001-08-2:40","MCF7","mebendazole","BRD-K77987382","trt_cp",40,"24","h","MUC.CP004_MCF7_24H","1","NULL","mebendazole","epsilon","population"
"350","84351",-0.341172460804363,0.26,0.580225988700565,"CPC014_PC3_6H:BRD-K94294671-003-01-3:10","PC3","A-1065","BRD-K94294671","trt_cp",10,"6","h","CPC014_PC3_6H","1","NULL","OSI-027","epsilon","population"
"101","23530",-0.329584185412406,0.272,0.600223463687151,"CPC006_HEC108_6H:BRD-A19500257:10","HEC108","geldanamycin","BRD-A19500257","trt_cp",10,"6","h","CPC006_HEC108_6H","1","NULL","geldanamycin","epsilon","population"
"126","29396",-0.327539195637355,0.272,0.600223463687151,"CPC006_OV7_6H:BRD-A13122391-001-01-9:0.08","OV7","16-HYDROXYTRIPTOLIDE","BRD-A13122391","trt_cp",0.08,"6","h","CPC006_OV7_6H","1","NULL","triptolide","epsilon","population"
"64","17039",-0.325664621676892,0.275,0.603472222222222,"CPC001_VCAP_24H:BRD-A19500257:10","VCAP","geldanamycin","BRD-A19500257","trt_cp",10,"24","h","CPC001_VCAP_24H","1","NULL","geldanamycin","epsilon","population"
"157","3252",-0.321063394683027,0.279,0.608867403314917,"CPC005_HA1E_6H:BRD-K58299615-001-02-7:10","HA1E","Ro 90-7501","BRD-K58299615","trt_cp",10,"6","h","CPC005_HA1E_6H","1","NULL","RO-90-7501","epsilon","population"
"127","29423",-0.311860940695296,0.287,0.622884615384615,"CPC006_OV7_6H:BRD-A31107743-001-01-3:0.09","OV7","89671","BRD-A31107743","trt_cp",0.09,"6","h","CPC006_OV7_6H","1","NULL","brefeldin-a","epsilon","population"
"100","23458",-0.30385139740968,0.295,0.636748633879781,"CPC006_HEC108_6H:BRD-K59597909-001-10-1:10","HEC108","Phenothiazine","BRD-K59597909","trt_cp",10,"6","h","CPC006_HEC108_6H","1","NULL","phenothiazine","epsilon","population"
"384","94908",-0.297886843899114,0.298,0.639728260869565,"CPC020_HCC515_6H:BRD-K92073408-001-10-8:10","HCC515","19-norethindrone","BRD-K92073408","trt_cp",10,"6","h","CPC020_HCC515_6H","1","NULL","norethisterone","epsilon","population"
"170","328452",-0.279822767552829,0.31,0.658333333333333,"LJP001_MDAMB231_6H:BRD-K79404599-001-05-1:10","MDAMB231","LY317615:Enzastaurin","BRD-K79404599","trt_cp",10,"6","h","LJP001_MDAMB231_6H","1","NULL","enzastaurin","epsilon","population"
"345","82706",-0.279652351738241,0.31,0.658333333333333,"CPC016_NPC_24H:BRD-A41995253-001-03-7:10","NPC","-666","BRD-A41995253","trt_cp",10,"24","h","CPC016_NPC_24H","1","NULL","brucine","epsilon","population"
"199","338434",-0.271472392638037,0.316,0.667486631016043,"NMH001_NEU_6H:BRD-A19500257-001-03-9:10","NEU","geldanamycin","BRD-A19500257","trt_cp",10,"6","h","NMH001_NEU_6H","1","NULL","geldanamycin","epsilon","population"
"353","8547",-0.265167007498296,0.321,0.672962962962963,"CPC004_HCC515_24H:BRD-K09631521-001-05-7:10","HCC515","THIOTEPA","BRD-K09631521","trt_cp",10,"24","h","CPC004_HCC515_24H","1","NULL","thiotepa","epsilon","population"
"381","9316",-0.263803680981595,0.322,0.672962962962963,"CPC004_HT29_6H:BRD-K14920963-304-01-9:10","HT29","ERYTHROSINE SODIUM","BRD-K14920963","trt_cp",10,"6","h","CPC004_HT29_6H","1","NULL","erythrosine","epsilon","population"
"385","94922",-0.259032038173142,0.329,0.683973684210526,"CPC020_HCC515_6H:BRD-K55044200-001-11-2:10","HCC515","amoxicillin crystalline","BRD-K55044200","trt_cp",10,"6","h","CPC020_HCC515_6H","1","NULL","amoxicillin","epsilon","population"
"280","5910",-0.251874573960464,0.332,0.686596858638744,"CPC002_HCC515_6H:BRD-K18619710-001-03-7:10","HCC515","Digoxigenin","BRD-K18619710","trt_cp",10,"6","h","CPC002_HCC515_6H","1","NULL","digoxigenin","epsilon","population"
"208","361515",-0.218984321745058,0.353,0.726223958333333,"RAD001_A549_6H:BRD-K57080016-001-03-5:0.0137","A549","AZD6244","BRD-K57080016","trt_cp",0.0137,"6","h","RAD001_A549_6H","1","NULL","selumetinib","epsilon","population"
"369","8981",-0.19478527607362,0.371,0.759300518134715,"CPC004_HEPG2_6H:BRD-K75958195-037-04-5:10","HEPG2","PIZOTYLINE MALATE","BRD-K75958195","trt_cp",10,"6","h","CPC004_HEPG2_6H","1","NULL","pizotifen","epsilon","population"
"31","116354",-0.190865712338105,0.375,0.763530927835051,"CVD001_PHH_6H:BRD-K47150025-001-01-2:10","PHH","-666","BRD-K47150025","trt_cp",10,"6","h","CVD001_PHH_6H","1","NULL","KI-8751","epsilon","population"
"118","260",-0.18626448534424,0.379,0.767717948717949,"CPC005_A375_6H:BRD-K66093087-001-02-3:10","A375","FGIN-1-43","BRD-K66093087","trt_cp",10,"6","h","CPC005_A375_6H","1","NULL","FGIN-1-43","epsilon","population"
"256","47649",-0.181152010906612,0.383,0.76994923857868,"CPC006_SNUC4_6H:BRD-K40853697-001-04-9:160","SNUC4","STAT3 Inhibitor VI, S31-201","BRD-K40853697","trt_cp",160,"6","h","CPC006_SNUC4_6H","1","NULL","STAT3-inhibitor-VI","epsilon","population"
"301","71138",-0.179959100204499,0.384,0.76994923857868,"CPC016_A375_6H:BRD-A19661776-003-13-6:10","A375","-666","BRD-A19661776","trt_cp",10,"6","h","CPC016_A375_6H","1","NULL","mianserin","epsilon","population"
"115","25455",-0.175357873210634,0.389,0.776035353535354,"CPC006_LOVO_6H:BRD-K01868942-001-02-1:160","LOVO","3-(piperidin-1-yl)propyl-4-amino-5-chloro-2methoxybenzoate . Hydrochloride","BRD-K01868942","trt_cp",160,"6","h","CPC006_LOVO_6H","1","NULL","RS-23597-190","epsilon","population"
"390","9851",-0.157975460122699,0.407,0.80786432160804,"CPC005_HT29_24H:BRD-A15034104-002-03-6:10","HT29","Bergenin monohydrate","BRD-A15034104","trt_cp",10,"24","h","CPC005_HT29_24H","1","NULL","bergenin","epsilon","population"
"316","73789",-0.144001363326517,0.422,0.829303482587065,"CPC015_A549_24H:BRD-K66296774-001-02-0:10","A549","-666","BRD-K66296774","trt_cp",10,"24","h","CPC015_A549_24H","1","NULL","fluvastatin","epsilon","population"
"62","167351",-0.143319700068166,0.422,0.829303482587065,"ERG011_VCAP_24H:BRD-K40175214-001-04-1:1","VCAP","torin1","BRD-K40175214","trt_cp",1,"24","h","ERG011_VCAP_24H","1","NULL","torin-1","epsilon","population"
"376","9124",-0.129345603271984,0.439,0.857761506276151,"CPC005_HT29_6H:BRD-A65145453-001-02-0:10","HT29","ATPA","BRD-A65145453","trt_cp",10,"6","h","CPC005_HT29_6H","1","NULL","ATPA","epsilon","population"
"114","25175",-0.122358554873892,0.447,0.857761506276151,"CPC006_JHUEM2_6H:BRD-K01976263-003-04-5:0.63","JHUEM2","Emetine Dihydrochloride Hydrate (74)","BRD-K01976263","trt_cp",0.63,"6","h","CPC006_JHUEM2_6H","1","NULL","emetine","epsilon","population"
"30","116335",-0.121165644171779,0.448,0.857761506276151,"CVD001_PHH_6H:BRD-K40255344-001-03-6:2.5","PHH","-666","BRD-K40255344","trt_cp",2.5,"6","h","CVD001_PHH_6H","1","NULL","tyrphostin-A9","epsilon","population"
"6","102021",-0.111963190184049,0.451,0.857761506276151,"CPC018_NPC_24H:BRD-K51318897-001-07-0:10","NPC","-666","BRD-K51318897","trt_cp",10,"24","h","CPC018_NPC_24H","1","NULL","fenbendazole","epsilon","population"
"303","71518",-0.109236537150648,0.455,0.857761506276151,"CPC016_A375_6H:BRD-K41160163-001-01-9:10","A375","-666","BRD-K41160163","trt_cp",10,"6","h","CPC016_A375_6H","1","NULL","fenobam","epsilon","population"
"260","5007",-0.106169052488071,0.458,0.857761506276151,"CPC004_HA1E_24H:BRD-K82941592-238-02-9:10","HA1E","ROSUVASTATIN CALCIUM","BRD-K82941592","trt_cp",10,"24","h","CPC004_HA1E_24H","1","NULL","rosuvastatin","epsilon","population"
"338","80268",-0.105828220858896,0.458,0.857761506276151,"CPC015_MCF7_24H:BRD-A68930007-001-03-1:10","MCF7","-666","BRD-A68930007","trt_cp",10,"24","h","CPC015_MCF7_24H","1","NULL","ouabain","epsilon","population"
"298","700",-0.0991820040899796,0.462,0.857761506276151,"CPC005_A375_6H:BRD-K48300629-001-03-8:10","A375","Zonisamide","BRD-K48300629","trt_cp",10,"6","h","CPC005_A375_6H","1","NULL","zonisamide","epsilon","population"
"56","16611",-0.0891274710293115,0.465,0.857761506276151,"CPC003_VCAP_24H:BRD-K00312224-001-03-8:10","VCAP","PPT","BRD-K00312224","trt_cp",10,"24","h","CPC003_VCAP_24H","1","NULL","PPT","epsilon","population"
"230","436078",-0.081799591002045,0.471,0.857761506276151,"CPC006_H1299_6H:BRD-K70792160-003-02-0:24","H1299","Akt inhibitor X","BRD-K70792160","trt_cp",24,"6","h","CPC006_H1299_6H","1","NULL","10-DEBC","epsilon","population"
"359","87472",-0.0703817314246763,0.477,0.857761506276151,"CPC014_SKB_24H:BRD-K50140147-001-01-0:10","SKB","S1108","BRD-K50140147","trt_cp",10,"24","h","CPC014_SKB_24H","1","NULL","NVP-TAE684","epsilon","population"
"266","52145",-0.0695296523517382,0.477,0.857761506276151,"CPC006_VCAP_24H:BRD-K08845546-001-02-2:22.2","VCAP","FK506","BRD-K08845546","trt_cp",22.2,"24","h","CPC006_VCAP_24H","1","NULL","tacrolimus","epsilon","population"
"60","167105",-0.0688479890933879,0.477,0.857761506276151,"ERG011_VCAP_24H:BRD-K03406345-001-12-0:10","VCAP","EWS-FLI-Inhibitor","BRD-K03406345","trt_cp",10,"24","h","ERG011_VCAP_24H","1","NULL","azacitidine","epsilon","population"
"325","76508",-0.066291751874574,0.478,0.857761506276151,"CPC016_HEPG2_6H:BRD-K36007650-300-02-3:10","HEPG2","-666","BRD-K36007650","trt_cp",10,"6","h","CPC016_HEPG2_6H","1","NULL","puromycin","epsilon","population"
"215","3976",-0.0656100886162236,0.479,0.857761506276151,"CPC002_HA1E_24H:BRD-K54142781-003-02-7:10","HA1E","Cirazoline hydrochloride","BRD-K54142781","trt_cp",10,"24","h","CPC002_HA1E_24H","1","NULL","cirazoline","epsilon","population"
"211","3673",-0.060838445807771,0.484,0.857761506276151,"CPC001_HA1E_24H:BRD-K68336408-001-03-4:10","HA1E","AG-1478","BRD-K68336408","trt_cp",10,"24","h","CPC001_HA1E_24H","1","NULL","tyrphostin-AG-1478","epsilon","population"
"241","441892",-0.0550443081117928,0.489,0.857761506276151,"HOG003_MCF7_24H:BRD-K60230970-001-04-3:10.5126","MCF7","MG-132","BRD-K60230970","trt_cp",10.5126,"24","h","HOG003_MCF7_24H","1","NULL","MG-132","epsilon","population"
"314","7351",-0.0501022494887526,0.489,0.857761506276151,"CPC004_HCC515_24H:BRD-K91290917-336-03-8:10","HCC515","Amodiaquin dihydrochloride dihydrate","BRD-K91290917","trt_cp",10,"24","h","CPC004_HCC515_24H","1","NULL","amodiaquine","epsilon","population"
"78","18136",-0.0426039536468985,0.494,0.857761506276151,"CPC006_A549_6H:BRD-A19037878:10","A549","trichostatin-a","BRD-A19037878","trt_cp",10,"6","h","CPC006_A549_6H","1","NULL","trichostatin-a","epsilon","population"
