"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"139","mirtazapine","Launched","adrenergic receptor antagonist|serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|DRD1|DRD2|DRD3|DRD5|HRH1|HRH3|HTR2A|HTR2B|HTR2C|HTR3A|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4",0.220518064076346,1,0.220518064076346,NA,0.220518064076346
"38","BX-912","Preclinical","pyruvate dehydrogenase kinase inhibitor","CDK2|CHEK1|GSK3B|KDR|PDK1|PDPK1",0.227760736196319,2,0.227760736196319,0.00976067642742232,0.227760736196319
"42","carbenoxolone","Launched","11-beta hydroxysteroid dehydrogenase inhibitor","GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|HSD11B1|PANX1|PANX2|PANX3",0.228357191547376,1,0.228357191547376,NA,0.228357191547376
"99","fenretinide","Phase 3","apoptosis stimulant|retinoid receptor agonist","RARA",0.238752556237219,1,0.238752556237219,NA,0.238752556237219
"138","mibefradil","Withdrawn","T-type calcium channel blocker","ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4",0.243353783231084,1,0.243353783231084,NA,0.243353783231084
"192","purmorphamine","Preclinical","smoothened receptor agonist","SMO",0.249744376278118,2,0.249744376278118,0.313908173993005,0.249744376278118
"48","chenodeoxycholic-acid","Launched","11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist","NR1H4",0.25068166325835,1,0.25068166325835,NA,0.25068166325835
"123","lacidipine","Launched","calcium channel blocker","CACNA1C",0.255794137695978,1,0.255794137695978,NA,0.255794137695978
"84","epothilone-a","Preclinical","microtubule stabilizing agent","",0.257327880027266,1,0.257327880027266,NA,0.257327880027266
"208","SB-203580","Preclinical","p38 MAPK inhibitor","AKT1|ALOX5|CHEK1|CYP2D6|CYP3A4|GAK|GSK3B|LCK|MAPK1|MAPK10|MAPK11|MAPK12|MAPK14|MAPK8|MAPK9|PRKCA|RAF1|RIPK2|ROCK1|RPS6KB1|SGK1|SRC|TNF",0.278558850261304,2,0.278558850261304,0.328107347314379,0.278558850261304
"131","mephenytoin","Launched","hydantoin antiepileptic","SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A",0.280845262440354,1,0.280845262440354,NA,0.280845262440354
"243","trametinib","Launched","MEK inhibitor","MAP2K1|MAP2K2",0.291240627130198,1,0.291240627130198,NA,0.291240627130198
"4","acadesine","Phase 3","AMPK activator","",0.295501022494888,1,0.295501022494888,NA,0.295501022494888
"80","enrofloxacin","Launched","bacterial DNA gyrase inhibitor","",0.300613496932515,1,0.300613496932515,NA,0.300613496932515
"56","cortisone","Launched","glucocorticoid receptor agonist","NR3C1",0.301806407634629,1,0.301806407634629,NA,0.301806407634629
"161","olaparib","Launched","PARP inhibitor","PARP1|PARP2",0.318743846095584,3,0.283231083844581,0.21816648648694,0.318743846095584
"63","dacinostat","Phase 1","HDAC inhibitor","HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9",0.319018404907976,1,0.319018404907976,NA,0.319018404907976
"156","nortriptyline","Launched","tricyclic antidepressant","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|HTR6|KCNJ10|PGRMC1|SIGMAR1|SLC6A2|SLC6A4",0.339127471029312,1,0.339127471029312,NA,0.339127471029312
"44","cediranib","Phase 3","KIT inhibitor|VEGFR inhibitor","CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|PDGFRB",0.343643490115883,2,0.343643490115883,0.463812883569704,0.343643490115883
"191","PSB-06126","Preclinical","NTPDase inhibitor","ENTPD3",0.350886162235856,1,0.350886162235856,NA,0.350886162235856
"94","EX-527","Phase 2","SIRT inhibitor","SIRT1",0.361281526925699,1,0.361281526925699,NA,0.361281526925699
"153","nitazoxanide","Launched","pyruvate ferredoxin oxidoreductase inhibitor","",0.36826857532379,1,0.36826857532379,NA,0.36826857532379
"70","dexamethasone","Launched","glucocorticoid receptor agonist","ANXA1|NOS2|NR0B1|NR3C1|NR3C2",0.370398773006135,2,0.370398773006135,0.367652145432882,0.370398773006135
"244","tretinoin","Launched","retinoid receptor agonist|retinoid receptor ligand","ALDH1A1|ALDH1A2|GPRC5A|NR0B1|NR2C2|PPARD|RARA|RARB|RARG|RARRES1|RORB|RORC|RXRB|RXRG",0.374403544648943,1,0.374403544648943,NA,0.374403544648943
"223","talniflumate","Launched","cyclooxygenase inhibitor","CLCA1",0.389400136332652,1,0.389400136332652,NA,0.389400136332652
"179","piceatannol","Preclinical","SYK inhibitor","ATP5A1|ATP5B|ATP5C1|IRF3",0.389570552147239,1,0.389570552147239,NA,0.389570552147239
"195","pyroxamide","Phase 1","HDAC inhibitor","HDAC1",0.395023858214042,1,0.395023858214042,NA,0.395023858214042
"146","mometasone","Launched","glucocorticoid receptor agonist","NR3C1",0.40081799591002,1,0.40081799591002,NA,0.40081799591002
"248","trifluoperazine","Launched","dopamine receptor antagonist","ADRA1A|CALM1|CALY|DRD2|DRD4|HRH1|HTR2A|HTR2C|S100A4|TNNC1",0.403374233128834,2,0.403374233128834,0.57190333734004,0.403374233128834
"91","etifenin","Preclinical","renal function diagnostic agent","",0.416325835037491,1,0.416325835037491,NA,0.416325835037491
"112","IBC-293","Preclinical","hydroxycarboxylic acid receptor agonist","HCAR3",0.422460804362645,1,0.422460804362645,NA,0.422460804362645
"255","UCL-2077","Preclinical","slow afterhyperpolarization channel blocker","",0.426721199727335,1,0.426721199727335,NA,0.426721199727335
"211","SDM25N","Preclinical","opioid receptor antagonist","OPRD1",0.431152010906612,1,0.431152010906612,NA,0.431152010906612
"151","nilotinib","Launched","Abl kinase inhibitor|Bcr-Abl kinase inhibitor","ABL1|KIT",0.436094069529652,1,0.436094069529652,NA,0.436094069529652
"26","benzthiazide","Launched","carbonic anhydrase inhibitor","CA1|CA12|CA2|CA4|CA9|SLC12A3",0.453817314246762,1,0.453817314246762,NA,0.453817314246762
"269","zibotentan","Phase 3","endothelin receptor antagonist","EDNRA",0.453817314246762,1,0.453817314246762,NA,0.453817314246762
"110","heptaminol","Launched","vasoconstrictor","",0.457907293796864,1,0.457907293796864,NA,0.457907293796864
"148","naringenin","Phase 1","aromatase inhibitor|TRPV antagonist","CYP19A1|CYP1B1|ESR2|GLO1|HSD17B1",0.458418541240627,1,0.458418541240627,NA,0.458418541240627
"53","clonidine","Launched","adrenergic receptor agonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C",0.459270620313565,1,0.459270620313565,NA,0.459270620313565
"111","hydroflumethiazide","Launched","sodium/potassium/chloride transporter inhibitor","ATP1A1|CA1|CA12|CA2|CA4|CA9|KCNMA1|SLC12A1|SLC12A3",0.465405589638718,1,0.465405589638718,NA,0.465405589638718
"236","toltrazuril","Launched","antiprotozoal agent","",0.465746421267894,1,0.465746421267894,NA,0.465746421267894
"176","phenacetin","Withdrawn","cyclooxygenase inhibitor","PTGS1",0.466768916155419,1,0.466768916155419,NA,0.466768916155419
"241","tosufloxacin","Launched","bacterial DNA gyrase inhibitor","",0.471540558963872,1,0.471540558963872,NA,0.471540558963872
"230","tetrabenazine","Launched","vesicular monoamine transporter inhibitor","DRD2|SLC18A1|SLC18A2",0.479379686434901,1,0.479379686434901,NA,0.479379686434901
"121","L-670596","Preclinical","prostanoid receptor antagonist","",0.488922972051806,1,0.488922972051806,NA,0.488922972051806
"201","RS-100329","Preclinical","adrenergic receptor antagonist","ADRA1A|ADRA1D",0.489945466939332,1,0.489945466939332,NA,0.489945466939332
"59","curcumin","Launched","cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor","APP|CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP3A4|DNMT3B|EP300|MMP13|MMP9|NOS2|PTGS1|PTGS2|XDH",0.492842535787321,1,0.492842535787321,NA,0.492842535787321
"152","nimodipine","Launched","calcium channel blocker","AHR|CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CFTR|NR3C2",0.496250852079073,1,0.496250852079073,NA,0.496250852079073
"10","amlodipine","Launched","calcium channel blocker","CA1|CACNA1B|CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNA2D1|CACNA2D3|CACNB1|CACNB2|SMPD1",0.497614178595774,1,0.497614178595774,NA,0.497614178595774
"231","tetrindole","Phase 3","monoamine oxidase inhibitor","MAOA",0.508691206543967,1,0.508691206543967,NA,0.508691206543967
"204","RWJ-21757","Phase 1","toll-like receptor agonist","TLR7",0.516359918200409,1,0.516359918200409,NA,0.516359918200409
"214","SIB-1893","Preclinical","glutamate receptor antagonist","GRM4|GRM5",0.517893660531697,1,0.517893660531697,NA,0.517893660531697
"31","BMS-191011","Preclinical","potassium channel activator","KCNMA1",0.525051124744377,2,0.525051124744377,0.0110862003867014,0.525051124744377
"8","AM-580","Preclinical","retinoid receptor agonist","RARA",0.52692569870484,1,0.52692569870484,NA,0.52692569870484
"257","valproic-acid","Launched","HDAC inhibitor","ABAT|ACADSB|ALDH5A1|HDAC1|HDAC2|HDAC9|OGDH|SCN10A|SCN11A|SCN1A|SCN1B|SCN2A|SCN2B|SCN3A|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A",0.527948193592365,1,0.527948193592365,NA,0.527948193592365
"52","CL-218872","Phase 1","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2",0.528289025221541,1,0.528289025221541,NA,0.528289025221541
"187","procainamide","Launched","sodium channel blocker","DNMT1|SCN5A",0.530163599182004,1,0.530163599182004,NA,0.530163599182004
"45","cefixime","Launched","bacterial cell wall synthesis inhibitor","",0.54038854805726,1,0.54038854805726,NA,0.54038854805726
"253","UB-165","Preclinical","acetylcholine receptor agonist","CHRNA3|CHRNA4|CHRNB2",0.542092706203136,1,0.542092706203136,NA,0.542092706203136
"49","cholic-acid","Launched","bile acid","ADH1C|CES1|COX4I1|COX5A|COX5B|COX6A2|COX6B1|COX6C|COX7A1|COX7B|COX7C|COX8A|ESRRG|FABP6|FECH|GPBAR1|MT-CO1|MT-CO2|MT-CO3|PLA2G1B",0.554362644853442,1,0.554362644853442,NA,0.554362644853442
"122","L-733060","Preclinical","tachykinin antagonist","TACR1",0.563224267211997,1,0.563224267211997,NA,0.563224267211997
"114","ilomastat","Phase 3","matrix metalloprotease inhibitor","ACAN|ADAM28|MMP1|MMP12|MMP13|MMP14|MMP2|MMP3|MMP8|MMP9",0.569700068166326,1,0.569700068166326,NA,0.569700068166326
"90","ethambutol","Launched","bacterial cell wall synthesis inhibitor","",0.598159509202454,1,0.598159509202454,NA,0.598159509202454
"226","temozolomide","Launched","DNA alkylating agent","MGMT",0.609406952965235,1,0.609406952965235,NA,0.609406952965235
"254","ubenimex","Launched","leukotriene synthesis inhibitor","LTA4H|RNPEP",0.616564417177914,1,0.616564417177914,NA,0.616564417177914
"181","pifithrin-mu","Preclinical","HSP inhibitor","HSPA1A|TP53",0.629004771642808,2,0.629004771642808,0.408743388170547,0.629004771642808
"224","tamoxifen","Launched","estrogen receptor antagonist|selective estrogen receptor modulator (SERM)","EBP|ESR1|ESR2|GPER1|PRKCA|PRKCB|PRKCD|PRKCE|PRKCG|PRKCI|PRKCQ|PRKCZ",0.630197682344922,1,0.630197682344922,NA,0.630197682344922
"194","PX-12","Phase 2","thioredoxin inhibitor","TXN|TXNRD1",0.634287661895024,1,0.634287661895024,NA,0.634287661895024
"178","PI-103","Preclinical","mTOR inhibitor|PI3K inhibitor","MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PRKDC",0.670074982958419,1,0.670074982958419,NA,0.670074982958419
"199","ritanserin","Phase 3","serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR5A|HTR6|HTR7",0.697000681663258,1,0.697000681663258,NA,0.697000681663258
"120","L-368899","Phase 1","oxytocin receptor antagonist","AVPR1A|AVPR2|OXTR",0.726482617586912,1,0.726482617586912,NA,0.726482617586912
"41","carbamazepine","Launched","carboxamide antiepileptic","SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A",0.730572597137014,1,0.730572597137014,NA,0.730572597137014
"117","JLK-6","Preclinical","gamma secretase inhibitor","PSEN1",0.823108384458078,1,0.823108384458078,NA,0.823108384458078
"2","3-amino-benzamide","Phase 2","PARP inhibitor","PARP1",0.839468302658487,1,0.839468302658487,NA,0.839468302658487
"15","anisomycin","Preclinical","DNA synthesis inhibitor","NHP2L1|RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1",NA,1,NA,NA,NA
"32","bortezomib","Launched","NFkB pathway inhibitor|proteasome inhibitor","PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA",NA,2,NA,NA,NA
"33","brefeldin-a","Preclinical","protein synthesis inhibitor","ARF1|CYTH2",NA,1,NA,NA,NA
"40","canertinib","Phase 3","EGFR inhibitor","AKT1|EGFR|ERBB2|ERBB4",NA,2,NA,NA,NA
"51","cisplatin","Launched","DNA alkylating agent|DNA synthesis inhibitor","XIAP",NA,1,NA,NA,NA
"57","CP-724714","Phase 2","EGFR inhibitor|protein tyrosine kinase inhibitor","ERBB2",NA,1,NA,NA,NA
"60","CYT-997","Phase 2","tubulin polymerization inhibitor","TUBB",NA,2,NA,NA,NA
"79","emetine","Phase 2","protein synthesis inhibitor","RPS2",NA,2,NA,NA,NA
"88","estradiol","Launched","estrogen receptor agonist","ESR1|ESR2|GPER1|KCNMA1|NR1I2",NA,3,NA,NA,NA
"106","geldanamycin","Preclinical","HSP inhibitor","HSP90AA1|HSP90AB1",NA,10,NA,NA,NA
"107","gemcitabine","Launched","ribonucleotide reductase inhibitor","CMPK1|RRM1|RRM2|TYMS",NA,3,NA,NA,NA
"167","palbociclib","Launched","CDK inhibitor","CDK4|CDK6",NA,1,NA,NA,NA
"170","pazopanib","Launched","KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor","CSF1R|FGF1|FGFR1|FGFR3|FLT1|FLT4|ITK|KDR|KIT|PDGFRA|PDGFRB|SH2B3",NA,1,NA,NA,NA
"207","saracatinib","Phase 2/Phase 3","src inhibitor","ABL1|LCK|SRC|YES1",NA,3,NA,NA,NA
"213","selumetinib","Phase 3","MEK inhibitor","MAP2K1",NA,3,NA,NA,NA
"218","SN-38","Launched","topoisomerase inhibitor","TOP1",NA,2,NA,NA,NA
"228","teniposide","Launched","topoisomerase inhibitor","TOP2A|TOP2B",NA,4,NA,NA,NA
"242","tozasertib","Phase 2","Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor","AURKA|AURKB|AURKC|LCK",NA,2,NA,NA,NA
"246","trichostatin-a","Preclinical","HDAC inhibitor","HDAC1|HDAC10|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9",NA,19,NA,NA,NA
"249","triptolide","Phase 3","RNA polymerase inhibitor","RELA",NA,1,NA,NA,NA
"251","tyrphostin-A9","Preclinical","protein tyrosine kinase inhibitor|tyrosine kinase inhibitor","",NA,1,NA,NA,NA
"260","vorinostat","Launched","HDAC inhibitor","HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC5|HDAC6|HDAC8|HDAC9",NA,7,NA,NA,NA
"261","VX-745","Phase 2","p38 MAPK inhibitor","MAPK11|MAPK12|MAPK14",NA,1,NA,NA,NA
"263","wortmannin","Preclinical","PI3K inhibitor","PI4KA|PI4KB|PIK3CA|PIK3CD|PIK3CG|PIK3R1|PLK1|PRKDC",NA,8,NA,NA,NA
"265","WZ-4002","Preclinical","EGFR inhibitor","EGFR|ERBB2",NA,1,NA,NA,NA
"266","XAV-939","Preclinical","tankyrase inhibitor","TNKS|TNKS2",NA,2,NA,NA,NA
"267","Y-39983","Phase 2","rho associated kinase inhibitor","ROCK1|ROCK2",NA,1,NA,NA,NA
