"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"153","bacitracin","Launched","bacterial cell wall synthesis inhibitor","A2M|IDE",-0.191027206522574,1,-0.191027206522574,NA,-0.191027206522574
"639","fadrozole","Launched","aromatase inhibitor","CYP11B1|CYP19A1",-0.190686374893399,1,-0.190686374893399,NA,-0.190686374893399
"798","honokiol","Phase 3","AKT inhibitor","ALOX5|PTGS1|PTGS2",-0.190139214718578,4,-0.1983595473649,0.27956858882952,-0.190139214718578
"1302","PD-184352","Phase 2","MEK inhibitor","MAP2K1|MAP3K1|MAP3K2",-0.189810956832283,60,-0.173248177046292,0.417382676259744,-0.189810956832283
"1410","prednicarbate","Launched","phospholipase activator","NR3C1|PLA2G1B",-0.189763809508528,7,-0.183699326495307,0.439050156965183,-0.189763809508528
"369","ciprofloxacin","Launched","bacterial DNA gyrase inhibitor","TOP2A",-0.189668340820932,2,-0.189668340820932,0.428258432480234,-0.189668340820932
"1153","nefopam","Launched","cyclooxygenase inhibitor","",-0.189029281516229,4,-0.432762039515075,0.578957838566789,-0.189029281516229
"1610","sertraline","Launched","selective serotonin reuptake inhibitor (SSRI)","SLC6A3|SLC6A4",-0.188895944619741,13,-0.180120594388968,0.564156776511315,-0.188895944619741
"1069","MGCD-265","Preclinical","VEGFR inhibitor","AXL|MET",-0.188718896417432,25,-0.106923645857275,0.381820125791548,-0.188718896417432
"600","esomeprazole","Launched","ATPase inhibitor","ATP4A",-0.188641385118348,1,-0.188641385118348,NA,-0.188641385118348
"1874","vincristine","Launched","tubulin polymerization inhibitor","TUBA4A|TUBB",-0.187860867620759,49,-0.224096796182686,0.383294896598157,-0.187860867620759
"272","calcitriol","Launched","vitamin D receptor agonist","VDR",-0.187630342133135,53,-0.148934500319438,0.388439528908427,-0.187630342133135
"1171","nifedipine","Launched","calcium channel blocker","CACNA1C|CACNA1D|CACNA1F|CACNA1H|CACNA1S|CACNA2D1|CACNB2|CALM1|GLRA1|GLRA3|GLRB|KCNA1|KCNA5|NR1I2|TRPM3",-0.187280862542541,35,-0.395867015656862,0.379533687541086,-0.187280862542541
"237","bromfenac","Withdrawn","cyclooxygenase inhibitor","PTGS1|PTGS2",-0.187278058601647,1,-0.187278058601647,NA,-0.187278058601647
"664","FGIN-1-43","Preclinical","benzodiazepine receptor agonist","TSPO",-0.187278058601647,1,-0.187278058601647,NA,-0.187278058601647
"493","digoxigenin","Preclinical","steroid","",-0.187046902197666,13,-0.318327820019506,0.408634100827093,-0.187046902197666
"1362","pimozide","Launched","dopamine receptor antagonist","CACNA1I|CALM1|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR2A|KCNA10|KCNH2",-0.186599963995344,25,-0.281015678254942,0.462415588120413,-0.186599963995344
"431","cyclopiazonic-acid","Preclinical","ATPase inhibitor","ATP2A1",-0.186422175429589,19,-0.111111111111111,0.417393447881748,-0.186422175429589
"1221","NVP-AEW541","Preclinical","IGF-1 inhibitor","IGF1R|INSR",-0.186382284506085,31,-0.0919270541735666,0.435517711659846,-0.186382284506085
"422","curcumin","Launched","cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor","APP|CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP3A4|DNMT3B|EP300|MMP13|MMP9|NOS2|PTGS1|PTGS2|XDH",-0.18629068731572,112,-0.299416125415342,0.406878157716894,-0.18629068731572
"155","bambuterol","Launched","adrenergic receptor agonist","ADRB2|BCHE",-0.186147900924475,3,-0.387687056556657,0.374604368106809,-0.186147900924475
"1396","PP-1","Preclinical","src inhibitor","HCK|RET",-0.185969577599299,17,-0.185744316270359,0.365094955714702,-0.185969577599299
"1220","nutlin-3","Preclinical","MDM inhibitor","MDM2|TP53",-0.18524650782442,16,-0.373457336038593,0.614234382230603,-0.18524650782442
"1902","Y-27152","Phase 1","potassium channel activator","KCNJ8",-0.18512540603695,3,-0.158486707566462,0.0619654429533181,-0.18512540603695
"596","erythrosine","Preclinical","coloring agent","",-0.184726282197892,16,-0.263117556908185,0.363530770034126,-0.184726282197892
"741","glycopyrrolate","Launched","acetylcholine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5",-0.18360421431065,5,-0.217791411042945,0.474663137036665,-0.18360421431065
"796","homosalate","Preclinical","HSP inducer","",-0.182936916144722,4,-0.0988367116457448,0.499682971087863,-0.182936916144722
"1585","SB-590885","Preclinical","RAF inhibitor","BRAF",-0.182600334661342,43,-0.0571622279976977,0.425879154795476,-0.182600334661342
"1454","PX-12","Phase 2","thioredoxin inhibitor","TXN|TXNRD1",-0.182194115121131,44,-0.348410672109276,0.43287705950971,-0.182194115121131
"925","lacidipine","Launched","calcium channel blocker","CACNA1C",-0.182113735353667,9,-0.466768916155419,0.40901837358612,-0.182113735353667
"1842","U-0126","Preclinical","MEK inhibitor","AKT1|CHEK1|GSK3B|LCK|MAP2K1|MAP2K2|MAP2K7|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|RAF1|ROCK1|RPS6KB1|SGK1",-0.181946514699069,37,-0.168021071553249,0.394596125873989,-0.181946514699069
"361","cimaterol","Preclinical","adrenergic receptor agonist","ADRB1|ADRB2|ADRB3",-0.181693772861245,5,-0.394342194955692,0.479817290805687,-0.181693772861245
"1351","PHTPP","Preclinical","estrogen receptor antagonist","ESR2",-0.181430089510846,3,-0.116725911362383,0.347841379837136,-0.181430089510846
"1686","T-0901317","Preclinical","LXR agonist","NCOA1|NCOA2|NR1H2|NR1H3|NR1I2|RXRB",-0.18141886206967,12,-0.202619942729589,0.355927926373212,-0.18141886206967
"271","calcipotriol","Launched","vitamin D receptor agonist","VDR",-0.181404448332023,14,-0.0242797927636727,0.426421762794735,-0.181404448332023
"235","BRL-52537","Preclinical","opioid receptor agonist","OPRK1",-0.181152010906612,1,-0.181152010906612,NA,-0.181152010906612
"790","hexetidine","Launched","local anesthetic","",-0.180972673461906,1,-0.180972673461906,NA,-0.180972673461906
"874","ispinesib","Phase 2","kinesin inhibitor","KIF11",-0.180752905918436,16,-0.225110369440092,0.42811529387749,-0.180752905918436
"1850","urapidil","Launched","adrenergic receptor antagonist","HTR1A",-0.180338074972262,4,-0.256556548046563,0.237928400281202,-0.180338074972262
"1684","T-0070907","Preclinical","PPAR receptor antagonist","PPARG",-0.180083194719557,12,-0.217100826154476,0.41906182237216,-0.180083194719557
"1677","suloctidil","Withdrawn","adrenergic receptor antagonist","",-0.179903960726569,20,-0.335373862293325,0.52371080344908,-0.179903960726569
"1831","TWS-119","Preclinical","glycogen synthase kinase inhibitor","GSK3B|JUN|MYC",-0.179168538422954,49,-0.143490115882754,0.450291327058999,-0.179168538422954
"837","imatinib","Launched","Bcr-Abl kinase inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor","ABL1|CSF1R|DDR1|KIT|NTRK1|PDGFRA|PDGFRB|RET",-0.178779702090265,18,-0.295813612790199,0.336575364875833,-0.178779702090265
"679","fludroxycortide","Launched","glucocorticoid receptor agonist","NR3C1|SERPINA6",-0.17830160598794,20,-0.207221169723455,0.45914338461151,-0.17830160598794
"348","chlorpromazine","Launched","dopamine receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CALM1|CHRM1|CHRM3|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HRH4|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|HTR7|KCNH2|ORM1|ORM2|SMPD1|TRPC5",-0.178201891834741,24,-0.155078391274711,0.375978293795469,-0.178201891834741
"1017","melphalan","Launched","DNA alkylating agent|DNA inhibitor","",-0.176250955319578,2,-0.176250955319578,0.163400953525726,-0.176250955319578
"309","ceforanide","Launched","penicillin binding protein inhibitor","",-0.173873501459109,6,-0.135471650967018,0.306262243150631,-0.173873501459109
"1945","zoxazolamine","Phase 2","myorelaxant","",-0.173667693694091,9,-0.396037431471449,0.490901741281622,-0.173667693694091
"948","levofloxacin","Launched","bacterial DNA gyrase inhibitor","TOP2A",-0.173205280968759,5,-0.352590320381731,0.44963843387802,-0.173205280968759
"506","dinoprost","Launched","prostacyclin analog","PTGDR|PTGDR2|PTGER1|PTGER2|PTGER3|PTGER4|PTGFR|PTGIR|TBXA2R",-0.172967590991348,2,-0.172967590991348,0.40680904477553,-0.172967590991348
"425","cyanopindolol","Phase 2","adrenergic receptor antagonist","ADRB1|HTR1A|HTR1D",-0.172792714361702,1,-0.172792714361702,NA,-0.172792714361702
"1691","TAK-715","Phase 2","p38 MAPK inhibitor","MAPK14",-0.172749590317469,25,-0.234832992501704,0.409963519774497,-0.172749590317469
"497","dihydroergotamine","Launched","serotonin receptor agonist","ADRA2A|DRD2|HTR1B|HTR1D|HTR1E|HTR1F|HTR2B|HTR7",-0.172508360454973,10,-0.316457706874102,0.354939743771705,-0.172508360454973
"466","desipramine","Launched","tricyclic antidepressant","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|SLC6A2|SLC6A4|SMPD1",-0.171851907589627,9,-0.316112414429868,0.431081584768264,-0.171851907589627
"140","AY-9944","Preclinical","hedgehog pathway modulator","",-0.171350127691119,6,-0.156863296512821,0.318890724549957,-0.171350127691119
"1805","triciribine","Phase 1/Phase 2","AKT inhibitor","AKT1|AKT2|AKT3",-0.171116186599858,63,-0.165717101889995,0.334595311865138,-0.171116186599858
"1904","Y-39983","Phase 2","rho associated kinase inhibitor","ROCK1|ROCK2",-0.170825503049601,20,-0.170627233438188,0.416087694555111,-0.170825503049601
"733","genistein","Phase 2/Phase 3","tyrosine kinase inhibitor","CFTR|ESR1|ESR2|ESRRA|ESRRB|ESRRG|NCOA1|NCOA2|PPARG|PTK2B|TOP2A|TRPC5",-0.170753783362899,41,-0.0949626117612959,0.449492941180032,-0.170753783362899
"1353","PI-103","Preclinical","mTOR inhibitor|PI3K inhibitor","MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PRKDC",-0.170054255056355,87,-0.189234484303083,0.424983998776551,-0.170054255056355
"429","cyclopentolate","Launched","acetylcholine receptor antagonist","CHRM1",-0.169133235163127,2,-0.169133235163127,0.0196481635781163,-0.169133235163127
"383","clioquinol","Withdrawn","chelating agent","OPRK1",-0.16909063120948,4,-0.365873832289445,0.415246856651107,-0.16909063120948
"1482","raltegravir","Launched","HIV integrase inhibitor","",-0.168536779812071,2,-0.168536779812071,0.0151769658974995,-0.168536779812071
"1903","Y-27632","Preclinical","rho associated kinase inhibitor","PKIA|PKN2|PRKACA|PRKCE|ROCK1|ROCK2",-0.168216802089673,41,-0.158730053491904,0.38384459034929,-0.168216802089673
"1614","SIB-1893","Preclinical","glutamate receptor antagonist","GRM4|GRM5",-0.167918044682559,29,-0.164271923632322,0.502937835973206,-0.167918044682559
"1097","modafinil","Launched","adrenergic receptor agonist","ADRA1B|SLC6A3",-0.167823709879839,5,-0.256126047695035,0.459681351741506,-0.167823709879839
"950","levonorgestrel","Launched","estrogen receptor agonist|glucocorticoid receptor antagonist|progesterone receptor agonist|progesterone receptor antagonist","AR|ESR1|PGR|SRD5A1",-0.167442534865957,12,-0.215907915452362,0.421300977972371,-0.167442534865957
"1626","SKF-86002","Preclinical","p38 MAPK inhibitor","ALOX5|MAPK14",-0.167422865702464,13,-0.224267211997273,0.374134954987035,-0.167422865702464
"1628","SKF-96365","Preclinical","calcium channel blocker","CYP3A4|PKD2|TRPC1|TRPC3|TRPC4|TRPC5|TRPV2",-0.167331536889727,19,-0.291581458759373,0.494218347661212,-0.167331536889727
"1866","vesamicol","Preclinical","acetylcholinesterase inhibitor","SLC18A3",-0.167209836538036,9,-0.404217390571654,0.484894156323084,-0.167209836538036
"963","linsitinib","Phase 3","IGF-1 inhibitor","IGF1R|INSR|INSRR",-0.167095029991265,43,-0.161715686413508,0.460211741148693,-0.167095029991265
"338","chloramphenicol","Launched","bacterial 50S ribosomal subunit inhibitor","CD55",-0.166191331953962,4,-0.26524775459053,0.357041594220588,-0.166191331953962
"1601","securinine","Preclinical","GABA receptor antagonist|TP53 activator","GABRA1",-0.166021985268236,22,-0.131086226473286,0.404141484352491,-0.166021985268236
"845","indatraline","Preclinical","norepinephrine transporter inhibitor","MAOA|MAOB",-0.165766407621258,8,-0.14629751600839,0.443585261787288,-0.165766407621258
"34","adapalene","Launched","retinoid receptor agonist","RARA|RARB|RARG|RXRA|RXRB|RXRG",-0.165530561236083,3,-0.0158486707566462,0.285777328309623,-0.165530561236083
"512","diphencyprone","Phase 2","immunostimulant","",-0.165272622440654,7,-0.0855398172928533,0.440644112112781,-0.165272622440654
"265","BX-912","Preclinical","pyruvate dehydrogenase kinase inhibitor","CDK2|CHEK1|GSK3B|KDR|PDK1|PDPK1",-0.164825417766831,54,-0.124143460112003,0.385800954805664,-0.164825417766831
"1292","PCA-4248","Phase 1","platelet activating factor receptor antagonist","PTAFR",-0.164485166089106,9,-0.152181322426721,0.306321893876374,-0.164485166089106
"1006","medetomidine","Launched","adrenergic receptor agonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C",-0.164101507817734,1,-0.164101507817734,NA,-0.164101507817734
"1828","tubastatin-a","Preclinical","HDAC inhibitor","HDAC6",-0.16408116339675,35,-0.0799979471524346,0.355066388786088,-0.16408116339675
"1620","sirtinol","Preclinical","SIRT inhibitor","SIRT1|SIRT2",-0.163937783225735,4,-0.198534423994547,0.386594143017242,-0.163937783225735
"1168","nicotinamide","Launched","protein synthesis stimulant","BST1|LDHA|PARP1|SIRT5",-0.163549886827854,4,-0.209517322405328,0.485684659141869,-0.163549886827854
"1434","propantheline","Launched","acetylcholine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4",-0.163491579537266,5,-0.347980171757748,0.479977259707469,-0.163491579537266
"1416","primaquine","Launched","antimalarial agent|DNA inhibitor","KRT7|NQO2",-0.16333686705962,8,-0.220598811168581,0.405823563036412,-0.16333686705962
"393","clomifene","Launched","estrogen receptor antagonist","ESR1",-0.163047396571457,23,-0.174156040878402,0.473181816479482,-0.163047396571457
"708","FR-180204","Preclinical","MAP kinase inhibitor","MAPK1|MAPK3",-0.162982205484116,20,-0.0484300955832441,0.441343563509955,-0.162982205484116
"222","BNTX","Preclinical","opioid receptor antagonist","OPRD1|OPRK1|OPRM1",-0.162610523609088,13,-0.0606680299931834,0.312406175534502,-0.162610523609088
"767","GW-441756","Preclinical","growth factor receptor inhibitor","NTRK1",-0.162505953484721,18,-0.152428024518484,0.329910889900198,-0.162505953484721
"1115","moxonidine","Launched","imidazoline receptor agonist","ADRA2A|ADRA2B|ADRA2C",-0.161276173947628,5,-0.126278118609407,0.344738683755551,-0.161276173947628
"1086","mitotane","Launched","antineoplastic agent","CYP11A1|CYP11B1|ESR1|FDX1",-0.161113728686138,9,0.0339127471029312,0.456538162466042,-0.161113728686138
"1151","necrostatin-1","Preclinical","RIPK inhibitor","RIPK1",-0.159726460788986,32,-0.24011142193886,0.320802885608137,-0.159726460788986
"247","bufexamac","Withdrawn","cyclooxygenase inhibitor","HDAC10|HDAC6",-0.159594410361282,2,-0.159594410361282,0.966547970670978,-0.159594410361282
"956","lidoflazine","Launched","calcium channel blocker","SCN1A|SCN3A|SLC29A1",-0.159214512020375,7,-0.246412346263542,0.403449433937863,-0.159214512020375
"198","BIIB021","Phase 2","HSP inhibitor","HSP90AA1",-0.158811869790284,16,-0.160101196989985,0.387594876028064,-0.158811869790284
"1160","NFKB-activation-inhibitor-II","Preclinical","NFkB pathway inhibitor","RELA",-0.158465722385973,22,-0.0960170337236691,0.368030503203385,-0.158465722385973
"893","kenpaullone","Preclinical","CDK inhibitor|glycogen synthase kinase inhibitor","CCNB1|CDK1|CDK5|GSK3B",-0.157976959503484,31,-0.0173734914578158,0.413482286570293,-0.157976959503484
"182","bergenin","Preclinical","interleukin inhibitor","IL1B|TNF",-0.157975460122699,1,-0.157975460122699,NA,-0.157975460122699
"1390","PLX-4720","Preclinical","RAF inhibitor","BRAF|KDR",-0.157600310026004,57,-0.136373654706082,0.407622592438896,-0.157600310026004
"1592","SCH-58261","Preclinical","adenosine receptor antagonist","ADORA1|ADORA2A|ADORA2B|ADORA3",-0.157340460793666,10,-0.263453927722301,0.39034143012698,-0.157340460793666
"788","hexamethylenebisacetamide","Phase 2","AKT inhibitor|differentiation inducer|NFKB pathway inhibitor","AKT1",-0.157118920234702,2,-0.157118920234702,0.0899009334199286,-0.157118920234702
"239","bromocriptine","Launched","dopamine receptor agonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR6|HTR7",-0.156467476354766,23,-0.070892978868439,0.43349268034361,-0.156467476354766
"1045","methiazole","Preclinical","anthelmintic agent","",-0.156020314205441,17,-0.142338208216647,0.480701842119573,-0.156020314205441
"1899","xylometazoline","Launched","adrenergic receptor agonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C",-0.155580717088355,1,-0.155580717088355,NA,-0.155580717088355
"996","masitinib","Launched","KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|src inhibitor","FGFR3|KIT|PDGFRA|PDGFRB",-0.154932504773618,19,0.0264144512610771,0.403230478341764,-0.154932504773618
"781","halofantrine","Launched","antimalarial agent","KCNH2|KCNN4",-0.153454980221069,2,-0.153454980221069,0.353185575513768,-0.153454980221069
"1624","SKF-81297","Preclinical","dopamine receptor agonist","DRD1|DRD5",-0.153284564406481,14,-0.22170205314834,0.467687903074688,-0.153284564406481
"1058","metixene","Launched","acetylcholine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5",-0.153221773679776,8,-0.223240256294688,0.369200248856539,-0.153221773679776
"1680","sunitinib","Launched","FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor","",-0.153035186192412,42,-0.208966253739816,0.460056615172069,-0.153035186192412
"1665","sulfamerazine","Launched","bacterial antifolate","",-0.153033401499659,1,-0.153033401499659,NA,-0.153033401499659
"1940","zolantidine","Preclinical","histamine receptor antagonist","",-0.152986336730953,8,-0.318498235834094,0.487543085205491,-0.152986336730953
"1093","MMPX","Preclinical","phosphodiesterase inhibitor","",-0.152732943416601,4,-0.140167007498296,0.305054421870043,-0.152732943416601
"892","KB-R7943","Preclinical","sodium/calcium exchange inhibitor","SLC8A1|TRPC3|TRPC5|TRPC6",-0.15211166020721,13,-0.13751664074207,0.363544479047152,-0.15211166020721
"1185","nitazoxanide","Launched","pyruvate ferredoxin oxidoreductase inhibitor","",-0.152055773289108,7,0.0371506475800954,0.549881092514636,-0.152055773289108
"495","dihydrexidine","Phase 2","dopamine receptor agonist","DRD1|DRD2|DRD3|DRD4|DRD5",-0.151853478134643,9,-0.226993865030675,0.402920749915326,-0.151853478134643
"1094","MNITMT","Preclinical","lymphocyte inhibitor","",-0.15092714563802,6,-0.207898372166745,0.398141288256712,-0.15092714563802
"486","dienestrol","Launched","estrogen receptor agonist","ESR1",-0.150814030741079,9,-0.381381671416916,0.438991702375102,-0.150814030741079
"1872","vinburnine","Launched","adrenergic receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4",-0.150770931141314,4,-0.190520419893871,0.601386671104079,-0.150770931141314
"898","ketotifen","Launched","histamine receptor agonist|leukotriene receptor antagonist|phosphodiesterase inhibitor","HRH1|PDE4A|PDE4B|PDE4C|PDE4D|PDE7A|PDE7B|PDE8A|PDE8B|PGD",-0.149893510625936,10,-0.249914792092706,0.457321319437915,-0.149893510625936
"887","JTE-013","Preclinical","lysophospholipid receptor antagonist","P2RY10|S1PR2",-0.149749551457554,8,-0.399625085207908,0.528695929504374,-0.149749551457554
"593","erbstatin-analog","Preclinical","EGFR inhibitor|tyrosine kinase inhibitor","EGFR",-0.149491697328142,8,-0.183869742309895,0.526468950354566,-0.149491697328142
"563","eliprodil","Phase 3","glutamate receptor antagonist","GRIN1|GRIN2B",-0.149110863887438,3,-0.379856850715746,0.434504753671292,-0.149110863887438
"183","betahistine","Launched","histamine receptor agonist|histamine receptor antagonist","HRH1|HRH3",-0.148683337412616,2,-0.148683337412616,0.8865408329469,-0.148683337412616
"728","gefitinib","Launched","EGFR inhibitor","EGFR",-0.148077311375795,41,-0.0629563656936756,0.38158165810091,-0.148077311375795
"906","KU-60019","Preclinical","ATM kinase inhibitor","ATM",-0.147320327288606,18,-0.164918303649504,0.325856294591605,-0.147320327288606
"508","diosmin","Launched","aryl hydrocarbon receptor agonist|capillary stabilizing agent","AHR",-0.146952263569329,3,-0.233631160169472,0.469065271697646,-0.146952263569329
"507","dinoprostone","Withdrawn","prostanoid receptor agonist","CATSPER1|CATSPER2|CATSPER3|CATSPER4|PTGDR|PTGDR2|PTGER1|PTGER2|PTGER3|PTGER4|PTGFR|TBXA2R",-0.146792614033706,10,-0.189417177914111,0.282973517810535,-0.146792614033706
"1118","MRS-1220","Preclinical","adenosine receptor antagonist","ADORA2B|ADORA3",-0.146618160864506,8,-0.0866564417177914,0.337593692534532,-0.146618160864506
"1787","TPCA-1","Preclinical","IKK inhibitor","IKBKB",-0.146368939860607,58,-0.172091731399606,0.395591834292378,-0.146368939860607
"684","flunisolide","Launched","cytochrome P450 inhibitor","NR3C1",-0.146212754182602,20,-0.172626759362173,0.381482304464756,-0.146212754182602
"64","AM-404","Preclinical","cyclooxygenase inhibitor|FAAH inhibitor|TRPV antagonist","CNR1|CNR2|FAAH|TRPV1",-0.146146420417404,13,-0.246753177892717,0.402373299039687,-0.146146420417404
"1144","naringin","Preclinical","cytochrome P450 inhibitor","SLCO1A2",-0.146046353101568,1,-0.146046353101568,NA,-0.146046353101568
"1944","zosuquidar","Phase 3","P glycoprotein inhibitor","ABCB1|ABCB4",-0.145898392169332,6,-0.0626188902308219,0.268110129435438,-0.145898392169332
"1929","zimelidine","Withdrawn","selective serotonin reuptake inhibitor (SSRI)","MAOA|MAOB|SLC6A4",-0.145703291064863,4,-0.289020760725499,0.506063182492836,-0.145703291064863
"1397","PP-2","Preclinical","src inhibitor","ABL1|LCK|LYN|RIPK2|SRC",-0.144933693845571,18,-0.138453927722301,0.390681790254881,-0.144933693845571
"882","JNJ-16259685","Preclinical","glutamate receptor antagonist","GRM1",-0.14385786320934,6,0.0039240245505741,0.487851953543596,-0.14385786320934
"1744","thiothixene","Launched","dopamine receptor antagonist","DRD1|DRD2|HRH1|HTR2A",-0.143025303564228,23,-0.216930410339888,0.422024515422192,-0.143025303564228
"1650","stavudine","Launched","DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor","",-0.142905349135085,5,-0.165464834334435,0.46265194745634,-0.142905349135085
"953","LFM-A13","Preclinical","Bruton's tyrosine kinase (BTK) inhibitor","BTK",-0.142742226606247,31,-0.167850655738661,0.375871341191951,-0.142742226606247
"1205","norgestrel","Launched","progesterone receptor agonist","PGR",-0.141950797532641,8,-0.204319640060406,0.399584536734753,-0.141950797532641
"1224","NVP-BGJ398","Phase 2","FGFR inhibitor","FGFR1|FGFR2|FGFR3|FGFR4|KDR",-0.141851282683495,26,-0.119433244692039,0.324924631698101,-0.141851282683495
"1173","nifenazone","Launched","analgesic agent","",-0.14161554192229,1,-0.14161554192229,NA,-0.14161554192229
"38","afatinib","Launched","EGFR inhibitor","EGFR|ERBB2|ERBB4",-0.141127710823503,43,-0.071745057941377,0.433113701329021,-0.141127710823503
"1300","PD-168077","Preclinical","dopamine receptor agonist","DRD2",-0.140987710058763,3,-0.170415814587594,0.546270717581941,-0.140987710058763
"970","lofexidine","Launched","adrenergic receptor agonist","ADRA2A",-0.140162546683236,2,-0.140162546683236,0.269087672278892,-0.140162546683236
"1178","nilutamide","Launched","androgen receptor antagonist","AR",-0.139525717786063,4,-0.41291305793068,0.570435687036181,-0.139525717786063
"142","AZ-628","Preclinical","RAF inhibitor","BRAF|RAF1",-0.139058124428005,47,-0.0619019437313029,0.476978960016568,-0.139058124428005
"549","droxinostat","Preclinical","HDAC inhibitor","HDAC6|HDAC8",-0.138805218188967,9,0.0281275310370718,0.426728538977546,-0.138805218188967
"1242","omeprazole","Launched","ATPase inhibitor","ATP4A|CLCN2",-0.13845838853736,4,-0.243945777767081,0.453307267401372,-0.13845838853736
"1021","mepenzolate","Launched","acetylcholine receptor antagonist","CHRM1|CHRM3",-0.138283511907714,2,-0.138283511907714,0.590822179304302,-0.138283511907714
"1538","RS-39604","Preclinical","serotonin receptor antagonist","HTR4",-0.137953670681063,11,0.0470436864562946,0.300778983791322,-0.137953670681063
"1556","salmeterol","Launched","adrenergic receptor agonist","ADRB2",-0.137846846368165,11,-0.37321063394683,0.543539570115,-0.137846846368165
"1276","palmitoylethanolamide","Launched","cannabinoid receptor agonist","CNR2|GPR119|GPR55",-0.137096548959013,6,-0.171353101567826,0.312194335578422,-0.137096548959013
"283","carbachol","Launched","cholinergic receptor agonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CHRNA2",-0.136834977483719,1,-0.136834977483719,NA,-0.136834977483719
"1286","pargyline","Launched","monoamine oxidase inhibitor","MAOA|MAOB",-0.136370794808662,4,-0.0425994928318391,0.287729920957526,-0.136370794808662
"406","CNQX","Phase 1","glutamate receptor antagonist","GRIA1|GRIA2|GRIA3|GRIA4",-0.136323730039956,1,-0.136323730039956,NA,-0.136323730039956
"1599","SDZ-WAG-994","Phase 2","adenosine receptor agonist","ADORA1",-0.135645040658312,3,-0.195628433516439,0.354715005193097,-0.135645040658312
"550","duloxetine","Launched","norepinephrine reuptake inhibitor|serotonin–norepinephrine reuptake inhibitor (SNRI)","HTR2A|HTR2C|HTR6|SLC6A2|SLC6A3|SLC6A4",-0.135236637478643,10,-0.274279792763672,0.409388641980253,-0.135236637478643
"1613","SIB-1757","Preclinical","glutamate receptor antagonist","GRM5",-0.134117246080436,1,-0.134117246080436,NA,-0.134117246080436
"1041","methantheline","Launched","acetylcholine receptor antagonist","CHRM1|HRH2",-0.133887051117613,3,-0.13241308793456,0.103957023394259,-0.133887051117613
"408","colchicine","Launched","microtubule inhibitor","GLRA1|GLRA2|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBB|TUBB1|TUBB2A|TUBB2B|TUBB3|TUBB4A|TUBB4B|TUBB6|TUBB8",-0.133821093626679,8,0.012569767243475,0.324210808376566,-0.133821093626679
"184","betamethasone","Launched","glucocorticoid receptor agonist","NR3C1",-0.133172982131865,25,-0.108205120633003,0.413330021873378,-0.133172982131865
"922","L-745870","Preclinical","dopamine receptor antagonist","DRD1|DRD2|DRD3|DRD4|HTR1A|HTR2A|HTR6|HTR7",-0.132978166773146,6,-0.14587593728698,0.462088525705766,-0.132978166773146
"1936","ZM-323881","Preclinical","VEGFR inhibitor","KDR",-0.132976184188675,9,-0.413428766189502,0.541083866776305,-0.132976184188675
"559","edaravone","Launched","nootropic agent","BCL2",-0.132233750489854,2,-0.132233750489854,0.436458889137299,-0.132233750489854
"1838","tyrphostin-AG-494","Preclinical","EGFR inhibitor","EGFR",-0.131911518003412,13,-0.0420927062031357,0.316408564134071,-0.131911518003412
"258","butein","Preclinical","EGFR inhibitor|src inhibitor","ACE",-0.131316612580917,12,-0.0324597518638772,0.509953012192953,-0.131316612580917
"1407","praziquantel","Launched","anthelmintic agent","",-0.131220177232447,5,-0.256475800954329,0.352950653426764,-0.131220177232447
