"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"1865","verteporfin","Launched","photosensitizing agent","",-0.169197479410495,9,-0.157185582822086,0.205807953887167,-0.169197479410495
"1047","methocarbamol","Launched","muscle relaxant","CA1",-0.169174459485806,5,-0.224900306748466,0.140885838147201,-0.169174459485806
"455","daunorubicin","Launched","RNA synthesis inhibitor|topoisomerase inhibitor","TOP2A|TOP2B",-0.168747789888611,107,-0.144825678434198,0.255264039977142,-0.168747789888611
"108","apoptosis-activator-II","Preclinical","carboxylesterase inhibitor","BCHE|CES1",-0.168584483640082,4,-0.144423568507157,0.187347870902372,-0.168584483640082
"696","foretinib","Phase 2","VEGFR inhibitor","FLT1|FLT4|KDR|MET",-0.168566433278087,24,-0.182931622126524,0.241559781015969,-0.168566433278087
"925","lacidipine","Launched","calcium channel blocker","CACNA1C",-0.168388004291204,9,-0.240927914110429,0.277388227780461,-0.168388004291204
"1211","NSC-23766","Preclinical","Ras GTPase inhibitor","",-0.167906689932756,40,-0.17925373386646,0.23264001225846,-0.167906689932756
"1114","moxisylyte","Withdrawn","adrenergic receptor antagonist","",-0.167713197090309,2,-0.167713197090309,0.365220662249779,-0.167713197090309
"1764","tizanidine","Launched","adrenergic receptor agonist","ADRA2A|ADRA2B|ADRA2C|NISCH",-0.167643356130058,6,-0.200832210349078,0.178353042063988,-0.167643356130058
"1137","naltrexone","Launched","opioid receptor antagonist","OPRD1|OPRK1|OPRM1|SIGMAR1",-0.167249223307093,26,-0.136917333048463,0.214322895711196,-0.167249223307093
"133","atomoxetine","Launched","norepinephrine transporter inhibitor","GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|SLC6A2|SLC6A3|SLC6A4",-0.166807071833359,7,-0.202919222903885,0.25684376331434,-0.166807071833359
"1842","U-0126","Preclinical","MEK inhibitor","AKT1|CHEK1|GSK3B|LCK|MAP2K1|MAP2K2|MAP2K7|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|RAF1|ROCK1|RPS6KB1|SGK1",-0.16654422375989,37,-0.221334355828221,0.245053702838392,-0.16654422375989
"479","diazoxide","Launched","potassium channel activator","ATP1A1|CA1|CA2|KCNJ11|KCNJ8|KCNMA1|SLC12A3",-0.166352426785156,7,-0.170697852760736,0.190433495530774,-0.166352426785156
"1605","semaxanib","Phase 3","VEGFR inhibitor","FGFR1|FLT1|KDR|KIT|PDGFRA|PDGFRB|RET",-0.166182017751226,8,-0.14125,0.216285602719433,-0.166182017751226
"84","amlodipine","Launched","calcium channel blocker","CA1|CACNA1B|CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNA2D1|CACNA2D3|CACNB1|CACNB2|SMPD1",-0.166180640995437,20,-0.228794889285683,0.248560550744948,-0.166180640995437
"1163","nialamide","Withdrawn","monoamine oxidase inhibitor","COMT|MAOA|MAOB",-0.165795183692993,8,-0.297516615541922,0.253578592285705,-0.165795183692993
"1844","U-54494A","Preclinical","opioid receptor agonist","OPRK1",-0.16561109582965,2,-0.16561109582965,0.30626132516285,-0.16561109582965
"267","caffeic-acid","Preclinical","HIV integrase inhibitor|lipoxygenase inhibitor|nitric oxide production inhibitor|tumor necrosis factor production inhibitor","ALOX5|MIF",-0.165426334059766,15,-0.0538957055214723,0.206125693418874,-0.165426334059766
"59","alvespimycin","Phase 2","HSP inhibitor","HSP90AA1",-0.164726974490426,36,-0.159487966740967,0.174455168004451,-0.164726974490426
"514","diphenyleneiodonium","Preclinical","nitric oxide synthase inhibitor","NOS2|NOS3",-0.16466676435099,17,-0.249366363438441,0.271418028716613,-0.16466676435099
"578","enzalutamide","Launched","androgen receptor antagonist","AR",-0.164331331108164,19,-0.125150320560987,0.294880077135361,-0.164331331108164
"1015","meloxicam","Launched","cyclooxygenase inhibitor","PTGS1|PTGS2",-0.164001882446665,10,-0.223789621676891,0.252394600893706,-0.164001882446665
"1939","ZM-447439","Preclinical","Aurora kinase inhibitor","AURKA|AURKB",-0.163682792386596,24,-0.17890583688724,0.2127036752801,-0.163682792386596
"1069","MGCD-265","Preclinical","VEGFR inhibitor","AXL|MET",-0.163595936000502,25,-0.143140541346305,0.182614425727911,-0.163595936000502
"537","doxapram","Launched","potassium channel blocker","KCNK3|KCNK9",-0.163461352040078,3,-0.254422600657254,0.265039520190243,-0.163461352040078
"990","lypressin","Launched","vasopressin receptor agonist","AVPR1A|AVPR1B|AVPR2",-0.163243764541306,10,-0.144059304703476,0.230129752901811,-0.163243764541306
"1787","TPCA-1","Preclinical","IKK inhibitor","IKBKB",-0.163176273967447,58,-0.0650078238460096,0.223797412038805,-0.163176273967447
"359","cilostamide","Preclinical","phosphodiesterase inhibitor","PDE3A|PDE3B",-0.162612087297667,5,-0.165608384458078,0.129047004713384,-0.162612087297667
"704","FPL-55712","Phase 1","leukotriene receptor antagonist","",-0.162511929107021,3,-0.258098159509203,0.172668022346206,-0.162511929107021
"1862","vemurafenib","Launched","RAF inhibitor","BRAF|RAF1",-0.161893348562608,81,-0.121201741761549,0.250738658063186,-0.161893348562608
"1399","PPT","Preclinical","estrogen receptor agonist","ESR1",-0.161891731892687,8,-0.120267281923719,0.235507146162416,-0.161891731892687
"1530","roxarsone","Launched","antiprotozoal agent","",-0.161861250964003,1,-0.161861250964003,NA,-0.161861250964003
"246","budesonide","Launched","glucocorticoid receptor agonist","NR3C1",-0.16142186841792,28,-0.26578236372331,0.268343607997986,-0.16142186841792
"374","citalopram","Launched","selective serotonin reuptake inhibitor (SSRI)","SLC6A2|SLC6A4",-0.16142114228195,8,-0.233897293908788,0.214836643211967,-0.16142114228195
"486","dienestrol","Launched","estrogen receptor agonist","ESR1",-0.161245025422765,9,-0.208673312883436,0.18934963284466,-0.161245025422765
"1310","penciclovir","Launched","DNA directed DNA polymerase inhibitor","",-0.161212715366595,3,-0.222832621107152,0.133259115914107,-0.161212715366595
"1921","ZD-2079","Phase 2","adrenergic receptor agonist","ADRB3",-0.161007379084717,7,-0.297569018404908,0.301218657041389,-0.161007379084717
"1446","PSB-1115","Preclinical","adenosine receptor antagonist","ADORA1|ADORA2B|ADORA3",-0.160729960860324,2,-0.160729960860324,0.193494345584498,-0.160729960860324
"1185","nitazoxanide","Launched","pyruvate ferredoxin oxidoreductase inhibitor","",-0.160525257132396,7,-0.0159333368535734,0.222252914070402,-0.160525257132396
"515","diphenylpyraline","Launched","dopamine uptake inhibitor","HRH1|SLC6A3",-0.160271271413901,1,-0.160271271413901,NA,-0.160271271413901
"1549","ruxolitinib","Launched","JAK inhibitor","JAK1|JAK2|JAK3|TYK2",-0.160093332323201,32,-0.136764544701783,0.197815235612056,-0.160093332323201
"175","benzocaine","Launched","sodium channel blocker","SCN10A",-0.159865797546012,2,-0.159865797546012,0.253244364974798,-0.159865797546012
"653","fenobam","Phase 2","glutamate receptor antagonist","GRM5",-0.159578001665164,6,-0.200806492842536,0.246990125611897,-0.159578001665164
"1794","trap-101","Preclinical","nociceptin/orphanin FQ receptor antagonist|opioid receptor antagonist","OPRL1",-0.158787646613562,6,-0.280765593047035,0.272687293610911,-0.158787646613562
"709","fulvestrant","Launched","estrogen receptor antagonist","ESR1|ESR2|GPER1",-0.158099190863024,69,-0.156290899795501,0.303013191846047,-0.158099190863024
"1517","rivastigmine","Launched","acetylcholinesterase inhibitor","ACHE|BCHE",-0.15788118961431,1,-0.15788118961431,NA,-0.15788118961431
"1903","Y-27632","Preclinical","rho associated kinase inhibitor","PKIA|PKN2|PRKACA|PRKCE|ROCK1|ROCK2",-0.157015505291796,41,-0.215942177338125,0.295016156504671,-0.157015505291796
"443","daidzein","Phase 2","estrogen receptor agonist","ESRRA|ESRRB|ESRRG|TRPC5",-0.156928197056644,4,-0.157371065154803,0.201810630866148,-0.156928197056644
"1563","SB-200646","Preclinical","serotonin receptor antagonist","HTR2B|HTR2C",-0.1566595791289,6,-0.294316516812674,0.284321061152714,-0.1566595791289
"1893","WZ-4002","Preclinical","EGFR inhibitor","EGFR|ERBB2",-0.155871080300732,26,-0.284318762781186,0.290759841453635,-0.155871080300732
"422","curcumin","Launched","cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor","APP|CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP3A4|DNMT3B|EP300|MMP13|MMP9|NOS2|PTGS1|PTGS2|XDH",-0.155201676730959,112,-0.167669021925148,0.23628100229601,-0.155201676730959
"1586","SC-10","Preclinical","protein kinase activator","PRKCA",-0.155129245113903,4,-0.172371065154803,0.203158318809936,-0.155129245113903
"512","diphencyprone","Phase 2","immunostimulant","",-0.154853420568796,7,-0.0582365065877247,0.248119084074533,-0.154853420568796
"1092","MLN-8054","Phase 1","Aurora kinase inhibitor","AURKA",-0.154611711983317,61,-0.18519831230745,0.234309300737924,-0.154611711983317
"275","candesartan","Launched","angiotensin receptor antagonist","AGTR1",-0.153709366149105,7,-0.216970858895706,0.280364539184754,-0.153709366149105
"317","ceramide","Launched","phosphoenolpyruvate carboxylase activator|serine/threonine protein phosphatase activator","",-0.15330209699458,4,-0.267286709326582,0.295281988080298,-0.15330209699458
"1900","Y-134","Preclinical","estrogen receptor antagonist","ESR1|ESR2",-0.153061787857518,11,-0.116134969325153,0.234502486876901,-0.153061787857518
"215","BMS-387032","Phase 1","CDK inhibitor|cell cycle inhibitor|MCL1 inhibitor","CDK2|CDK7|CDK9",-0.152936366983145,36,-0.144762021221189,0.322381815320568,-0.152936366983145
"1664","sulfaguanidine","Launched","bacterial antifolate","",-0.152735328958484,2,-0.152735328958484,0.106116847485898,-0.152735328958484
"541","doxorubicin","Launched","topoisomerase inhibitor","TOP2A",-0.152426221864001,79,-0.143998265278931,0.271217701512884,-0.152426221864001
"198","BIIB021","Phase 2","HSP inhibitor","HSP90AA1",-0.152111306939235,16,-0.140558692966664,0.209224277930159,-0.152111306939235
"130","AT-7519","Phase 2","CDK inhibitor","CDK1|CDK2|CDK4|CDK5|CDK6|CDK9",-0.152035308006249,52,-0.155092920695031,0.242340401775207,-0.152035308006249
"507","dinoprostone","Withdrawn","prostanoid receptor agonist","CATSPER1|CATSPER2|CATSPER3|CATSPER4|PTGDR|PTGDR2|PTGER1|PTGER2|PTGER3|PTGER4|PTGFR|TBXA2R",-0.151691586275172,10,-0.132125511247444,0.165897666620713,-0.151691586275172
"1686","T-0901317","Preclinical","LXR agonist","NCOA1|NCOA2|NR1H2|NR1H3|NR1I2|RXRB",-0.151461206013222,12,-0.133860073334762,0.219080605565343,-0.151461206013222
"1522","ronidazole","Launched","antiprotozoal agent","",-0.151453531127602,2,-0.151453531127602,0.228643845312353,-0.151453531127602
"1085","mitomycin-c","Launched","DNA alkylating agent|DNA synthesis inhibitor","",-0.151159081866745,25,-0.254708899225762,0.261037782185572,-0.151159081866745
"1902","Y-27152","Phase 1","potassium channel activator","KCNJ8",-0.15082321180736,3,-0.0588369120654397,0.178884506250082,-0.15082321180736
"772","GW-7647","Preclinical","PPAR receptor agonist","PPARA",-0.1504720228637,8,-0.14980572597137,0.199780533082002,-0.1504720228637
"1785","tosufloxacin","Launched","bacterial DNA gyrase inhibitor","",-0.150385346586772,3,-0.0273009237656389,0.256858664224782,-0.150385346586772
"289","carbimazole","Launched","antithyroid agent","TPO",-0.149739574072387,1,-0.149739574072387,NA,-0.149739574072387
"880","JLK-6","Preclinical","gamma secretase inhibitor","PSEN1",-0.149368454736548,15,-0.149391615541922,0.260770437814522,-0.149368454736548
"1867","vicriviroc","Phase 3","CC chemokine receptor antagonist","CCR5",-0.149036871869692,5,-0.197354294478528,0.248765569797224,-0.149036871869692
"918","L-701252","Preclinical","glutamate receptor antagonist","GRIN1",-0.149007261725267,7,-0.318703987730061,0.372043311247671,-0.149007261725267
"1411","prednisolone","Launched","glucocorticoid receptor agonist","NR3C1|NR3C2|SERPINA6",-0.148635794370329,37,-0.241492842535787,0.271061440303346,-0.148635794370329
"931","lasalocid","Launched","bacterial permeability inducer","",-0.148206376426173,29,-0.108001332763594,0.250497622935522,-0.148206376426173
"1356","picotamide","Launched","thromboxane receptor antagonist|thromboxane synthase inhibitor","TBXA2R",-0.148186349693252,4,-0.216418711656442,0.177115394384835,-0.148186349693252
"430","cyclophosphamide","Launched","DNA alkylating agent","CYP2A6|CYP2B6|CYP2C18|CYP2C19|CYP2C8|CYP2C9|CYP2D6|CYP3A4|CYP3A5|CYP3A7",-0.147998079117707,5,-0.115002556237219,0.102271650282584,-0.147998079117707
"1004","meclofenamic-acid","Launched","cyclooxygenase inhibitor|prostanoid receptor antagonist","ALOX5|CNR1|KCNQ2|KCNQ3|PTGS1|PTGS2",-0.147613346198462,4,-0.247355882865844,0.29129583554992,-0.147613346198462
"132","ataluren","Launched","CFTR channel agonist|dystrophin stimulant","DMD",-0.147303169734151,1,-0.147303169734151,NA,-0.147303169734151
"666","fipronil","Launched","chloride channel blocker|GABA gated chloride channel blocker","",-0.147118597945857,8,-0.017459100204499,0.213738087493435,-0.147118597945857
"1801","triamterene","Launched","sodium channel blocker","SCNN1A|SCNN1B|SCNN1D|SCNN1G",-0.147104646556878,7,-0.0593225971370143,0.214314692026936,-0.147104646556878
"372","cisapride","Withdrawn","serotonin receptor agonist","HTR2A|HTR3A|HTR4|KCNH2",-0.14672939790143,6,-0.234995042659915,0.202030956180153,-0.14672939790143
"1596","SDM25N","Preclinical","opioid receptor antagonist","OPRD1",-0.146490054094126,7,-0.0614953987730062,0.186979596356771,-0.146490054094126
"588","epothilone-a","Preclinical","microtubule stabilizing agent","",-0.146482243258827,6,-0.145315695296524,0.28397613888622,-0.146482243258827
"1501","riboflavin","Launched","vitamin B2","BLVRB|RFK",-0.146363752556237,2,-0.146363752556237,0.0657345406733415,-0.146363752556237
"1638","spiperone","Launched","dopamine receptor antagonist","ADRA1A|ADRA1B|ADRA1D|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR1D|HTR2A|HTR2B|HTR2C|HTR6|HTR7",-0.146193104173597,17,-0.102658796976273,0.231633575452781,-0.146193104173597
"564","elvitegravir","Launched","HIV integrase inhibitor","",-0.145919548454053,6,-0.208461300328627,0.32725519536699,-0.145919548454053
"292","carmofur","Launched","thymidylate synthase inhibitor","TYMS",-0.14582126877372,4,-0.122405574357257,0.196875212679763,-0.14582126877372
"1152","nefazodone","Withdrawn","adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor","ADRA1A|ADRA1B|ADRA2A|CYP3A4|HTR1A|HTR2A|HTR2C|SLC6A2|SLC6A3|SLC6A4",-0.145242755707665,8,-0.162750821516151,0.192669320895755,-0.145242755707665
"1380","pirlindole","Launched","monoamine oxidase inhibitor","MAOA",-0.145235277247033,3,-0.177298057259714,0.143422786043617,-0.145235277247033
"1599","SDZ-WAG-994","Phase 2","adenosine receptor agonist","ADORA1",-0.144856205482478,3,-0.111365340943553,0.120886704550422,-0.144856205482478
"325","CGP-53353","Preclinical","EGFR inhibitor|PKC inhibitor","EGFR|PRKCB",-0.144582854353517,17,-0.210877099634759,0.282211253088396,-0.144582854353517
"1473","quizartinib","Phase 3","FLT3 inhibitor","CSF1R|FLT3|KIT|PDGFRA|PDGFRB|RET",-0.144500872896604,33,-0.0961963190184049,0.269194795415902,-0.144500872896604
"1720","testosterone","Launched","androgen receptor agonist","AR",-0.144421371475132,37,-0.22668200408998,0.26226607645228,-0.144421371475132
"177","benzoxiquine","Preclinical","antiinfective drug","",-0.144152513421792,7,-0.204723926380368,0.303404770015708,-0.144152513421792
"1909","YM-976","Phase 1","phosphodiesterase inhibitor","PDE4A",-0.143830624895295,6,-0.281751022494887,0.249345493297752,-0.143830624895295
"836","iloprost","Launched","platelet aggregation inhibitor|prostanoid receptor agonist","PDE4A|PDE4B|PDE4C|PDE4D|PLAT|PTGDR|PTGER1|PTGER2|PTGER3|PTGER4|PTGFR|PTGIR|TBXA2R",-0.14315423315859,20,-0.174975870880775,0.233573139072947,-0.14315423315859
"462","deoxycholic-acid","Launched","biliverdin reductase A activator|G protein-coupled receptor agonist","EFTUD1|FPR1|GPBAR1",-0.143106852671435,9,-0.102216567937418,0.155468969816895,-0.143106852671435
"1289","parthenolide","Phase 1","NFkB pathway inhibitor","",-0.143077801255989,139,-0.21270736548343,0.205649232043611,-0.143077801255989
"1454","PX-12","Phase 2","thioredoxin inhibitor","TXN|TXNRD1",-0.143040382212851,44,-0.168687682456846,0.19799513138488,-0.143040382212851
"62","AM-251","Preclinical","cannabinoid receptor antagonist","CNR1|GPR18|GPR55",-0.142954209857327,6,-0.326967024539877,0.314741214416215,-0.142954209857327
"742","gossypol","Phase 2","BCL inhibitor|MCL1 inhibitor","BCL2",-0.142366980601147,34,-0.0761555743572571,0.302998942306229,-0.142366980601147
"1919","zardaverine","Phase 2","phosphodiesterase inhibitor","PDE4D",-0.142184097156904,11,-0.141125054644984,0.239577761422806,-0.142184097156904
"1466","quetiapine","Launched","dopamine receptor antagonist|serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2C|HTR3A|HTR6|HTR7|SLC6A2",-0.142161759971294,11,-0.273205831741099,0.247729804452658,-0.142161759971294
"1325","PF-04217903","Phase 1","c-Met inhibitor","MET",-0.141832103803893,38,-0.173307677378037,0.251145260368341,-0.141832103803893
"1740","thioridazine","Withdrawn","dopamine receptor antagonist","ADRA1A|ADRA1B|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR2A|HTR2C|HTR6|HTR7|KCNH2",-0.141800097843303,107,-0.207014314928425,0.253615960804344,-0.141800097843303
"1040","metformin","Launched","insulin sensitizer","ACACB|PRKAB1",-0.141452421748512,11,-0.163858844004792,0.288369785121494,-0.141452421748512
"1831","TWS-119","Preclinical","glycogen synthase kinase inhibitor","GSK3B|JUN|MYC",-0.141360060691203,49,-0.156283231083845,0.271885713088719,-0.141360060691203
"1906","YM-201636","Preclinical","PI3K inhibitor","",-0.141163355541518,22,-0.152642075088636,0.266731170638737,-0.141163355541518
"1739","thioproperazine","Launched","dopamine receptor antagonist","ADRA1A|ADRA1B|DRD1|DRD2|HTR1A|HTR2A",-0.140410992700101,8,-0.186467280163599,0.214558712797899,-0.140410992700101
"1469","quinethazone","Launched","thiazide diuretic","CA1|CA2|SLC12A1|SLC12A2|SLC12A3",-0.140400206259098,2,-0.140400206259098,0.129500458874047,-0.140400206259098
"129","astemizole","Withdrawn","histamine receptor antagonist","HRH1|KCNH1|KCNH2",-0.139549353593318,3,-0.111255422743144,0.124565690859848,-0.139549353593318
"1627","SKF-89976A","Preclinical","GABA uptake inhibitor","SLC6A1",-0.139194462659439,6,-0.189822341513292,0.234584183360708,-0.139194462659439
"1195","nocodazole","Preclinical","tubulin polymerization inhibitor","HPGDS",-0.13912557331615,28,-0.0749375273224923,0.183825597242079,-0.13912557331615
"1858","varenicline","Launched","acetylcholine receptor agonist","CHRNA3|CHRNA4|CHRNA6|CHRNA7",-0.139069736498156,3,-0.289578220858896,0.291408632161412,-0.139069736498156
"806","hydroflumethiazide","Launched","sodium/potassium/chloride transporter inhibitor","ATP1A1|CA1|CA12|CA2|CA4|CA9|KCNMA1|SLC12A1|SLC12A3",-0.138672293322081,6,-0.135726126504496,0.184755768943955,-0.138672293322081
"1097","modafinil","Launched","adrenergic receptor agonist","ADRA1B|SLC6A3",-0.138543006839017,5,-0.109243353783231,0.246303849379033,-0.138543006839017
"1749","tiaprofenic-acid","Launched","cyclooxygenase inhibitor","PTGS1|PTGS2",-0.138474133226172,3,-0.310204809246211,0.323318363712358,-0.138474133226172
"1643","SR-57227A","Phase 2","serotonin receptor agonist","HTR3A",-0.137710153925092,7,-0.286140081799591,0.322422933883432,-0.137710153925092
"117","argatroban","Launched","thrombin inhibitor","F2",-0.137511283873753,3,-0.12140081799591,0.156139684258149,-0.137511283873753
"949","levomepromazine","Launched","dopamine receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR2A|HTR2C",-0.137508166860705,7,-0.073351226993865,0.197106557967864,-0.137508166860705
"1145","nateglinide","Launched","insulin secretagogue","ABCC8|KCNJ10|KCNJ11|PPARG",-0.137179721691478,3,-0.0169580777096115,0.236139557914327,-0.137179721691478
"376","citiolone","Preclinical","lipotropic|mucolytic agent","",-0.137057926095498,2,-0.137057926095498,0.129452094278122,-0.137057926095498
"1524","ropivacaine","Launched","sodium channel blocker","SCN10A",-0.136434359348461,2,-0.136434359348461,0.206304549022259,-0.136434359348461
"409","colforsin","Phase 2","adenylyl cyclase activator","ADCY2|ADCY5",-0.135709095265328,15,-0.220087222334146,0.242068631550974,-0.135709095265328
"797","homoveratrylamine","Preclinical","dopamine analog","",-0.135611896197271,3,-0.276866053169734,0.339459445597123,-0.135611896197271
"51","alosetron","Withdrawn","serotonin receptor antagonist","HTR3A",-0.135371609898703,3,-0.0285736196319018,0.258565160981385,-0.135371609898703
"192","BIBR-1532","Preclinical","telomerase inhibitor","TERT",-0.135326310278256,49,-0.124381700861753,0.226163524834165,-0.135326310278256
"708","FR-180204","Preclinical","MAP kinase inhibitor","MAPK1|MAPK3",-0.134510839284603,20,-0.15711066612747,0.189176120335028,-0.134510839284603
"651","fendiline","Preclinical","calcium channel blocker","HTR2B",-0.134083588957055,2,-0.134083588957055,0.185986074259177,-0.134083588957055
"1078","milnacipran","Launched","serotonin–norepinephrine reuptake inhibitor (SNRI)","GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|SLC6A2|SLC6A4",-0.133902251248873,2,-0.133902251248873,0.237167949999194,-0.133902251248873
"1706","temefos","Launched","cholinesterase inhibitor","",-0.133819018404908,3,-0.209713701431493,0.262599286595779,-0.133819018404908
"874","ispinesib","Phase 2","kinesin inhibitor","KIF11",-0.133748896407538,16,-0.175435993580161,0.233531143398582,-0.133748896407538
"1715","terbinafine","Launched","fungal squalene epoxidase inhibitor","SQLE",-0.13338636908166,3,-0.0739701466695244,0.139441106392558,-0.13338636908166
"1521","rolitetracycline","Launched","bacterial 30S ribosomal subunit inhibitor","",-0.133334766586296,2,-0.133334766586296,0.27972088415741,-0.133334766586296
"1580","SB-366791","Preclinical","TRPV antagonist","TRPV1",-0.133310207638146,11,-0.122382723356641,0.138438925091898,-0.133310207638146
"1636","spectinomycin","Launched","bacterial 30S ribosomal subunit inhibitor","",-0.133242897180772,2,-0.133242897180772,0.199546184362605,-0.133242897180772
"239","bromocriptine","Launched","dopamine receptor agonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR6|HTR7",-0.133165423420821,23,-0.25488527959386,0.260417459929366,-0.133165423420821
"202","bisacodyl","Launched","laxative","",-0.132987895537993,15,-0.228269737671569,0.301441455468101,-0.132987895537993
"1529","rosuvastatin","Launched","HMGCR inhibitor","HMGCR",-0.132928286084916,8,-0.179835122699386,0.261730306585056,-0.132928286084916
"1342","phenoxybenzamine","Launched","adrenergic receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB2|CALM1",-0.132798365572731,9,-0.171250310268706,0.262569345851348,-0.132798365572731
"1373","pirarubicin","Launched","topoisomerase inhibitor","TOP2A",-0.132539638546973,14,-0.121893203929238,0.255295717762087,-0.132539638546973
"1915","zaldaride","Phase 3","calmodulin antagonist","CALM1",-0.132507730765398,5,-0.0479371165644171,0.153079961753953,-0.132507730765398
"736","givinostat","Phase 2","HDAC inhibitor","HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9",-0.132240215777677,7,-0.271194073049893,0.204325499293114,-0.132240215777677
"693","flutamide","Launched","androgen receptor antagonist","AHR|AR",-0.132089987255308,30,-0.201163243068914,0.294288362070534,-0.132089987255308
"1551","RX-821002","Preclinical","adrenergic receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C",-0.131895605032104,2,-0.131895605032104,0.316161181605996,-0.131895605032104
"842","immepip","Preclinical","histamine receptor agonist","HRH3|HRH4",-0.131569706948755,7,-0.262934870595905,0.314030286694451,-0.131569706948755
"1037","metaraminol","Launched","adrenergic receptor agonist","ADRA1A",-0.131441872925764,2,-0.131441872925764,0.431588410490944,-0.131441872925764
"1039","metergoline","Launched","dopamine receptor agonist|serotonin receptor antagonist","HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR5A|HTR6|HTR7",-0.131406442695636,18,-0.164307414848055,0.223227323521898,-0.131406442695636
"1853","valdecoxib","Withdrawn","cyclooxygenase inhibitor","CA12|PTGS2",-0.131152891286022,36,-0.137823519142533,0.234936713127254,-0.131152891286022
"404","clozapine","Launched","dopamine receptor antagonist|serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CALY|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HRH4|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR3A|HTR5A|HTR6|HTR7",-0.13099775151703,7,-0.0900332310838446,0.136336986366481,-0.13099775151703
"1728","TG-101348","Phase 3","FLT3 inhibitor|JAK inhibitor","BRD4|JAK1|JAK2|JAK3|TYK2",-0.130702460502108,77,-0.112046471816653,0.202027282520884,-0.130702460502108
"1500","ribavirin","Launched","antiviral","ADK|ENPP1|IMPDH1|IMPDH2|NT5C2",-0.130587353850385,10,-0.109467334808584,0.172705441801752,-0.130587353850385
"337","chlorambucil","Launched","DNA inhibitor","",-0.130571564454486,9,-0.279100204498977,0.279354073149184,-0.130571564454486
"442","dactinomycin","Launched","RNA polymerase inhibitor","POLR2A",-0.130508685279538,25,-0.122124233128834,0.176768068191584,-0.130508685279538
"288","carbidopa","Launched","aromatic L-amino acid decarboxylase inhibitor","DDC",-0.130485497280498,8,-0.175549746136398,0.263972943708055,-0.130485497280498
"744","GR-113808","Preclinical","serotonin receptor antagonist","HTR4",-0.129993477890714,5,-0.0901409033157411,0.155396710857731,-0.129993477890714
"254","busulfan","Launched","DNA inhibitor","",-0.129976993865031,1,-0.129976993865031,NA,-0.129976993865031
"1839","tyrphostin-AG-825","Preclinical","protein tyrosine kinase inhibitor","ERBB2",-0.12968185188916,6,-0.176866208304087,0.216189243693546,-0.12968185188916
"996","masitinib","Launched","KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|src inhibitor","FGFR3|KIT|PDGFRA|PDGFRB",-0.129658906499947,19,-0.115286298568507,0.232563989255695,-0.129658906499947
"936","LE-135","Preclinical","retinoid receptor agonist","RARB",-0.129379765849868,47,-0.0819861963190184,0.256435988654796,-0.129379765849868
"296","carvedilol","Launched","adrenergic receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|GJA1|HIF1A|KCNH2|NDUFC2|NPPB|SELE|VCAM1|VEGFA",-0.12915701116873,11,-0.164247968822746,0.285277738102413,-0.12915701116873
