"","log2FoldChange","logCPM","LR","pvalue","padj","Symbol","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","value","up_down"
"24867",-2.3397789783643,-2.85271843129697,34.9611763313515,3.36345235512804e-09,0.000188965480215803,"RP11-8P13.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.3397789783643,"down"
"48769",-2.33592415829069,-2.96505273825597,32.8188885745187,1.01157129569947e-08,0.000565569511425572,"RP11-370I10.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.33592415829069,"down"
"14864",-2.3253435511573,2.44850711221859,34.123725974185,5.1716830986045e-09,0.000290053846585233,"HERC2P3",9606,283755,"NULL","15","15q11.1","hect domain and RLD 2 pseudogene 3","pseudo","HERC2P3","hect domain and RLD 2 pseudogene 3","O","NULL",-2.3253435511573,"down"
"55715",-2.32353576028305,-3.91273045998227,31.8153600589983,1.69546610219454e-08,0.0009457988104482,"AP006621.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.32353576028305,"down"
"27238",-2.31398505745314,-3.2137478685273,35.0626005343779,3.19274264069397e-09,0.000179422558179079,"RP11-111F5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.31398505745314,"down"
"57067",-2.3058771973625,1.06382950282063,33.5288898218982,7.02133033654106e-09,0.000393285776140674,"ADGRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.3058771973625,"down"
"57666",-2.29950258709459,-3.55353298970597,34.7355695876969,3.77667761930922e-09,0.000212086885067548,"EDRF1-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.29950258709459,"down"
"31406",-2.27481702671135,-1.13206657757036,34.4062408042105,4.47286772041428e-09,0.000250990499263327,"FBXW11P1",9606,54099,"NULL","21","21q22.11","F-box and WD repeat domain containing 11 pseudogene 1","pseudo","FBXW11P1","F-box and WD repeat domain containing 11 pseudogene 1","O","NULL",-2.27481702671135,"down"
"31301",-2.26782318245202,3.77849958647812,34.3937699708605,4.50161923806318e-09,0.000252594858686201,"S100A9",9606,6280,"NULL","1","1q21","S100 calcium binding protein A9","protein-coding","S100A9","S100 calcium binding protein A9","O","MRP-14|S100 calcium-binding protein A9 (",-2.26782318245202,"down"
"7293",-2.2531210032331,-3.89792659181845,32.2427992117316,1.36060394120572e-08,0.000759652392453979,"RP11-295I5.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.2531210032331,"down"
"29654",-2.24671730802803,-2.93512983613941,33.9775771035663,5.57508722016404e-09,0.000312611865696258,"TMC3",9606,342125,"NULL","15","15q25.1","transmembrane channel-like 3","protein-coding","TMC3","transmembrane channel-like 3","O","transmembrane channel-like protein 3",-2.24671730802803,"down"
"48298",-2.23432225541247,-3.29055561427324,36.0724549645403,1.90115310322499e-09,0.000107040623170877,"LDHAL6B",9606,92483,"NULL","15","15q22.2","lactate dehydrogenase A-like 6B","protein-coding","LDHAL6B","lactate dehydrogenase A-like 6B","O","L-lactate dehydrogenase A-like 6B|lactat",-2.23432225541247,"down"
"32845",-2.22883502104902,-3.07584491203571,34.0088173952577,5.48628888337791e-09,0.0003076491354243,"RP11-203M5.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22883502104902,"down"
"46472",-2.20132510823444,4.54237721783167,32.6485823524951,1.10419924349659e-08,0.000617059663243201,"C11orf96",9606,387763,"NULL","11","11p11.2","chromosome 11 open reading frame 96","protein-coding","C11orf96","chromosome 11 open reading frame 96","O","protein Ag2 homolog|uncharacterized prot",-2.20132510823444,"down"
"17648",-2.19600672364447,-2.52847284555276,35.1052286293127,3.12360963745804e-09,0.000175549985234779,"CMTM2",9606,146225,"NULL","16","16q21","CKLF-like MARVEL transmembrane domain containing 2","protein-coding","CMTM2","CKLF-like MARVEL transmembrane domain containing 2","O","CKLF-like MARVEL transmembrane domain-co",-2.19600672364447,"down"
"9190",-2.19500233139318,-1.39677105972922,35.7939982911663,2.19322489705754e-09,0.000123406185282737,"CUZD1",9606,50624,"UNQ224/PRO257","10","10q26.13","CUB and zona pellucida-like domains 1","protein-coding","CUZD1","CUB and zona pellucida-like domains 1","O","CUB and ZP domain-containing protein 1|C",-2.19500233139318,"down"
"11169",-2.17971167643479,-3.58639757486146,33.2276100231386,8.19782422372063e-09,0.000458881408746986,"CMB9-55A18.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.17971167643479,"down"
"237",-2.16554196227601,-3.78971914693253,35.1531763679906,3.04763901783744e-09,0.000171289503358536,"RP11-388C12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.16554196227601,"down"
"13007",-2.16461314419337,-2.04015603383275,33.5375822631931,6.99002165526718e-09,0.000391539072998136,"RP11-158H5.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.16461314419337,"down"
"23267",-2.14851955840786,-3.21632479676774,35.4559863062672,2.60879371841665e-09,0.000146692470786568,"DNAJB7",9606,150353,"NULL","22","22q13.2","DnaJ (Hsp40) homolog, subfamily B, member 7","protein-coding","DNAJB7","DnaJ (Hsp40) homolog, subfamily B, member 7","O","dnaJ homolog subfamily B member 7|novel ",-2.14851955840786,"down"
"42780",-2.14203396222185,-3.1063485841149,35.8752873583785,2.10360003973409e-09,0.000118394817436314,"CTD-3035K23.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.14203396222185,"down"
"39555",-2.1403047070392,-1.51261718251294,36.1173876131959,1.85781737226143e-09,0.000104606264962552,"RP11-609N14.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1403047070392,"down"
"44657",-2.13721104255593,-3.66652507890037,35.6203546689063,2.39769068457715e-09,0.000134870101007465,"RP11-1006G14.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13721104255593,"down"
"5726",-2.10455439965694,-3.47346612905406,31.7820522148209,1.72479231025244e-08,0.000961985663120197,"FKSG63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.10455439965694,"down"
"22423",-2.10262478916962,-1.6215029702312,34.8649135677607,3.53392220087005e-09,0.000198500410022871,"CCDC168",9606,643677,"hCG_2011852","13","13q33.1","coiled-coil domain containing 168","protein-coding","CCDC168","coiled-coil domain containing 168","O","coiled-coil domain-containing protein 16",-2.10262478916962,"down"
"51560",-2.07747544913819,-2.55511489860806,33.024984660325,9.09821449677534e-09,0.000509026904665587,"ADAMTS9-AS2",9606,100507098,"NULL","3","NULL","ADAMTS9 antisense RNA 2","miscRNA","ADAMTS9-AS2","ADAMTS9 antisense RNA 2","O","NULL",-2.07747544913819,"down"
"45251",-2.0676545978125,-3.16626122222933,35.7913835416089,2.19617039648667e-09,0.000123569723528719,"CH17-262A2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.0676545978125,"down"
"11678",-2.06731296008547,-1.79135296278661,32.0849946397776,1.47572739797785e-08,0.000823721519003277,"RP11-319G9.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.06731296008547,"down"
"42663",-2.06537557536557,-3.16272497812039,32.6850021118004,1.08370195222044e-08,0.00060565934705696,"RP4-800J21.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.06537557536557,"down"
"31559",-2.05702216048717,4.17308399292815,32.7706039137988,1.03701261728108e-08,0.000579690053060126,"RP4-583P15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.05702216048717,"down"
"28623",-2.05092046939574,-3.78658955627101,33.8761606382773,5.8733987703024e-09,0.000329280355259464,"NPM1P26",9606,100422313,"NULL","10","NULL","nucleophosmin 1 (nucleolar phosphoprotein B23, numatrin) pseudogene 26","pseudo","NPM1P26","nucleophosmin 1 (nucleolar phosphoprotein B23, numatrin) pseudogene 26","O","NULL",-2.05092046939574,"down"
"27456",-2.04999976824312,1.54754717203967,31.8109295660749,1.69933798572122e-08,0.000947924715195009,"GATA6-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.04999976824312,"down"
"51240",-2.04300838928746,-3.19087352873864,34.538194014593,4.17968926598864e-09,0.000234605958499942,"ARAP1-AS2",9606,100506020,"NULL","11","11q13.4","ARAP1 antisense RNA 2","miscRNA","ARAP1-AS2","ARAP1 antisense RNA 2","O","NULL",-2.04300838928746,"down"
"38104",-2.02459099011504,-3.61128303223982,35.5380086769617,2.50122060750741e-09,0.000140671148186824,"CTD-2047H16.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.02459099011504,"down"
"7862",-2.01814788670017,-2.06966261652245,33.711939469091,6.39072427589707e-09,0.000358129797696996,"RP11-463O9.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.01814788670017,"down"
"51787",-2.01576716961368,-3.94689397718974,31.9353892715569,1.5938671646569e-08,0.000889377877878549,"RP3-426I6.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.01576716961368,"down"
"33137",-2.0139478793281,0.228986225783121,33.2467686008336,8.11745329369999e-09,0.000454415035381325,"LINC00671",9606,388387,"NULL","17","17q21.31","long intergenic non-protein coding RNA 671","miscRNA","LINC00671","long intergenic non-protein coding RNA 671","O","NULL",-2.0139478793281,"down"
"48993",-2.00174050786287,-1.18019894815823,35.6747504909033,2.33166586402271e-09,0.000131177189844054,"RP11-388C12.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.00174050786287,"down"
"50060",2.02433721536267,4.69171752584339,34.7002726194726,3.84577726325239e-09,0.000215944239108885,"PODXL",9606,5420,"NULL","7","7q32-q33","podocalyxin-like","protein-coding","PODXL","podocalyxin-like","O","GCTM-2 antigen|podocalyxin|podocalyxin-l",2.02433721536267,"up"
"17323",2.06140445696611,2.71664008474576,32.8858513864933,9.77319726554277e-09,0.000546507417891886,"ACE",9606,1636,"NULL","17","17q23.3","angiotensin I converting enzyme (peptidyl-dipeptidase A) 1","protein-coding","ACE","angiotensin I converting enzyme (peptidyl-dipeptidase A) 1","O","CD143 antigen|angiotensin I converting e",2.06140445696611,"up"
"18025",2.12544328149485,3.90209468725597,36.1635250326022,1.81434870179381e-09,0.00010217686149022,"SOGA1",9606,140710,"RP3-469A13.2","20","20q11.23","suppressor of glucose, autophagy associated 1","protein-coding","SOGA1","suppressor of glucose, autophagy associated 1","O","SOGA family member 1|protein SOGA1|suppr",2.12544328149485,"up"
"875",2.13048178109187,3.83006948614199,33.7218000266979,6.35841232767706e-09,0.000356325426843022,"TMEM164",9606,84187,"RP13-360B22.2","X","Xq22.3","transmembrane protein 164","protein-coding","TMEM164","transmembrane protein 164","O","NULL",2.13048178109187,"up"
"10877",2.14079983261607,3.19300916696357,35.5177327289242,2.52739216173539e-09,0.000142132952999513,"CKAP2",9606,26586,"NULL","13","13q14","cytoskeleton associated protein 2","protein-coding","CKAP2","cytoskeleton associated protein 2","O","CTCL tumor antigen se20-10|cytoskeleton-",2.14079983261607,"up"
"4341",2.15328010701556,7.32983011390567,33.7592014773839,6.23733221264865e-09,0.000349583758522319,"IFI30",9606,10437,"NULL","19","19p13.1","interferon, gamma-inducible protein 30","protein-coding","IFI30","interferon, gamma-inducible protein 30","O","gamma-interferon-inducible lysosomal thi",2.15328010701556,"up"
"41802",2.20486405000102,1.23880385861443,36.158128191601,1.81938031124634e-09,0.000102454763467215,"C17orf53",9606,78995,"NULL","17","17q21.31","chromosome 17 open reading frame 53","protein-coding","C17orf53","chromosome 17 open reading frame 53","O","uncharacterized protein C17orf53",2.20486405000102,"up"
"811",2.22572932965624,5.13072425615844,33.3345034429756,7.75936645020631e-09,0.0004343926119819,"PSMB9",9606,5698,"DADB-223G19.3","6","6p21.3","proteasome (prosome, macropain) subunit, beta type, 9","protein-coding","PSMB9","proteasome (prosome, macropain) subunit, beta type, 9","O","large multifunctional peptidase 2|low mo",2.22572932965624,"up"
"44007",2.22872293657518,7.30019666974921,34.8380480150589,3.58302381753671e-09,0.000201254864807219,"COL4A2",9606,1284,"RP11-90L1.2","13","13q34","collagen, type IV, alpha 2","protein-coding","COL4A2","collagen, type IV, alpha 2","O","canstatin|collagen alpha-2(IV) chain",2.22872293657518,"up"
"40515",2.23275753430635,0.670602023605213,33.0410352177867,9.02341470598434e-09,0.000504860052799824,"CCRL2",9606,9034,"NULL","3","3p21","chemokine (C-C motif) receptor-like 2","protein-coding","CCRL2","chemokine (C-C motif) receptor-like 2","O","C-C chemokine receptor-like 2|chemokine ",2.23275753430635,"up"
"26528",2.25678277037699,0.0129561198090843,35.5461317276844,2.49081192636561e-09,0.000140088244362655,"RPL35P5",9606,441246,"hCG_1983332","7","7q11.21","ribosomal protein L35 pseudogene 5","pseudo","RPL35P5","ribosomal protein L35 pseudogene 5","O","NULL",2.25678277037699,"up"
"27297",2.28920265039728,5.12347632007503,33.8331858089008,6.0045809673708e-09,0.00033661080444984,"RNASE1",9606,6035,"NULL","14","14q11.2","ribonuclease, RNase A family, 1 (pancreatic)","protein-coding","RNASE1","ribonuclease, RNase A family, 1 (pancreatic)","O","HP-RNase|RIB-1|RNase 1|RNase A|RNase upI",2.28920265039728,"up"
"44893",2.29588845580886,0.737457033961355,32.5607586036442,1.15523858049924e-08,0.000645478004468145,"RP11-379B8.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29588845580886,"up"
"19577",2.29780959373636,-1.19264397101282,35.9127984000841,2.06348822051626e-09,0.000116157878909301,"AC016292.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29780959373636,"up"
"4521",2.3248954966942,-1.96457781065737,33.3896498210283,7.54243014044814e-09,0.000422330833284253,"RP11-42I10.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3248954966942,"up"
"43093",2.34180110193081,-0.372822754729201,33.2714161275274,8.01521561215105e-09,0.000448699785183828,"PDE6G",9606,5148,"NULL","17","17q25","phosphodiesterase 6G, cGMP-specific, rod, gamma","protein-coding","PDE6G","phosphodiesterase 6G, cGMP-specific, rod, gamma","O","GMP-PDE gamma|retinal rod rhodopsin-sens",2.34180110193081,"up"
"33063",2.355253246478,-2.33823963068579,32.9507795158579,9.452183940031e-09,0.000528679552133814,"RP11-175K6.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.355253246478,"up"
"58",2.36614143065998,-2.84639574624103,33.4600435422344,7.2743159132171e-09,0.000407390788403811,"AC010468.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36614143065998,"up"
"24558",2.38004813842985,1.10506297825177,35.780224436667,2.20878565146465e-09,0.000124277324679658,"RAB7B",9606,338382,"NULL","1","1q32","RAB7B, member RAS oncogene family","protein-coding","RAB7B","RAB7B, member RAS oncogene family","O","Ras-related protein Rab-7|ras-related pr",2.38004813842985,"up"
"1949",2.38095864342115,3.24337136843879,32.0062393791441,1.53678192813682e-08,0.000857647258454595,"CCNA2",9606,890,"NULL","4","4q27","cyclin A2","protein-coding","CCNA2","cyclin A2","O","cyclin-A|cyclin-A2",2.38095864342115,"up"
"6635",2.4087357416524,4.47045588300654,34.2271624045632,4.90396702331202e-09,0.000275078222238641,"H3F3AP4",9606,440926,"NULL","2","2q31.1","H3 histone, family 3A, pseudogene 4","pseudo","H3F3AP4","H3 histone, family 3A, pseudogene 4","O","NULL",2.4087357416524,"up"
"34286",2.42638053785299,-2.83528730193149,31.9288446928757,1.59924623234559e-08,0.000892315427799548,"RPSAP14",9606,3924,"NULL","X","Xq13.2","ribosomal protein SA pseudogene 14","pseudo","RPSAP14","ribosomal protein SA pseudogene 14","O","NULL",2.42638053785299,"up"
"12837",2.43560089654853,-0.766883471064904,32.3937694867924,1.25889459447112e-08,0.000703142986795902,"AC133644.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43560089654853,"up"
"42758",2.44241539434249,3.39406272289254,32.9515250263757,9.44856003557891e-09,0.000528486308470035,"ECT2",9606,1894,"NULL","3","3q26.1-q26.2","epithelial cell transforming sequence 2 oncogene","protein-coding","ECT2","epithelial cell transforming sequence 2 oncogene","O","epithelial cell-transforming sequence 2 ",2.44241539434249,"up"
"39611",2.4485039048629,8.66655889157887,36.0547508025624,1.91850474284101e-09,0.000108013735526692,"TM4SF4",9606,7104,"NULL","3","3q25","transmembrane 4 L six family member 4","protein-coding","TM4SF4","transmembrane 4 L six family member 4","O","intestinal and liver (il) tetraspan memb",2.4485039048629,"up"
"18185",2.5025815178751,-0.269186155840628,34.509490228752,4.24178139837574e-09,0.000238069980983838,"CSPG5",9606,10675,"NULL","3","3p21.3","chondroitin sulfate proteoglycan 5 (neuroglycan C)","protein-coding","CSPG5","chondroitin sulfate proteoglycan 5 (neuroglycan C)","O","acidic leucine-rich EGF-like domain-cont",2.5025815178751,"up"
"8922",2.50299980420504,0.665798085213872,33.9941114452078,5.52791167382304e-09,0.000309977647109627,"MINOS1-NBL1",9606,100532736,"NULL","1","1p36.13","MINOS1-NBL1 readthrough","protein-coding","MINOS1-NBL1","MINOS1-NBL1 readthrough","O","C1orf151-NBL1 read-through protein",2.50299980420504,"up"
"56503",2.50738150390896,6.05834322446633,33.6529779107951,6.58739551562893e-09,0.00036910494553172,"DPP4",9606,1803,"NULL","2","2q24.3","dipeptidyl-peptidase 4","protein-coding","DPP4","dipeptidyl-peptidase 4","O","ADCP-2|DPP IV|T-cell activation antigen ",2.50738150390896,"up"
"16552",2.53531743410131,6.41499775791991,32.8461679050727,9.97475088618348e-09,0.000557738195800949,"HLA-DPA1",9606,3113,"DAAP-277G18.1","6","6p21.3","major histocompatibility complex, class II, DP alpha 1","protein-coding","HLA-DPA1","major histocompatibility complex, class II, DP alpha 1","O","HLA class II histocompatibility antigen,",2.53531743410131,"up"
"16509",2.62292621536796,3.81410066531884,34.8878614401225,3.49251480215515e-09,0.000196192019011066,"PYCARD",9606,29108,"NULL","16","16p11.2","PYD and CARD domain containing","protein-coding","PYCARD","PYD and CARD domain containing","O","apoptosis-associated speck-like protein ",2.62292621536796,"up"
"13886",2.6307779979668,3.76095209558427,36.1494327049127,1.82751673932131e-09,0.000102909295107922,"PLXNC1",9606,10154,"NULL","12","12q23.3","plexin C1","protein-coding","PLXNC1","plexin C1","O","plexin (semaphorin receptor)|plexin-C1|r",2.6307779979668,"up"
"27777",2.71028200289354,1.09232580930903,33.2359283394689,8.16283114858343e-09,0.000456947124866552,"CENPK",9606,64105,"FKSG14","5","5q12.3","centromere protein K","protein-coding","CENPK","centromere protein K","O","SoxLZ/Sox6-binding protein Solt|interpha",2.71028200289354,"up"
"45039",2.72201084067044,2.43894415292896,32.0830918358275,1.47717349726971e-08,0.000824513930971035,"P2RY8",9606,286530,"RP11-261P4.4","X|Y","Xp22.33; Yp11.3","purinergic receptor P2Y, G-protein coupled, 8","protein-coding","P2RY8","purinergic receptor P2Y, G-protein coupled, 8","O","G-protein coupled purinergic receptor P2",2.72201084067044,"up"
"13918",2.74566730618377,1.71506037267245,35.9514875843426,2.02291873211329e-09,0.000113880210024318,"RAD51AP1",9606,10635,"NULL","12","12p13.2-p13.1","RAD51 associated protein 1","protein-coding","RAD51AP1","RAD51 associated protein 1","O","RAD51-associated protein 1|RAD51-interac",2.74566730618377,"up"
"26692",2.76542278093699,0.541779656393248,33.7299238922117,6.33191429045013e-09,0.000354846808751116,"FAM72B",9606,653820,"RP11-439A17.6","1","1p11.2","family with sequence similarity 72, member B","protein-coding","FAM72B","family with sequence similarity 72, member B","O","amyloid-beta peptide-induced protein p17",2.76542278093699,"up"
"41329",2.77013630381683,0.407645490050625,35.2701719049478,2.86994053341526e-09,0.000161339446967006,"N4BP3",9606,23138,"NULL","5","5q35.3","NEDD4 binding protein 3","protein-coding","N4BP3","NEDD4 binding protein 3","O","NEDD4-binding protein 3",2.77013630381683,"up"
"19841",2.77408543950517,-1.34343051038236,34.3034774696822,4.71538459806954e-09,0.000264533075951701,"RPL7P23",9606,648000,"hCG_2015956","5","5q13.3","ribosomal protein L7 pseudogene 23","pseudo","RPL7P23","ribosomal protein L7 pseudogene 23","O","NULL",2.77408543950517,"up"
"22498",2.78108034249118,-1.91800046115854,33.9464623047465,5.66495956676529e-09,0.000317628617948963,"RP11-175K6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78108034249118,"up"
"7108",2.7925402898917,2.27995544969339,33.8428428066982,5.97484933425567e-09,0.000334956028527707,"SERPINI1",9606,5274,"NULL","3","3q26.1","serpin peptidase inhibitor, clade I (neuroserpin), member 1","protein-coding","SERPINI1","serpin peptidase inhibitor, clade I (neuroserpin), member 1","O","PI-12|neuroserpin|peptidase inhibitor 12",2.7925402898917,"up"
"21750",2.79807428605105,-1.20427238697308,36.1753489009789,1.80337366454418e-09,0.000101564201413464,"PRELID1P1",9606,728666,"NULL","6","6q22.32","PRELI domain containing 1 pseudogene 1","pseudo","PRELID1P1","PRELI domain containing 1 pseudogene 1","O","NULL",2.79807428605105,"up"
"31944",2.82067095865679,3.24569004489716,31.985617870103,1.55318244655386e-08,0.000866768996123844,"STC1",9606,6781,"NULL","8","8p21-p11.2","stanniocalcin 1","protein-coding","STC1","stanniocalcin 1","O","stanniocalcin-1",2.82067095865679,"up"
"38525",2.8322653213354,-0.432022026192287,35.9071104870049,2.06952087169955e-09,0.000116491260347096,"IQCD",9606,115811,"NULL","12","12q24.13","IQ motif containing D","protein-coding","IQCD","IQ motif containing D","O","IQ domain-containing protein D",2.8322653213354,"up"
"49980",2.86393746810438,2.64114291655872,33.2151687892941,8.2504419790513e-09,0.000461810239335418,"SLAMF8",9606,56833,"RP11-190A12.3","1","1q23.2","SLAM family member 8","protein-coding","SLAMF8","SLAM family member 8","O","B lymphocyte activator macrophage expres",2.86393746810438,"up"
"38786",2.91489307401548,-1.37709716765547,33.1588366333652,8.49295307196267e-09,0.000475308118672391,"RP11-396C23.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91489307401548,"up"
"29030",2.94078794496642,3.28754773276564,34.0351239256628,5.41261387948506e-09,0.000303528561133763,"STK39",9606,27347,"NULL","2","2q24.3","serine threonine kinase 39","protein-coding","STK39","serine threonine kinase 39","O","STE20/SPS1 homolog|STE20/SPS1-related pr",2.94078794496642,"up"
"16444",3.01289551288086,-2.17148586847374,33.0265252125249,9.09100825956297e-09,0.000508632821114288,"RP11-544O24.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01289551288086,"up"
"47705",3.03204891550579,-2.04454450275735,32.469749346602,1.21062384707842e-08,0.000676315012170358,"PRRG3",9606,79057,"NULL","X","Xq28","proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane)","protein-coding","PRRG3","proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane)","O","proline-rich Gla protein 3|proline-rich ",3.03204891550579,"up"
"11797",3.0569691643044,2.89012914972093,31.9797919878778,1.55784751694336e-08,0.000869356806830243,"TROAP",9606,10024,"NULL","12","12q13.12","trophinin associated protein","protein-coding","TROAP","trophinin associated protein","O","tastin|trophinin assisting protein|troph",3.0569691643044,"up"
"30140",3.06511784450666,3.8027180424521,33.4098295874164,7.46457356606601e-09,0.00041800865512613,"TTC9",9606,23508,"NULL","14","14q24.2","tetratricopeptide repeat domain 9","protein-coding","TTC9","tetratricopeptide repeat domain 9","O","TPR repeat protein 9A|tetratricopeptide ",3.06511784450666,"up"
"14771",3.09068968727692,2.14817984409558,32.6324710242794,1.11339026469748e-08,0.000622173613815598,"GTSE1",9606,51512,"RP5-1163J1.2","22","22q13.2-q13.3","G-2 and S-phase expressed 1","protein-coding","GTSE1","G-2 and S-phase expressed 1","O","G2 and S phase-expressed protein 1|prote",3.09068968727692,"up"
"52473",3.16158997674157,2.23066042378203,36.1114845466913,1.86345371425118e-09,0.000104919897927198,"TRIP13",9606,9319,"NULL","5","5p15.33","thyroid hormone receptor interactor 13","protein-coding","TRIP13","thyroid hormone receptor interactor 13","O","16E1-BP|HPV16 E1 protein binding protein",3.16158997674157,"up"
"54899",3.18842014806682,2.81563162127401,32.7571707223057,1.04420387236809e-08,0.000583668196498869,"HJURP",9606,55355,"NULL","2","2q37.1","Holliday junction recognition protein","protein-coding","HJURP","Holliday junction recognition protein","O","14-3-3-associated AKT substrate|fetal li",3.18842014806682,"up"
"41570",3.24736937050158,3.19932910382847,33.7087736799951,6.40113304795568e-09,0.00035870669374134,"ASF1B",9606,55723,"NULL","19","19p13.12","anti-silencing function 1B histone chaperone","protein-coding","ASF1B","anti-silencing function 1B histone chaperone","O","ASF1 anti-silencing function 1 homolog B",3.24736937050158,"up"
"11090",3.25504510751123,-1.0867301670059,32.5170645642996,1.18150525355894e-08,0.00066010698516338,"HIST1H4H",9606,8365,"NULL","6","6p22.1","histone cluster 1, H4h","protein-coding","HIST1H4H","histone cluster 1, H4h","O","H4 histone family, member H|histone 1, H",3.25504510751123,"up"
"41434",3.2574674564249,1.89299183146679,36.1855264259146,1.79398003100988e-09,0.000101036955346477,"EXO1",9606,9156,"RP11-553N16.2","1","1q42-q43","exonuclease 1","protein-coding","EXO1","exonuclease 1","O","hExo1|rad2 nuclease family member, homol",3.2574674564249,"up"
"53561",3.27112177024134,3.69479607900737,34.866391397,3.5312408404637e-09,0.000198353329249687,"IQGAP3",9606,128239,"NULL","1","1q21.3","IQ motif containing GTPase activating protein 3","protein-coding","IQGAP3","IQ motif containing GTPase activating protein 3","O","ras GTPase-activating-like protein IQGAP",3.27112177024134,"up"
"13048",3.29553530553865,0.777832453508909,32.9835275133277,9.2943018669401e-09,0.000519941835040363,"CXCR3",9606,2833,"NULL","X","Xq13","chemokine (C-X-C motif) receptor 3","protein-coding","CXCR3","chemokine (C-X-C motif) receptor 3","O","C-X-C chemokine receptor type 3|CXC-R3|C",3.29553530553865,"up"
"31688",3.30389930691064,2.45817154107187,36.1650552471878,1.812924581691e-09,0.000102098473667092,"KIF23",9606,9493,"NULL","15","15q23","kinesin family member 23","protein-coding","KIF23","kinesin family member 23","O","kinesin-like 5 (mitotic kinesin-like pro",3.30389930691064,"up"
"45571",3.33578759393911,-2.28014096008787,31.8708066610872,1.64775114120989e-08,0.00091929683919241,"HIST1H2AM",9606,8336,"NULL","6","6p22.1","histone cluster 1, H2am","protein-coding","HIST1H2AM","histone cluster 1, H2am","O","H2A histone family, member N|histone 1, ",3.33578759393911,"up"
"17149",3.36068227816786,0.474384192913546,33.3916030289622,7.53485895509083e-09,0.000421914427190311,"HS3ST2",9606,9956,"UNQ2442/PRO5004","16","16p12","heparan sulfate (glucosamine) 3-O-sulfotransferase 2","protein-coding","HS3ST2","heparan sulfate (glucosamine) 3-O-sulfotransferase 2","O","3-OST-2|h3-OST-2|heparan sulfate 3-O-sul",3.36068227816786,"up"
"16821",3.49058234915738,3.32102563426766,33.4832595467674,7.18800120983754e-09,0.000402578383759371,"UHRF1",9606,29128,"NULL","19","19p13.3","ubiquitin-like with PHD and ring finger domains 1","protein-coding","UHRF1","ubiquitin-like with PHD and ring finger domains 1","O","E3 ubiquitin-protein ligase UHRF1|RING f",3.49058234915738,"up"
"33909",3.55829574617437,2.45410906766988,35.1750056134297,3.01366741512462e-09,0.00016938920440191,"BUB1B",9606,701,"NULL","15","15q15","BUB1 mitotic checkpoint serine/threonine kinase B","protein-coding","BUB1B","BUB1 mitotic checkpoint serine/threonine kinase B","O","MAD3/BUB1-related protein kinase|budding",3.55829574617437,"up"
