"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"767","GW-441756","Preclinical","growth factor receptor inhibitor","NTRK1",-0.257214915151473,18,-0.43098947052112,0.405116174987193,-0.257214915151473
"1840","tyrphostin-AG-835","Preclinical","protein tyrosine kinase inhibitor","EGFR",-0.256578853885787,9,-0.296728016359918,0.432190046001685,-0.256578853885787
"715","gaboxadol","Phase 3","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRD|GABRR1|GABRR2|GABRR3",-0.255918334981635,1,-0.255918334981635,NA,-0.255918334981635
"1718","terfenadine","Withdrawn","histamine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1|KCNH1|KCNH2",-0.25538902921385,16,-0.375819803656109,0.449974123244124,-0.25538902921385
"1624","SKF-81297","Preclinical","dopamine receptor agonist","DRD1|DRD5",-0.254633004900851,14,-0.495852828022514,0.493612910996755,-0.254633004900851
"1177","nilotinib","Launched","Abl kinase inhibitor|Bcr-Abl kinase inhibitor","ABL1|KIT",-0.254544511525642,27,-0.142158137146795,0.501857610287637,-0.254544511525642
"816","ibudilast","Launched","leukotriene receptor antagonist|phosphodiesterase inhibitor","IL1B|IL6|PDE3A|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A",-0.254311649364771,6,-0.388882691950176,0.373776042994015,-0.254311649364771
"1908","YM-90709","Preclinical","IL5 inhibitor","CSF2RB|IL5RA",-0.254098138974993,5,-0.601728945900725,0.674061033076632,-0.254098138974993
"696","foretinib","Phase 2","VEGFR inhibitor","FLT1|FLT4|KDR|MET",-0.25404109253792,24,-0.252189432696578,0.425838958857793,-0.25404109253792
"1447","PSB-36","Preclinical","adenosine receptor antagonist","ADORA1|ADORA2A|ADORA2B|ADORA3",-0.253652385381401,8,-0.429344183293011,0.364840283375124,-0.253652385381401
"1737","thiomersal","Launched","other antibiotic","OXCT1",-0.253389983987026,2,-0.253389983987026,0.621659782158614,-0.253389983987026
"1017","melphalan","Launched","DNA alkylating agent|DNA inhibitor","",-0.252782788568992,2,-0.252782788568992,0.126974240555509,-0.252782788568992
"283","carbachol","Launched","cholinergic receptor agonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CHRNA2",-0.251047541153786,1,-0.251047541153786,NA,-0.251047541153786
"514","diphenyleneiodonium","Preclinical","nitric oxide synthase inhibitor","NOS2|NOS3",-0.25088626868173,17,-0.373505247047074,0.375680295331381,-0.25088626868173
"379","clarithromycin","Launched","bacterial 50S ribosomal subunit inhibitor","CYP3A4",-0.249885615145233,2,-0.249885615145233,0.576530620979706,-0.249885615145233
"1092","MLN-8054","Phase 1","Aurora kinase inhibitor","AURKA",-0.249051741005494,61,-0.295944362124226,0.480489134015357,-0.249051741005494
"640","famciclovir","Launched","DNA polymerase inhibitor","",-0.248691499279061,6,-0.251568084005617,0.406929339541873,-0.248691499279061
"1623","SKF-77434","Preclinical","dopamine receptor agonist","DRD1",-0.248587208764206,7,-0.301821899981409,0.27966796928158,-0.248587208764206
"742","gossypol","Phase 2","BCL inhibitor|MCL1 inhibitor","BCL2",-0.247599441401934,34,-0.325728269554398,0.45774292896685,-0.247599441401934
"1880","vorinostat","Launched","HDAC inhibitor","HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC5|HDAC6|HDAC8|HDAC9",-0.245820719554754,860,-0.183364734411246,0.387898324747495,-0.245820719554754
"116","arcyriaflavin-a","Preclinical","CDK inhibitor","CCND1|CDK4",-0.24476794412527,8,-0.32987402155291,0.458194831245967,-0.24476794412527
"1740","thioridazine","Withdrawn","dopamine receptor antagonist","ADRA1A|ADRA1B|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR2A|HTR2C|HTR6|HTR7|KCNH2",-0.244481995942785,107,-0.332977267868788,0.514750625371203,-0.244481995942785
"1830","TW-37","Preclinical","BCL inhibitor","BCL2|BCL2L1|MCL1",-0.244012691520455,39,-0.110947150746647,0.385664957180122,-0.244012691520455
"430","cyclophosphamide","Launched","DNA alkylating agent","CYP2A6|CYP2B6|CYP2C18|CYP2C19|CYP2C8|CYP2C9|CYP2D6|CYP3A4|CYP3A5|CYP3A7",-0.243750490713234,5,-0.212046848856665,0.234946881254342,-0.243750490713234
"578","enzalutamide","Launched","androgen receptor antagonist","AR",-0.243274933336343,19,-0.208899167078009,0.501519416058376,-0.243274933336343
"209","BML-190","Preclinical","cannabinoid receptor inverse agonist","CNR2",-0.242293396721798,4,-0.490927681725227,0.657009068017199,-0.242293396721798
"748","GR-159897","Preclinical","tachykinin antagonist","TAC1|TACR2",-0.241527597094858,5,-0.138684648422795,0.522366544934452,-0.241527597094858
"848","indoprofen","Withdrawn","cyclooxygenase inhibitor|prostanoid receptor antagonist","CXCR1|CXCR2|PTGS1|PTGS2",-0.240508441709501,3,-0.209961837491395,0.112496529329041,-0.240508441709501
"720","gatifloxacin","Withdrawn","bacterial DNA gyrase inhibitor","",-0.240145447468508,6,-0.292384220834023,0.374809061194637,-0.240145447468508
"107","apigenin","Preclinical","casein kinase inhibitor|cell proliferation inhibitor","AKR1B1|AR|CDK6|CFTR|CYP19A1|CYP1B1|HSD17B1",-0.239758223420529,29,-0.322067298754415,0.321713986468994,-0.239758223420529
"1224","NVP-BGJ398","Phase 2","FGFR inhibitor","FGFR1|FGFR2|FGFR3|FGFR4|KDR",-0.239209679948,26,-0.21213546603261,0.385038447715104,-0.239209679948
"712","gabapentin","Launched","calcium channel blocker","ADORA1|CACNA1A|CACNA1B|CACNA1C|CACNA1D|CACNA1E|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNA2D1|CACNA2D2|CACNA2D3|CACNA2D4|CACNB1|CACNB2|CACNB3|CACNB4|CACNG1|CACNG2|CACNG3|CACNG4|CACNG5|CACNG6|CACNG7|CACNG8|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B",-0.2381826963871,1,-0.2381826963871,NA,-0.2381826963871
"333","CGS-21680","Preclinical","adenosine receptor agonist","ADORA1|ADORA2A|ADORA2B|ADORA3",-0.238045395234533,4,-0.253465767230545,0.272479479235538,-0.238045395234533
"923","L-755507","Preclinical","adrenergic receptor agonist","ADRB1|ADRB2|ADRB3",-0.237881148791991,7,-0.13411414761108,0.368227901803344,-0.237881148791991
"1135","nalidixic-acid","Launched","bacterial DNA gyrase inhibitor","",-0.237664993493214,1,-0.237664993493214,NA,-0.237664993493214
"1735","thiethylperazine","Launched","dopamine receptor antagonist","DRD1|DRD2|DRD4",-0.237010036264437,7,-0.393936553981449,0.436456181730308,-0.237010036264437
"1222","NVP-AUY922","Phase 2","HSP inhibitor","HSP90AA1|HSP90AB1",-0.236944905687423,111,-0.251267743648182,0.405828369353322,-0.236944905687423
"1416","primaquine","Launched","antimalarial agent|DNA inhibitor","KRT7|NQO2",-0.23676818049817,8,-0.451270630947427,0.451703366051174,-0.23676818049817
"348","chlorpromazine","Launched","dopamine receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CALM1|CHRM1|CHRM3|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HRH4|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|HTR7|KCNH2|ORM1|ORM2|SMPD1|TRPC5",-0.235305218711625,24,-0.180245837875647,0.376163278959487,-0.235305218711625
"798","honokiol","Phase 3","AKT inhibitor","ALOX5|PTGS1|PTGS2",-0.234805945522691,4,-0.296949686174587,0.293539690487134,-0.234805945522691
"990","lypressin","Launched","vasopressin receptor agonist","AVPR1A|AVPR1B|AVPR2",-0.234512430179049,10,-0.243734894961889,0.412425749134935,-0.234512430179049
"265","BX-912","Preclinical","pyruvate dehydrogenase kinase inhibitor","CDK2|CHEK1|GSK3B|KDR|PDK1|PDPK1",-0.234254991916973,54,-0.227006728589622,0.410815344845065,-0.234254991916973
"1154","nelfinavir","Launched","HIV protease inhibitor","CYP1A2|CYP2B6|CYP2C19|CYP2C9|CYP2D6|CYP3A4|CYP3A7",-0.23390910370228,18,-0.119390221230712,0.396108211527787,-0.23390910370228
"1614","SIB-1893","Preclinical","glutamate receptor antagonist","GRM4|GRM5",-0.233799135409732,29,-0.233534992352893,0.481312322922684,-0.233799135409732
"1813","trimethadione","Launched","oxazolidine antiepileptic","CACNA1G|CACNA1H|CACNA1I",-0.233500650678565,1,-0.233500650678565,NA,-0.233500650678565
"1388","PK-11195","Phase 1","benzodiazepine receptor antagonist","TSPO",-0.233382145149817,24,-0.366450032323147,0.422906659178796,-0.233382145149817
"129","astemizole","Withdrawn","histamine receptor antagonist","HRH1|KCNH1|KCNH2",-0.233208447906439,3,-0.151459379066741,0.241542036916259,-0.233208447906439
"1219","NU-7441","Preclinical","DNA dependent protein kinase inhibitor","PRKDC",-0.233000230588614,36,-0.415597694738799,0.431016319913615,-0.233000230588614
"1393","PNU-74654","Preclinical","beta-catenin inhibitor","CTNNB1|TCF4",-0.232762056296958,43,-0.423849177145606,0.398463839630269,-0.232762056296958
"241","brompheniramine","Launched","histamine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1",-0.232634458359871,10,-0.299857728921028,0.427001366061052,-0.232634458359871
"515","diphenylpyraline","Launched","dopamine uptake inhibitor","HRH1|SLC6A3",-0.231954772981263,1,-0.231954772981263,NA,-0.231954772981263
"1362","pimozide","Launched","dopamine receptor antagonist","CACNA1I|CALM1|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR2A|KCNA10|KCNH2",-0.231569219988795,25,-0.345659044432051,0.445871420644205,-0.231569219988795
"739","glipizide","Launched","sulfonylurea","ABCC8|KCNJ10|KCNJ11|PPARG",-0.231497619495527,6,-0.291177237764102,0.474369188836296,-0.231497619495527
"1792","tranilast","Launched","angiogenesis inhibitor","HPGDS|HRH1",-0.229436531571457,13,-0.250362520914668,0.447787581160343,-0.229436531571457
"507","dinoprostone","Withdrawn","prostanoid receptor agonist","CATSPER1|CATSPER2|CATSPER3|CATSPER4|PTGDR|PTGDR2|PTGER1|PTGER2|PTGER3|PTGER4|PTGFR|TBXA2R",-0.228974510047682,10,-0.279048150213794,0.381496011807913,-0.228974510047682
"431","cyclopiazonic-acid","Preclinical","ATPase inhibitor","ATP2A1",-0.22866682117523,19,-0.45129206172151,0.492450264153046,-0.22866682117523
"1234","oleanolic-acid","Preclinical","G protein-coupled receptor agonist","GPBAR1",-0.228552653628223,1,-0.228552653628223,NA,-0.228552653628223
"733","genistein","Phase 2/Phase 3","tyrosine kinase inhibitor","CFTR|ESR1|ESR2|ESRRA|ESRRB|ESRRG|NCOA1|NCOA2|PPARG|PTK2B|TOP2A|TRPC5",-0.227969555787742,41,-0.303978434653281,0.461671077196168,-0.227969555787742
"1207","nortriptyline","Launched","tricyclic antidepressant","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|HTR6|KCNJ10|PGRMC1|SIGMAR1|SLC6A2|SLC6A4",-0.227152326070479,10,-0.360204938080146,0.401993329321239,-0.227152326070479
"1152","nefazodone","Withdrawn","adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor","ADRA1A|ADRA1B|ADRA2A|CYP3A4|HTR1A|HTR2A|HTR2C|SLC6A2|SLC6A3|SLC6A4",-0.227040535954575,8,-0.497406581148912,0.492588388304191,-0.227040535954575
"1842","U-0126","Preclinical","MEK inhibitor","AKT1|CHEK1|GSK3B|LCK|MAP2K1|MAP2K2|MAP2K7|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|RAF1|ROCK1|RPS6KB1|SGK1",-0.226033328848684,37,-0.331604387432608,0.417260748216019,-0.226033328848684
"218","BMS-777607","Phase 1/Phase 2","AXL kinase inhibitor|c-Met inhibitor|FLT3 inhibitor|hepatocyte growth factor receptor inhibitor|macrophage migration inhibiting factor inhibitor|tyrosine kinase inhibitor","AXL|MERTK|MET|MST1R|TYRO3",-0.225320287959475,8,-0.014318496576236,0.395029162145119,-0.225320287959475
"295","carteolol","Launched","adrenergic receptor antagonist","ADRB1|ADRB2",-0.224386864616702,5,-0.263153002416806,0.340670815113233,-0.224386864616702
"1414","prenylamine","Withdrawn","calcium channel blocker","CALM1|MYLK2",-0.224259595079588,4,-0.275402930272003,0.295145215646883,-0.224259595079588
"1094","MNITMT","Preclinical","lymphocyte inhibitor","",-0.223695673656771,6,-0.336686135688086,0.407908425605371,-0.223695673656771
"1853","valdecoxib","Withdrawn","cyclooxygenase inhibitor","CA12|PTGS2",-0.223451138523548,36,-0.316264124161779,0.354125097638875,-0.223451138523548
"45","alfacalcidol","Launched","vitamin D receptor agonist","CYP27B1|VDR",-0.222579269296614,5,-0.59771332961517,0.658759246689334,-0.222579269296614
"1684","T-0070907","Preclinical","PPAR receptor antagonist","PPARG",-0.222304697579028,12,-0.210705470136868,0.436824448335989,-0.222304697579028
"142","AZ-628","Preclinical","RAF inhibitor","BRAF|RAF1",-0.222075487104012,47,-0.248128783020304,0.462462892679389,-0.222075487104012
"198","BIIB021","Phase 2","HSP inhibitor","HSP90AA1",-0.221850744966489,16,-0.190870489297844,0.372006948277725,-0.221850744966489
"960","linifanib","Phase 3","PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor","CSF1|CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RET|TEK",-0.221046625712696,35,-0.312025418082583,0.409463128582735,-0.221046625712696
"1675","sulindac","Launched","cyclooxygenase inhibitor","AKR1B1|MAPK3|PPARD|PTGDR2|PTGS1|PTGS2",-0.21993308710047,8,-0.230980175113052,0.470353446622597,-0.21993308710047
"1691","TAK-715","Phase 2","p38 MAPK inhibitor","MAPK14",-0.219066148076317,25,-0.314630972299684,0.456180163445594,-0.219066148076317
"550","duloxetine","Launched","norepinephrine reuptake inhibitor|serotonin–norepinephrine reuptake inhibitor (SNRI)","HTR2A|HTR2C|HTR6|SLC6A2|SLC6A3|SLC6A4",-0.218947914913502,10,-0.291724246861166,0.372477485230548,-0.218947914913502
"1588","SC-560","Preclinical","cyclooxygenase inhibitor","PTGS1",-0.218233717674518,7,-0.373486656230937,0.507863427354185,-0.218233717674518
"1945","zoxazolamine","Phase 2","myorelaxant","",-0.21774232342507,9,-0.455936925797771,0.511121515851428,-0.21774232342507
"937","leflunomide","Launched","dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor","AHR|DHODH|PTK2B",-0.217671087236938,7,-0.0858709797360104,0.479223681225326,-0.217671087236938
"736","givinostat","Phase 2","HDAC inhibitor","HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9",-0.217337891252518,7,-0.358930047195801,0.365943149589054,-0.217337891252518
"1650","stavudine","Launched","DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor","",-0.217086974218205,5,-0.304607682443988,0.459702139825306,-0.217086974218205
"897","ketorolac","Launched","cyclooxygenase inhibitor","PTGS1|PTGS2",-0.216478147927766,9,-0.25398773006135,0.511777167633195,-0.216478147927766
"320","CFM-1571","Preclinical","guanylate cyclase activator","",-0.216102271917525,6,-0.284372999058023,0.303666155189451,-0.216102271917525
"296","carvedilol","Launched","adrenergic receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|GJA1|HIF1A|KCNH2|NDUFC2|NPPB|SELE|VCAM1|VEGFA",-0.215941545876618,11,-0.257067971688531,0.424851992308566,-0.215941545876618
"711","fursultiamine","Launched","vitamin B","",-0.215746421267894,1,-0.215746421267894,NA,-0.215746421267894
"610","etanidazole","Phase 3","bacterial cell wall synthesis inhibitor","",-0.215504377012108,8,-0.259717269582371,0.373447437727339,-0.215504377012108
"699","forskolin","Launched","adenylyl cyclase activator","ADCY2|ADCY5|GNAS",-0.214511143682654,65,-0.159695110615356,0.376130893171285,-0.214511143682654
"1794","trap-101","Preclinical","nociceptin/orphanin FQ receptor antagonist|opioid receptor antagonist","OPRL1",-0.21428562222218,6,-0.425040409357335,0.493198149509052,-0.21428562222218
"1608","sertaconazole","Launched","sterol demethylase inhibitor","",-0.21381175926483,7,-0.165957375695522,0.646194079841983,-0.21381175926483
"136","ATPA","Preclinical","glutamate receptor agonist","GRIA2|GRIK1",-0.213440213414279,3,-0.386314319365349,0.308245415036487,-0.213440213414279
"1900","Y-134","Preclinical","estrogen receptor antagonist","ESR1|ESR2",-0.213328582458126,11,-0.183286856292991,0.413275175889114,-0.213328582458126
"237","bromfenac","Withdrawn","cyclooxygenase inhibitor","PTGS1|PTGS2",-0.21280623236033,1,-0.21280623236033,NA,-0.21280623236033
"786","hexachlorophene","Launched","potassium channel activator","GLUD1|SDHD",-0.212220466545173,5,-0.19099920503183,0.285869111512572,-0.212220466545173
"33","acyclovir","Launched","DNA polymerase inhibitor","PNP",-0.211790469781282,11,-0.460748953283623,0.462565224350609,-0.211790469781282
"229","brimonidine","Launched","adrenergic receptor agonist","ADRA2A|ADRA2B|ADRA2C",-0.211289875681119,3,-0.209518497862056,0.260590565237134,-0.211289875681119
"562","elesclomol","Phase 3","oxidative stress inducer","HSPA1A",-0.211180198605211,30,-0.366942688950774,0.438603584481345,-0.211180198605211
"874","ispinesib","Phase 2","kinesin inhibitor","KIF11",-0.210046738645611,16,-0.243081376439154,0.460991879131774,-0.210046738645611
"1448","pterostilbene","Phase 2/Phase 3","cyclooxygenase inhibitor|PPAR receptor agonist","PTGS2",-0.209543839045989,7,-0.0520542851831195,0.34783469922152,-0.209543839045989
"1868","vidarabine","Launched","antiviral","ADA",-0.209528525107859,6,-0.151727525921752,0.2999612148943,-0.209528525107859
"1454","PX-12","Phase 2","thioredoxin inhibitor","TXN|TXNRD1",-0.20938132629861,44,-0.396018725388773,0.485643273720411,-0.20938132629861
"1025","mepivacaine","Launched","potassium channel blocker|sodium channel blocker","SCN10A",-0.209039440275914,3,-0.279327012455847,0.249012029949519,-0.209039440275914
"779","HA-14-1","Preclinical","BCL inhibitor","BCL2",-0.207869647577566,5,-0.236921360847741,0.55411587294655,-0.207869647577566
"1798","trequinsin","Phase 1","phosphodiesterase inhibitor","PDE5A",-0.207835734084,7,-0.355304838049119,0.53348011108737,-0.207835734084
"768","GW-501516","Phase 2","PPAR receptor agonist","PPARA|PPARD",-0.206427667271852,12,-0.282987983255829,0.485078743924884,-0.206427667271852
"1236","oligomycin-a","Preclinical","ATP synthase inhibitor|ATPase inhibitor","ATP5A1",-0.206176446072981,37,-0.280176462740951,0.579104695406982,-0.206176446072981
"1698","tangeritin","Preclinical","cell cycle inhibitor","",-0.206089215383247,5,-0.14697615241982,0.542482208331888,-0.206089215383247
"1449","PU-H71","Phase 1","HSP inhibitor","HSP90AA1",-0.206000049372789,17,-0.191485406209333,0.43192489419019,-0.206000049372789
"1469","quinethazone","Launched","thiazide diuretic","CA1|CA2|SLC12A1|SLC12A2|SLC12A3",-0.205166826907066,2,-0.205166826907066,0.530190047968729,-0.205166826907066
"207","BIX-01294","Preclinical","histone lysine methyltransferase inhibitor","EHMT1|EHMT2",-0.204984892262731,18,-0.415244469232199,0.412632166196898,-0.204984892262731
"936","LE-135","Preclinical","retinoid receptor agonist","RARB",-0.204811384744658,47,-0.165585559372785,0.430224859384524,-0.204811384744658
"1157","neratinib","Phase 3","EGFR inhibitor","EGFR|ERBB2|KDR",-0.203873348857158,73,-0.200815155952075,0.455083896275466,-0.203873348857158
"1803","trichlormethiazide","Launched","chloride channel blocker","ATP1A1|CA1|CA2|CA4|SLC12A1|SLC12A3",-0.203417870211231,1,-0.203417870211231,NA,-0.203417870211231
"1315","pentoxifylline","Launched","phosphodiesterase inhibitor","ADORA1|ADORA2A|ADORA2B|ADRA2B|NT5E|PDE10A|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A|PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H|PDE7A|PDE7B|PDE8A|PDE8B|PDE9A|TNF",-0.203247665566755,4,-0.15444677320758,0.243837200674766,-0.203247665566755
"454","DAU-5884","Preclinical","acetylcholine receptor antagonist","CHRM3",-0.202979307541632,6,-0.333982591919149,0.343376613983909,-0.202979307541632
"25","acepromazine","Launched","dopamine receptor antagonist","ADRA1A|ADRA1B|DRD1|DRD2|HTR1A|HTR2A",-0.202212307120283,1,-0.202212307120283,NA,-0.202212307120283
"466","desipramine","Launched","tricyclic antidepressant","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|SLC6A2|SLC6A4|SMPD1",-0.20204610876864,9,-0.458802751440788,0.494814549920944,-0.20204610876864
"845","indatraline","Preclinical","norepinephrine transporter inhibitor","MAOA|MAOB",-0.200818544788322,8,-0.304125741203403,0.514101787620879,-0.200818544788322
"345","chlorotrianisene","Launched","estrogenic hormone","ESR1|ESR2",-0.200690442377112,5,-0.481818181818182,0.458984275640561,-0.200690442377112
"972","lonidamine","Launched","glucokinase inhibitor","GCK",-0.200623766354814,35,-0.322677955728985,0.516386373422865,-0.200623766354814
"72","amifostine","Launched","reducing agent","ALPPL2|ENPP1",-0.200232027473366,4,-0.263918794029295,0.582020961897669,-0.200232027473366
"468","desmethylclozapine","Phase 2","acetylcholine receptor agonist","HTR2C",-0.199053307083065,7,-0.314686744748094,0.355450092389542,-0.199053307083065
"1549","ruxolitinib","Launched","JAK inhibitor","JAK1|JAK2|JAK3|TYK2",-0.199050173327029,32,-0.184380874487119,0.452327909737997,-0.199050173327029
"1220","nutlin-3","Preclinical","MDM inhibitor","MDM2|TP53",-0.197817112410861,16,-0.344382733568733,0.610067170171859,-0.197817112410861
"352","CI-966","Phase 1","GAT inhibitor","SLC6A1",-0.19749882524011,4,-0.104787135155233,0.574213515643044,-0.19749882524011
"879","JAK3-inhibitor-V","Preclinical","JAK inhibitor","JAK3",-0.196898561430211,4,-0.205735266778212,0.359168142258854,-0.196898561430211
"1312","pentamidine","Launched","anti-pneumocystis agent","TRDMT1",-0.196811061417928,11,0.0108012641754974,0.427882714548771,-0.196811061417928
"1075","mifepristone","Launched","glucocorticoid receptor antagonist|progesterone receptor antagonist","AR|NR1I2|NR3C1|PGR",-0.196301864666373,23,-0.399365072293403,0.446765011063365,-0.196301864666373
"1056","meticrane","Launched","diuretic","",-0.196204633550142,1,-0.196204633550142,NA,-0.196204633550142
"1302","PD-184352","Phase 2","MEK inhibitor","MAP2K1|MAP3K1|MAP3K2",-0.195685087898177,60,-0.227111788409798,0.462366482698643,-0.195685087898177
"81","amisulpride","Launched","dopamine receptor antagonist","DRD2|DRD3|HTR2A|HTR7",-0.195593976575571,2,-0.195593976575571,0.0197448296215323,-0.195593976575571
"414","CP-724714","Phase 2","EGFR inhibitor|protein tyrosine kinase inhibitor","ERBB2",-0.19456862147548,42,-0.122286104940489,0.496051378565874,-0.19456862147548
"698","formoterol","Launched","adrenergic receptor agonist","ADRB2",-0.19404769969405,11,-0.100297453058189,0.369427866457264,-0.19404769969405
"1168","nicotinamide","Launched","protein synthesis stimulant","BST1|LDHA|PARP1|SIRT5",-0.193695583361156,4,-0.226991025072729,0.458894051573897,-0.193695583361156
"1397","PP-2","Preclinical","src inhibitor","ABL1|LCK|LYN|RIPK2|SRC",-0.193010341024376,18,-0.245163547846479,0.467739173855335,-0.193010341024376
"120","artemisinin","Launched","DNA synthesis inhibitor","CYP2B6",-0.192683093871186,2,-0.192683093871186,0.275439679636063,-0.192683093871186
"247","bufexamac","Withdrawn","cyclooxygenase inhibitor","HDAC10|HDAC6",-0.192675218442089,2,-0.192675218442089,0.857624956397292,-0.192675218442089
"687","fluoxetine","Launched","selective serotonin reuptake inhibitor (SSRI)","ANO1|HTR2B|SLC6A4",-0.192176787561008,11,-0.198918892706119,0.377689523361766,-0.192176787561008
"1893","WZ-4002","Preclinical","EGFR inhibitor","EGFR|ERBB2",-0.192092899898478,26,-0.1998233872467,0.482475471823704,-0.192092899898478
"1316","pentylenetetrazol","Withdrawn","GABA receptor antagonist","",-0.191669894391728,4,-0.290258412344302,0.452115722141407,-0.191669894391728
"1090","MK-2206","Phase 2","AKT inhibitor","AKT1|AKT2|AKT3",-0.191353486302656,69,-0.149281413620787,0.444274587304644,-0.191353486302656
"893","kenpaullone","Preclinical","CDK inhibitor|glycogen synthase kinase inhibitor","CCNB1|CDK1|CDK5|GSK3B",-0.191176556216322,31,-0.109088069132964,0.42667991784116,-0.191176556216322
"1384","pitavastatin","Launched","HMGCR inhibitor","HMGCR",-0.190855642524288,13,-0.429091787296191,0.563885703004943,-0.190855642524288
"1904","Y-39983","Phase 2","rho associated kinase inhibitor","ROCK1|ROCK2",-0.18982071652084,20,-0.157098774838502,0.440400625074402,-0.18982071652084
"1353","PI-103","Preclinical","mTOR inhibitor|PI3K inhibitor","MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PRKDC",-0.189680759705011,87,-0.157368418640307,0.455346453352796,-0.189680759705011
"708","FR-180204","Preclinical","MAP kinase inhibitor","MAPK1|MAPK3",-0.188625691555112,20,-0.0672108121351354,0.442234947226755,-0.188625691555112
"271","calcipotriol","Launched","vitamin D receptor agonist","VDR",-0.188422218937814,14,-0.192664503055048,0.496732784269226,-0.188422218937814
"630","etoricoxib","Launched","cyclooxygenase inhibitor","PTGS2",-0.186946407114001,1,-0.186946407114001,NA,-0.186946407114001
"655","fenoldopam","Launched","dopamine receptor agonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD4|DRD5",-0.186885083088512,8,-0.398213861671892,0.504734531053897,-0.186885083088512
"1434","propantheline","Launched","acetylcholine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4",-0.186780225751948,5,-0.252906622767468,0.521830514431225,-0.186780225751948
"1730","TGX-221","Preclinical","PI3K inhibitor","PIK3CB|PIK3CD",-0.186444634969826,20,-0.101427209234968,0.555054946139886,-0.186444634969826
"1620","sirtinol","Preclinical","SIRT inhibitor","SIRT1|SIRT2",-0.18636292637415,4,-0.201896263245956,0.409829019275848,-0.18636292637415
"661","fexofenadine","Launched","histamine receptor antagonist","HRH1",-0.186347563283075,4,-0.332010545429673,0.463709843464163,-0.186347563283075
"611","etazolate","Phase 2","phosphodiesterase inhibitor","GABRB3|PDE4A",-0.186201741470763,7,-0.298958914296338,0.354563206592766,-0.186201741470763
"737","gliclazide","Launched","ATP channel blocker|insulin secretagogue","ABCC8|VEGFA",-0.185198870397139,1,-0.185198870397139,NA,-0.185198870397139
"1412","prednisone","Launched","glucocorticoid receptor agonist","HSD11B1|NR3C1",-0.185087325500318,1,-0.185087325500318,NA,-0.185087325500318
"1242","omeprazole","Launched","ATPase inhibitor","ATP4A|CLCN2",-0.185051563847017,4,-0.273367235905021,0.487943095924048,-0.185051563847017
"121","artesunate","Launched","DNA synthesis inhibitor","",-0.184515240177764,33,-0.148816643217366,0.459304496855524,-0.184515240177764
"1558","salvinorin-a","Phase 1","opioid receptor agonist","OPRD1|OPRK1|OPRM1",-0.184159677998774,6,-0.228990957786411,0.3309001055944,-0.184159677998774
"825","idazoxan","Phase 3","adrenergic receptor antagonist","ADRA2A",-0.183878922451424,1,-0.183878922451424,NA,-0.183878922451424
