"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"31","BMS-191011","Preclinical","potassium channel activator","KCNMA1",-0.062109260882267,2,-0.062109260882267,0.8118403885665,-0.062109260882267
"240","tosedostat","Phase 2","peptidase inhibitor","ANPEP|LAP3|NPEPPS",-0.0460999123575811,1,-0.0460999123575811,NA,-0.0460999123575811
"141","mitotane","Launched","antineoplastic agent","CYP11A1|CYP11B1|ESR1|FDX1",-0.00990359333917618,1,-0.00990359333917618,NA,-0.00990359333917618
"180","pifithrin-alpha","Preclinical","TP53 inhibitor","TP53",-0.00847210049664032,1,-0.00847210049664032,NA,-0.00847210049664032
"44","cediranib","Phase 3","KIT inhibitor|VEGFR inhibitor","CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|PDGFRB",0.00930470347648249,2,0.00930470347648249,0.444281201956737,0.00930470347648249
"273","zolantidine","Preclinical","histamine receptor antagonist","",0.0236634531113059,1,0.0236634531113059,NA,0.0236634531113059
"172","perhexiline","Launched","carnitine palmitoyltransferase inhibitor","CPT1A|CPT2",0.0395559450774175,1,0.0395559450774175,NA,0.0395559450774175
"259","vincristine","Launched","tubulin polymerization inhibitor","TUBA4A|TUBB",0.05439672801636,1,0.05439672801636,NA,0.05439672801636
"83","enzastaurin","Phase 3","PKC inhibitor","AKT1|GSK3B|PRKCA|PRKCB|PRKCD|PRKCG",0.0640633622228712,3,0.00769305677281085,0.245042569047482,0.0640633622228712
"198","R-96544","Preclinical","serotonin receptor antagonist","HTR2A",0.0899503359626059,1,0.0899503359626059,NA,0.0899503359626059
"116","irinotecan","Launched","topoisomerase inhibitor","TOP1|TOP1MT",0.0979550102249488,1,0.0979550102249488,NA,0.0979550102249488
"248","trifluoperazine","Launched","dopamine receptor antagonist","ADRA1A|CALM1|CALY|DRD2|DRD4|HRH1|HTR2A|HTR2C|S100A4|TNNC1",0.112693543675139,2,0.112693543675139,0.759928050233991,0.112693543675139
"156","nortriptyline","Launched","tricyclic antidepressant","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|HTR6|KCNJ10|PGRMC1|SIGMAR1|SLC6A2|SLC6A4",0.115454279871458,1,0.115454279871458,NA,0.115454279871458
"58","crizotinib","Launched","ALK tyrosine kinase receptor inhibitor","ALK|MET",0.119222903885481,1,0.119222903885481,NA,0.119222903885481
"210","SB-590885","Preclinical","RAF inhibitor","BRAF",0.126526438796377,1,0.126526438796377,NA,0.126526438796377
"101","floxuridine","Launched","DNA synthesis inhibitor","TYMS",0.133128834355828,1,0.133128834355828,NA,0.133128834355828
"43","CD-437","Preclinical","retinoid receptor agonist","RARG",0.136751387671633,1,0.136751387671633,NA,0.136751387671633
"65","dasatinib","Launched","Bcr-Abl kinase inhibitor|ephrin inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|src inhibitor|tyrosine kinase inhibitor","ABL1|ABL2|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|STAT5B|YES1",0.146187554776512,2,0.146187554776512,0.0694918846599925,0.146187554776512
"61","cytochalasin-b","Phase 2","microtubule inhibitor","ACTB",0.155886649138183,1,0.155886649138183,NA,0.155886649138183
"146","mometasone","Launched","glucocorticoid receptor agonist","NR3C1",0.175635407537248,1,0.175635407537248,NA,0.175635407537248
"219","STAT3-inhibitor-VI","Preclinical","STAT inhibitor","STAT3",0.180105170902717,1,0.180105170902717,NA,0.180105170902717
"145","MNITMT","Preclinical","lymphocyte inhibitor","",0.19804265264388,1,0.19804265264388,NA,0.19804265264388
"173","PF-04217903","Phase 1","c-Met inhibitor","MET",0.198140033109358,1,0.198140033109358,NA,0.198140033109358
"143","MK-2206","Phase 2","AKT inhibitor","AKT1|AKT2|AKT3",0.198646411529847,2,0.198646411529847,0.219396594236691,0.198646411529847
"192","purmorphamine","Preclinical","smoothened receptor agonist","SMO",0.249152789950336,2,0.249152789950336,0.0410877998182896,0.249152789950336
"14","andarine","Phase 1","androgen receptor modulator","AR",0.257551855097867,1,0.257551855097867,NA,0.257551855097867
"123","lacidipine","Launched","calcium channel blocker","CACNA1C",0.261349693251534,1,0.261349693251534,NA,0.261349693251534
"245","triamcinolone","Launched","glucocorticoid receptor agonist","NR3C1|SERPINA6",0.271574642126789,1,0.271574642126789,NA,0.271574642126789
"99","fenretinide","Phase 3","apoptosis stimulant|retinoid receptor agonist","RARA",0.285305287759275,1,0.285305287759275,NA,0.285305287759275
"140","mitomycin-c","Launched","DNA alkylating agent|DNA synthesis inhibitor","",0.292053754016944,2,0.292053754016944,0.0400755815221124,0.292053754016944
"139","mirtazapine","Launched","adrenergic receptor antagonist|serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|DRD1|DRD2|DRD3|DRD5|HRH1|HRH3|HTR2A|HTR2B|HTR2C|HTR3A|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4",0.295062810400234,1,0.295062810400234,NA,0.295062810400234
"98","fenoterol","Withdrawn","adrenergic receptor agonist","ADRB1|ADRB2|ADRB3",0.295968448729185,1,0.295968448729185,NA,0.295968448729185
"169","parthenolide","Phase 1","NFkB pathway inhibitor","",0.30651475314052,1,0.30651475314052,NA,0.30651475314052
"36","butein","Preclinical","EGFR inhibitor|src inhibitor","ACE",0.306777680397312,1,0.306777680397312,NA,0.306777680397312
"19","atovaquone","Launched","mitochondrial electron transport inhibitor","DHODH",0.316622845457201,1,0.316622845457201,NA,0.316622845457201
"62","dabrafenib","Launched","RAF inhibitor","BRAF|LIMK1|NEK11|RAF1|SIK1",0.331375985977213,1,0.331375985977213,NA,0.331375985977213
"105","gaboxadol","Phase 3","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRD|GABRR1|GABRR2|GABRR3",0.339877300613497,1,0.339877300613497,NA,0.339877300613497
"179","piceatannol","Preclinical","SYK inhibitor","ATP5A1|ATP5B|ATP5C1|IRF3",0.340578439964943,1,0.340578439964943,NA,0.340578439964943
"87","erythrosine","Preclinical","coloring agent","",0.354688869412796,1,0.354688869412796,NA,0.354688869412796
"28","BI-2536","Phase 2","PLK inhibitor","BRD4|PLK1|PLK2|PLK3",0.36278118609407,1,0.36278118609407,NA,0.36278118609407
"144","MLN-8054","Phase 1","Aurora kinase inhibitor","AURKA",0.363884019865615,4,0.405988898626935,0.309924135800998,0.363884019865615
"270","ZK-164015","Preclinical","estrogen receptor antagonist","ESR1|ESR2",0.384837861524978,1,0.384837861524978,NA,0.384837861524978
"234","thiothixene","Launched","dopamine receptor antagonist","DRD1|DRD2|HRH1|HTR2A",0.397049371895998,1,0.397049371895998,NA,0.397049371895998
"7","AM-404","Preclinical","cyclooxygenase inhibitor|FAAH inhibitor|TRPV antagonist","CNR1|CNR2|FAAH|TRPV1",0.40806310254163,1,0.40806310254163,NA,0.40806310254163
"225","tanespimycin","Phase 3","HSP inhibitor","HSP90AA1",0.419558866491382,2,0.419558866491382,0.355205991893155,0.419558866491382
"93","evodiamine","Preclinical","ATPase inhibitor|TRPV agonist","TRPV1",0.497166228454572,1,0.497166228454572,NA,0.497166228454572
"110","heptaminol","Launched","vasoconstrictor","",0.497575226409582,1,0.497575226409582,NA,0.497575226409582
"26","benzthiazide","Launched","carbonic anhydrase inhibitor","CA1|CA12|CA2|CA4|CA9|SLC12A3",0.50309669880222,1,0.50309669880222,NA,0.50309669880222
"4","acadesine","Phase 3","AMPK activator","",0.504089979550102,1,0.504089979550102,NA,0.504089979550102
"204","RWJ-21757","Phase 1","toll-like receptor agonist","TLR7",0.508997955010225,1,0.508997955010225,NA,0.508997955010225
"244","tretinoin","Launched","retinoid receptor agonist|retinoid receptor ligand","ALDH1A1|ALDH1A2|GPRC5A|NR0B1|NR2C2|PPARD|RARA|RARB|RARG|RARRES1|RORB|RORC|RXRB|RXRG",0.515016067776804,1,0.515016067776804,NA,0.515016067776804
"120","L-368899","Phase 1","oxytocin receptor antagonist","AVPR1A|AVPR2|OXTR",0.515191352614665,1,0.515191352614665,NA,0.515191352614665
"254","ubenimex","Launched","leukotriene synthesis inhibitor","LTA4H|RNPEP",0.533011977797254,1,0.533011977797254,NA,0.533011977797254
"80","enrofloxacin","Launched","bacterial DNA gyrase inhibitor","",0.534063686824423,1,0.534063686824423,NA,0.534063686824423
"152","nimodipine","Launched","calcium channel blocker","AHR|CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CFTR|NR3C2",0.541221151037102,1,0.541221151037102,NA,0.541221151037102
"195","pyroxamide","Phase 1","HDAC inhibitor","HDAC1",0.557639497516798,1,0.557639497516798,NA,0.557639497516798
"114","ilomastat","Phase 3","matrix metalloprotease inhibitor","ACAN|ADAM28|MMP1|MMP12|MMP13|MMP14|MMP2|MMP3|MMP8|MMP9",0.562284545720128,1,0.562284545720128,NA,0.562284545720128
"201","RS-100329","Preclinical","adrenergic receptor antagonist","ADRA1A|ADRA1D",0.574087058136138,1,0.574087058136138,NA,0.574087058136138
"50","cirazoline","Preclinical","adrenergic receptor agonist","ADRA1A",0.582500730353491,1,0.582500730353491,NA,0.582500730353491
"214","SIB-1893","Preclinical","glutamate receptor antagonist","GRM4|GRM5",0.584954718083552,1,0.584954718083552,NA,0.584954718083552
"182","piromidic-acid","Phase 2","bacterial DNA gyrase inhibitor","",0.586707566462168,1,0.586707566462168,NA,0.586707566462168
"25","benzonatate","Launched","local anesthetic","SCN5A",0.587350277534327,1,0.587350277534327,NA,0.587350277534327
"97","fenobam","Phase 2","glutamate receptor antagonist","GRM5",0.590563832895121,1,0.590563832895121,NA,0.590563832895121
"119","KI-8751","Preclinical","KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor","KDR",0.590914402570844,1,0.590914402570844,NA,0.590914402570844
"257","valproic-acid","Launched","HDAC inhibitor","ABAT|ACADSB|ALDH5A1|HDAC1|HDAC2|HDAC9|OGDH|SCN10A|SCN11A|SCN1A|SCN1B|SCN2A|SCN2B|SCN3A|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A",0.60847210049664,1,0.60847210049664,NA,0.60847210049664
"236","toltrazuril","Launched","antiprotozoal agent","",0.611042944785276,1,0.611042944785276,NA,0.611042944785276
"178","PI-103","Preclinical","mTOR inhibitor|PI3K inhibitor","MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PRKDC",0.631346771837569,1,0.631346771837569,NA,0.631346771837569
"11","amodiaquine","Launched","histamine receptor agonist","HNMT",0.631405200116857,1,0.631405200116857,NA,0.631405200116857
"91","etifenin","Preclinical","renal function diagnostic agent","",0.638650306748466,1,0.638650306748466,NA,0.638650306748466
"41","carbamazepine","Launched","carboxamide antiepileptic","SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A",0.64601226993865,1,0.64601226993865,NA,0.64601226993865
"243","trametinib","Launched","MEK inhibitor","MAP2K1|MAP2K2",0.657434998539293,1,0.657434998539293,NA,0.657434998539293
"253","UB-165","Preclinical","acetylcholine receptor agonist","CHRNA3|CHRNA4|CHRNB2",0.673502775343266,1,0.673502775343266,NA,0.673502775343266
"235","tivozanib","Phase 3","VEGFR inhibitor","FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB",0.684399649430324,1,0.684399649430324,NA,0.684399649430324
"24","benzethonium","Launched","sodium channel blocker","SCN10A",0.68810984516506,1,0.68810984516506,NA,0.68810984516506
"73","dipyridamole","Launched","phosphodiesterase inhibitor","ADA|PDE10A|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A|PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H|PDE7A|PDE7B|PDE8A|PDE8B|PDE9A|SLC29A1",0.703768624014023,1,0.703768624014023,NA,0.703768624014023
"148","naringenin","Phase 1","aromatase inhibitor|TRPV antagonist","CYP19A1|CYP1B1|ESR2|GLO1|HSD17B1",0.71075080338884,1,0.71075080338884,NA,0.71075080338884
"149","nelfinavir","Launched","HIV protease inhibitor","CYP1A2|CYP2B6|CYP2C19|CYP2C9|CYP2D6|CYP3A4|CYP3A7",0.720216184633363,1,0.720216184633363,NA,0.720216184633363
"226","temozolomide","Launched","DNA alkylating agent","MGMT",0.725883727724218,1,0.725883727724218,NA,0.725883727724218
"187","procainamide","Launched","sodium channel blocker","DNMT1|SCN5A",0.735933391761613,1,0.735933391761613,NA,0.735933391761613
"202","RS-23597-190","Preclinical","serotonin receptor antagonist","HTR4",0.938153666374525,1,0.938153666374525,NA,0.938153666374525
"162","oligomycin-a","Preclinical","ATP synthase inhibitor|ATPase inhibitor","ATP5A1",1.03108384458078,1,1.03108384458078,NA,1.03108384458078
"15","anisomycin","Preclinical","DNA synthesis inhibitor","NHP2L1|RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1",NA,1,NA,NA,NA
"32","bortezomib","Launched","NFkB pathway inhibitor|proteasome inhibitor","PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA",NA,2,NA,NA,NA
"33","brefeldin-a","Preclinical","protein synthesis inhibitor","ARF1|CYTH2",NA,1,NA,NA,NA
"40","canertinib","Phase 3","EGFR inhibitor","AKT1|EGFR|ERBB2|ERBB4",NA,2,NA,NA,NA
"51","cisplatin","Launched","DNA alkylating agent|DNA synthesis inhibitor","XIAP",NA,1,NA,NA,NA
"57","CP-724714","Phase 2","EGFR inhibitor|protein tyrosine kinase inhibitor","ERBB2",NA,1,NA,NA,NA
"60","CYT-997","Phase 2","tubulin polymerization inhibitor","TUBB",NA,2,NA,NA,NA
"79","emetine","Phase 2","protein synthesis inhibitor","RPS2",NA,2,NA,NA,NA
"88","estradiol","Launched","estrogen receptor agonist","ESR1|ESR2|GPER1|KCNMA1|NR1I2",NA,3,NA,NA,NA
"106","geldanamycin","Preclinical","HSP inhibitor","HSP90AA1|HSP90AB1",NA,10,NA,NA,NA
"107","gemcitabine","Launched","ribonucleotide reductase inhibitor","CMPK1|RRM1|RRM2|TYMS",NA,3,NA,NA,NA
"167","palbociclib","Launched","CDK inhibitor","CDK4|CDK6",NA,1,NA,NA,NA
"170","pazopanib","Launched","KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor","CSF1R|FGF1|FGFR1|FGFR3|FLT1|FLT4|ITK|KDR|KIT|PDGFRA|PDGFRB|SH2B3",NA,1,NA,NA,NA
"207","saracatinib","Phase 2/Phase 3","src inhibitor","ABL1|LCK|SRC|YES1",NA,3,NA,NA,NA
"213","selumetinib","Phase 3","MEK inhibitor","MAP2K1",NA,3,NA,NA,NA
"218","SN-38","Launched","topoisomerase inhibitor","TOP1",NA,2,NA,NA,NA
"228","teniposide","Launched","topoisomerase inhibitor","TOP2A|TOP2B",NA,4,NA,NA,NA
"242","tozasertib","Phase 2","Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor","AURKA|AURKB|AURKC|LCK",NA,2,NA,NA,NA
"246","trichostatin-a","Preclinical","HDAC inhibitor","HDAC1|HDAC10|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9",NA,19,NA,NA,NA
"249","triptolide","Phase 3","RNA polymerase inhibitor","RELA",NA,1,NA,NA,NA
"251","tyrphostin-A9","Preclinical","protein tyrosine kinase inhibitor|tyrosine kinase inhibitor","",NA,1,NA,NA,NA
"260","vorinostat","Launched","HDAC inhibitor","HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC5|HDAC6|HDAC8|HDAC9",NA,7,NA,NA,NA
"261","VX-745","Phase 2","p38 MAPK inhibitor","MAPK11|MAPK12|MAPK14",NA,1,NA,NA,NA
"263","wortmannin","Preclinical","PI3K inhibitor","PI4KA|PI4KB|PIK3CA|PIK3CD|PIK3CG|PIK3R1|PLK1|PRKDC",NA,8,NA,NA,NA
"265","WZ-4002","Preclinical","EGFR inhibitor","EGFR|ERBB2",NA,1,NA,NA,NA
"266","XAV-939","Preclinical","tankyrase inhibitor","TNKS|TNKS2",NA,2,NA,NA,NA
"267","Y-39983","Phase 2","rho associated kinase inhibitor","ROCK1|ROCK2",NA,1,NA,NA,NA
