"","log2FoldChange","logCPM","LR","pvalue","padj","Symbol","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","value","up_down"
"7649",-3.39019125553605,-3.02637185196774,66.3140874604205,3.84500805426047e-16,2.22845131800774e-11,"ASTL",9606,431705,"NULL","2","2q11.1","astacin-like metallo-endopeptidase (M12 family)","protein-coding","ASTL","astacin-like metallo-endopeptidase (M12 family)","O","astacin-like metalloendopeptidase|astaci",-3.39019125553605,"down"
"36530",-3.38834721611613,-2.76298597790972,116.064920997129,4.59989321220462e-27,2.68932756651543e-22,"OR7E26P",9606,401637,"NULL","10","10p13","olfactory receptor, family 7, subfamily E, member 26 pseudogene","pseudo","OR7E26P","olfactory receptor, family 7, subfamily E, member 26 pseudogene","O","NULL",-3.38834721611613,"down"
"28521",-3.38426351284371,-3.99897426671502,72.2930824089811,1.85496494605913e-17,1.07753058751629e-12,"RP11-759A24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.38426351284371,"down"
"33337",-3.38112040513339,-3.2240951872727,54.3513189644068,1.67665421989625e-13,9.64646238875107e-09,"CD164L2",9606,388611,"RP1-144C9.1","1","1p36.11","CD164 sialomucin-like 2","protein-coding","CD164L2","CD164 sialomucin-like 2","O","CD164 sialomucin-like 2 protein|EAPG6122",-3.38112040513339,"down"
"14677",-3.37936911596978,-2.65015258376101,90.4842116588404,1.86458838901446e-21,1.08727878140211e-16,"TTLL10",9606,254173,"RP5-902P8.1","1","1p36.33","tubulin tyrosine ligase-like family, member 10","protein-coding","TTLL10","tubulin tyrosine ligase-like family, member 10","O","inactive polyglycylase TTLL10|tubulin ty",-3.37936911596978,"down"
"3972",-3.37824533074914,-3.41984078577735,66.6973804332532,3.16555479219055e-16,1.83494549084118e-11,"ATXN8OS",9606,6315,"NULL","13","13q21","ATXN8 opposite strand (non-protein coding)","miscRNA","ATXN8OS","ATXN8 opposite strand (non-protein coding)","O","NULL",-3.37824533074914,"down"
"47390",-3.3762864975294,-2.89653205356746,78.4379718416426,8.25500237804639e-19,4.80284293357117e-14,"RP11-354P17.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.3762864975294,"down"
"47656",-3.37189343655406,-3.62177362164867,82.1912454555837,1.23535842078758e-19,7.19373915593021e-15,"RP11-554L12.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.37189343655406,"down"
"31371",-3.36228395147795,-2.41250595791042,68.4100551864083,1.32798682566493e-16,7.70312038095197e-12,"KLHL30-AS1",9606,394261,"NULL","2","2q37.3","KLHL30 antisense RNA 1","unknown","KLHL30-AS1","KLHL30 antisense RNA 1","O","NULL",-3.36228395147795,"down"
"44147",-3.36086822727542,-0.908131621133434,114.37176521985,1.08031349314651e-26,6.31497252418795e-22,"RP11-317N12.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.36086822727542,"down"
"19075",-3.3568837469498,-2.2079900287859,90.2864492209461,2.06059046217626e-21,1.2015509043996e-16,"RP11-283I3.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.3568837469498,"down"
"42126",-3.34059169957183,4.25643527920921,118.19988307413,1.56766571732276e-27,9.16614144918617e-23,"VWA5B2",9606,90113,"NULL","3","3q27.1","von Willebrand factor A domain containing 5B2","protein-coding","VWA5B2","von Willebrand factor A domain containing 5B2","O","von Willebrand factor A domain-containin",-3.34059169957183,"down"
"44065",-3.34011960471181,1.28842124427438,55.9715159356558,7.35286262928281e-14,4.23561651759836e-09,"CCDC114",9606,93233,"NULL","19","19q13.33","coiled-coil domain containing 114","protein-coding","CCDC114","coiled-coil domain containing 114","O","coiled-coil domain-containing protein 11",-3.34011960471181,"down"
"55531",-3.33263057245011,-1.14828781578306,70.2035662803507,5.34896489851038e-17,3.10496714428731e-12,"LA16c-329F2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33263057245011,"down"
"32018",-3.32880277406749,-2.82768962414934,83.0815509176747,7.87371264533906e-20,4.58572898177192e-15,"RP11-492E3.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.32880277406749,"down"
"30905",-3.32320456948083,-2.33790295601894,114.0608985408,1.26367308848124e-26,7.38654830409942e-22,"GPRIN2",9606,9721,"NULL","10","10q11.22","G protein regulated inducer of neurite outgrowth 2","protein-coding","GPRIN2","G protein regulated inducer of neurite outgrowth 2","O","G protein-regulated inducer of neurite o",-3.32320456948083,"down"
"15574",-3.32225820313023,1.44642608309714,100.992518462886,9.23315324171933e-24,5.39160750396959e-19,"KCNK4",9606,50801,"NULL","11","11q13","potassium channel, subfamily K, member 4","protein-coding","KCNK4","potassium channel, subfamily K, member 4","O","K2P4.1 potassium channel|TWIK-related ar",-3.32225820313023,"down"
"40641",-3.31905038163743,1.71414534221907,37.4404097673246,9.42489921419838e-10,5.30150580798659e-05,"TNFRSF6B",9606,8771,"hCG_2044836","20","20q13.3","tumor necrosis factor receptor superfamily, member 6b, decoy","protein-coding","TNFRSF6B","tumor necrosis factor receptor superfamily, member 6b, decoy","O","decoy receptor 3|decoy receptor for Fas ",-3.31905038163743,"down"
"39674",-3.31647846340686,-3.59573186506612,120.477341471623,4.97315737586113e-28,2.90800404396104e-23,"LINC01552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.31647846340686,"down"
"46782",-3.31134824056482,-2.02241794951638,111.513620926034,4.5665700642564e-26,2.66879487695273e-21,"RP11-210M15.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.31134824056482,"down"
"20711",-3.30626640405569,-2.62738673941682,66.6454806761943,3.25000502823753e-16,1.88386541461789e-11,"CYP4Z1",9606,199974,"UNQ3060/PRO9882","1","1p33","cytochrome P450, family 4, subfamily Z, polypeptide 1","protein-coding","CYP4Z1","cytochrome P450, family 4, subfamily Z, polypeptide 1","O","CYPIVZ1|cytochrome P450 4Z1",-3.30626640405569,"down"
"1119",-3.30360192860043,0.561047324806827,112.406404863786,2.91086873607988e-26,1.70125723280189e-21,"ADRA2B",9606,151,"NULL","2","2q11.1","adrenoceptor alpha 2B","protein-coding","ADRA2B","adrenoceptor alpha 2B","O","ADRA2B adrenergic, alpha-2B-, receptor|G",-3.30360192860043,"down"
"46663",-3.30340107531012,-2.33223781642696,69.1880106606217,8.95105273893687e-17,5.19384835176812e-12,"PRB2",9606,653247,"NULL","12","12p13.2","proline-rich protein BstNI subfamily 2","protein-coding","PRB2","proline-rich protein BstNI subfamily 2","O","Basic proline-rich peptide P-E|basic sal",-3.30340107531012,"down"
"33088",-3.30283813868556,0.0505515529331403,150.146430643342,1.61047348517615e-34,9.42320245646267e-30,"FTCD",9606,10841,"NULL","21","21q22.3","formiminotransferase cyclodeaminase","protein-coding","FTCD","formiminotransferase cyclodeaminase","O","formimidoyltransferase cyclodeaminase|fo",-3.30283813868556,"down"
"30863",-3.30193233792031,-0.350027084343499,225.552980687872,5.56165128183643e-51,3.25695860715623e-46,"PP14571",9606,100130449,"NULL","2","2q37.3","uncharacterized LOC100130449","miscRNA","NULL","NULL","NULL","NULL",-3.30193233792031,"down"
"41218",-3.30155495746994,1.47244144215167,94.9831166862081,1.92015956380771e-22,1.12050911345999e-17,"RP11-482M8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.30155495746994,"down"
"33796",-3.29878798898667,-3.51596385505161,44.926168291676,2.04605234735751e-11,1.1652268118201e-06,"Evf1_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.29878798898667,"down"
"56477",-3.28452970688852,-3.5289772271016,53.2152149172675,2.98934408391399e-13,1.71827497943376e-08,"LINC00577",9606,100113403,"NULL","6","6q21","long intergenic non-protein coding RNA 577","miscRNA","LINC00577","long intergenic non-protein coding RNA 577","O","NULL",-3.28452970688852,"down"
"20771",-3.27912166632607,-4.26504959826641,44.3478921683435,2.74907844054814e-11,1.56450054051595e-06,"LCE2C",9606,353140,"NULL","1","1q21.3","late cornified envelope 2C","protein-coding","LCE2C","late cornified envelope 2C","O","late cornified envelope protein 2C|late ",-3.27912166632607,"down"
"19376",-3.27640346892871,-4.09678512666608,50.9124397452032,9.65795536139581e-13,5.53874082020689e-08,"AC079466.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.27640346892871,"down"
"2956",-3.27162268099851,-3.19086117437117,93.4179762769105,4.23387851129926e-22,2.47021407863244e-17,"TSPAN16",9606,26526,"NULL","19","19p13.2","tetraspanin 16","protein-coding","TSPAN16","tetraspanin 16","O","tetraspanin TM4-B|tetraspanin-16|transme",-3.27162268099851,"down"
"20201",-3.26275720998952,-3.86291898929165,69.8879887023362,6.2769510052677e-17,3.64326790247748e-12,"SOCS5P2",9606,100128299,"NULL","9","9q34.3","suppressor of cytokine signaling 5 pseudogene 2","pseudo","SOCS5P2","suppressor of cytokine signaling 5 pseudogene 2","O","NULL",-3.26275720998952,"down"
"55633",-3.26230725765862,-2.07696413511001,150.236685432164,1.5389559623663e-34,9.00489302259393e-30,"RP11-830F9.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.26230725765862,"down"
"10801",-3.25829293519143,-4.16457835849796,41.4076845602477,1.2357066736833e-10,7.00213186642641e-06,"RP5-908M14.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.25829293519143,"down"
"6404",-3.25343955657206,-2.6621554167268,83.6230704941205,5.98702820016527e-20,3.48744392659627e-15,"CYP4A11",9606,1579,"NULL","1","1p33","cytochrome P450, family 4, subfamily A, polypeptide 11","protein-coding","CYP4A11","cytochrome P450, family 4, subfamily A, polypeptide 11","O","20-HETE synthase|20-hydroxyeicosatetraen",-3.25343955657206,"down"
"32390",-3.25013395922967,-4.19253816865598,41.6234954874874,1.10655404452227e-10,6.27205897975668e-06,"RP11-411G7.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.25013395922967,"down"
"35328",-3.24975339591962,-4.18489484433076,34.2579200702226,4.82706962761816e-09,0.000269495297309922,"RP11-638L3.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.24975339591962,"down"
"19266",-3.2484568627603,7.29857515488771,132.810342160698,9.94750330098791e-31,5.81859310584686e-26,"RAPGEF4",9606,11069,"NULL","2","2q31-q32","Rap guanine nucleotide exchange factor (GEF) 4","protein-coding","RAPGEF4","Rap guanine nucleotide exchange factor (GEF) 4","O","EPAC 2|RAP guanine-nucleotide-exchange f",-3.2484568627603,"down"
"48843",-3.24372902474442,-3.29254154525232,97.0441877537592,6.77972805959791e-23,3.95712387654551e-18,"RP11-234G16.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.24372902474442,"down"
"56113",-3.23810607124408,-4.2518204645097,38.1657409608732,6.4983392209012e-10,3.66187913437003e-05,"LELP1",9606,149018,"NULL","1","1q21.3","late cornified envelope-like proline-rich 1","protein-coding","LELP1","late cornified envelope-like proline-rich 1","O","late cornified envelope-like proline-ric",-3.23810607124408,"down"
"4567",-3.23787943086436,-0.973761553457458,82.1859581853488,1.23866750473041e-19,7.21288474679565e-15,"SLC38A8",9606,146167,"NULL","16","16q23.3","solute carrier family 38, member 8","protein-coding","SLC38A8","solute carrier family 38, member 8","O","putative sodium-coupled neutral amino ac",-3.23787943086436,"down"
"38165",-3.23603716192549,4.58878840915407,64.2989548112228,1.06902435989497e-15,6.18815440968802e-11,"GSTM5",9606,2949,"RP4-735C1.1","1","1p13.3","glutathione S-transferase mu 5","protein-coding","GSTM5","glutathione S-transferase mu 5","O","GST class-mu 5|S-(hydroxyalkyl)glutathio",-3.23603716192549,"down"
"21690",-3.23501810688757,7.97194384242269,93.1793897104052,4.77629114154363e-22,2.78648825197655e-17,"BCAS1",9606,8537,"NULL","20","20q13.2","breast carcinoma amplified sequence 1","protein-coding","BCAS1","breast carcinoma amplified sequence 1","O","amplified and overexpressed in breast ca",-3.23501810688757,"down"
"16158",-3.23412751169676,-3.4384575254086,66.8253468968326,2.96659099550759e-16,1.7197624660057e-11,"RP4-753D10.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.23412751169676,"down"
"53571",-3.2309483996381,-2.37770669020589,76.8499730504805,1.84450742648929e-18,1.07282085446896e-13,"ZG16B",9606,124220,"UNQ773/PRO1567","16","16p13.3","zymogen granule protein 16B","protein-coding","ZG16B","zymogen granule protein 16B","O","endocrine and exocrine protein|jacalin-l",-3.2309483996381,"down"
"57544",-3.23093857041728,-2.41976411714083,79.2278969929603,5.53430697985453e-19,3.22057926078674e-14,"CLDN16",9606,10686,"NULL","3","3q28","claudin 16","protein-coding","CLDN16","claudin 16","O","PCLN-1|claudin-16|hypomagnesemia 3, with",-3.23093857041728,"down"
"16295",-3.22634152586343,-3.97436769709499,40.3214125052328,2.15434812716966e-10,1.21886553990878e-05,"RP11-1021N1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.22634152586343,"down"
"34884",-3.22628327815473,6.47244247643624,167.956838824454,2.06742002611084e-38,1.21004026708241e-33,"PAIP2B",9606,400961,"NULL","2","2p13.3","poly(A) binding protein interacting protein 2B","protein-coding","PAIP2B","poly(A) binding protein interacting protein 2B","O","PABP-interacting protein 2B|PAIP-2B|poly",-3.22628327815473,"down"
"5667",-3.21410665602668,-2.90779353403588,81.9220204770345,1.41563242621062e-19,8.24308605458182e-15,"LINC00486",9606,285045,"NULL","2","2p22.3","long intergenic non-protein coding RNA 486","miscRNA","LINC00486","long intergenic non-protein coding RNA 486","O","NULL",-3.21410665602668,"down"
"47293",-3.213634262445,-1.98005778085973,75.9547426758967,2.90241160009081e-18,1.68781039368481e-13,"RP5-827C21.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.213634262445,"down"
"33902",-3.20204605094499,-0.319582951292316,129.091549492541,6.47613520360269e-30,3.78776195788314e-25,"ZNF286A",9606,57335,"NULL","17","17p11.2","zinc finger protein 286A","protein-coding","ZNF286A","zinc finger protein 286A","O","zinc finger protein 286|zinc finger prot",-3.20204605094499,"down"
"7269",-3.20037809809362,-4.11544677116179,51.9414369995667,5.71808775293764e-13,3.28258263632891e-08,"RP11-509E10.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.20037809809362,"down"
"47617",-3.19801733871121,-1.53297266555253,85.1918067543245,2.70781574372149e-20,1.57784423386651e-15,"AC005077.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.19801733871121,"down"
"10394",-3.1924275802932,-3.89756872114447,45.5488153347015,1.48881701604876e-11,8.48640587317953e-07,"ALDH3B2",9606,222,"NULL","11","11q13","aldehyde dehydrogenase 3 family, member B2","protein-coding","ALDH3B2","aldehyde dehydrogenase 3 family, member B2","O","acetaldehyde dehydrogenase 8|aldehyde de",-3.1924275802932,"down"
"52048",-3.18990011692208,-3.07096746113405,71.7084515620338,2.49461767581515e-17,1.44892383846695e-12,"VCX3B",9606,425054,"NULL","X","Xp22.31","variable charge, X-linked 3B","protein-coding","VCX3B","variable charge, X-linked 3B","O","variable charge X-linked protein 3B|vari",-3.18990011692208,"down"
"39555",-3.18779298012906,-2.57510315398134,83.2004175696249,7.41420508660416e-20,4.31840375269259e-15,"RP11-609N14.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.18779298012906,"down"
"49755",-3.18733187993856,-2.63518453840619,69.6700449163643,7.0102689442663e-17,4.06861988987327e-12,"PGC",9606,5225,"RP11-298J23.1","6","6p21.1","progastricsin (pepsinogen C)","protein-coding","PGC","progastricsin (pepsinogen C)","O","gastricsin|pepsin C|pepsinogen C|pepsino",-3.18733187993856,"down"
"42157",-3.18429221602103,-3.59761605704751,34.8081199175521,3.63852768570751e-09,0.000203379143520307,"IYD",9606,389434,"NULL","6","6q25.1","iodotyrosine deiodinase","protein-coding","IYD","iodotyrosine deiodinase","O","IYD-1|iodotyrosine dehalogenase 1",-3.18429221602103,"down"
"31122",-3.18003846154984,-4.22832831987186,36.8338011402633,1.28640496884977e-09,7.2239357430728e-05,"OR5V1",9606,81696,"DAMA-334F21.4","6","6p22.1","olfactory receptor, family 5, subfamily V, member 1","protein-coding","OR5V1","olfactory receptor, family 5, subfamily V, member 1","O","olfactory receptor 5V1|olfactory recepto",-3.18003846154984,"down"
"47060",-3.17857189313491,-0.171490802416422,45.9414692660781,1.21839327282561e-11,6.9482531562699e-07,"TMEM88B",9606,643965,"NULL","1","1p36.33","transmembrane protein 88B","protein-coding","TMEM88B","transmembrane protein 88B","O","NULL",-3.17857189313491,"down"
"58309",-3.17712838657777,3.79641551336235,88.3176812524666,5.5742956757052e-21,3.24981437893613e-16,"LINC00982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.17712838657777,"down"
"48503",-3.17130081217438,-4.07871024668043,45.316631905589,1.67619616302409e-11,9.55146859576016e-07,"RP11-540N6.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.17130081217438,"down"
"10763",-3.16945624010037,-3.45835362315435,110.892521217529,6.24672160222438e-26,3.6505216371239e-21,"RP11-568J23.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.16945624010037,"down"
"47700",-3.16880472444546,-1.10337514825811,85.9345330700422,1.85992263049446e-20,1.08394430982587e-15,"MEG8",9606,79104,"NULL","14","14q32.31","maternally expressed 8 (non-protein coding)","miscRNA","MEG8","maternally expressed 8 (non-protein coding)","O","NULL",-3.16880472444546,"down"
"58447",-3.16698793345277,2.95287990085337,91.5082869987504,1.11125828323486e-21,6.48152506279564e-17,"CES4A",9606,283848,"UNQ440/PRO873","16","16q22.1","carboxylesterase 4A","protein-coding","CES4A","carboxylesterase 4A","O","carboxylesterase 6|carboxylesterase 8 (p",-3.16698793345277,"down"
"54286",-3.15142402629942,-1.81673469031868,155.2034397628,1.26396816495385e-35,7.39648890767693e-31,"NR2F2-AS1",9606,644192,"NULL","15","15q26.2","NR2F2 antisense RNA 1","miscRNA","NR2F2-AS1","NR2F2 antisense RNA 1","O","NULL",-3.15142402629942,"down"
"30972",-3.14890240221348,-2.33426241777485,34.8606138672622,3.54173514107058e-09,0.000197997161326409,"HBD",9606,3045,"NULL","11","11p15.5","hemoglobin, delta","protein-coding","HBD","hemoglobin, delta","O","delta globin|delta-globin chain|hemoglob",-3.14890240221348,"down"
"30973",-3.14890240221348,-2.33426241777485,34.8606138672622,3.54173514107058e-09,0.000197997161326409,"HBD",9606,100187828,"NULL","NULL","NULL","hypophosphatemic bone disease","unknown","NULL","NULL","NULL","NULL",-3.14890240221348,"down"
"54617",-3.14655759105371,-0.80584814681729,49.5656184432508,1.91846476483612e-12,1.09880069405989e-07,"CFC1",9606,55997,"NULL","2","2q21.1","cripto, FRL-1, cryptic family 1","protein-coding","CFC1","cripto, FRL-1, cryptic family 1","O","cryptic family protein 1|cryptic protein",-3.14655759105371,"down"
"29653",-3.14654792876458,-1.29995986569609,223.21131134768,1.80275709480435e-50,1.05567652714648e-45,"TMC2",9606,117532,"RP4-686C3.3","20","20p13","transmembrane channel-like 2","protein-coding","TMC2","transmembrane channel-like 2","O","transmembrane channel-like protein 2|tra",-3.14654792876458,"down"
"34136",-3.14447030434755,-2.35675795897255,35.94649455388,2.02810920374928e-09,0.000113669436542536,"SFTPB",9606,6439,"NULL","2","2p12-p11.2","surfactant protein B","protein-coding","SFTPB","surfactant protein B","O","18 kDa pulmonary-surfactant protein|6 kD",-3.14447030434755,"down"
"23032",-3.14403325291847,-3.6802902657039,80.9148995067683,2.35650224593418e-19,1.37179065242566e-14,"RP13-93L13.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.14403325291847,"down"
"5681",-3.1428073796801,-2.20161343883841,35.1173068987709,3.1042954117417e-09,0.000173644972446595,"DEFA1",9606,1667,"NULL","8","8p23.1","defensin, alpha 1","protein-coding","DEFA1","defensin, alpha 1","O","defensin, alpha 1, myeloid-related seque",-3.1428073796801,"down"
"24594",-3.13732883845931,-0.235741862614011,70.6880574652186,4.18417708988705e-17,2.42933321838842e-12,"ANKRD36BP2",9606,645784,"NULL","2","2p11.2","ankyrin repeat domain 36B pseudogene 2","pseudo","ANKRD36BP2","ankyrin repeat domain 36B pseudogene 2","O","NULL",-3.13732883845931,"down"
"28748",-3.13528250058861,-0.221141766528847,163.040110898727,2.45165026355687e-37,1.43475476723875e-32,"PRR26",9606,414235,"RP11-809C18.2","10","10p15.3","proline rich 26","miscRNA","PRR26","proline rich 26","O","NULL",-3.13528250058861,"down"
"56085",-3.1261555658701,0.382980524550029,268.043848758116,3.02865309062024e-60,1.7740335478308e-55,"RP11-889L3.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.1261555658701,"down"
"26326",-3.11921768966473,-3.78036059088484,44.1671986641188,3.01491191160849e-11,1.71548487770523e-06,"RPL7P18",9606,100270852,"NULL","5","5q15","ribosomal protein L7 pseudogene 18","pseudo","RPL7P18","ribosomal protein L7 pseudogene 18","O","NULL",-3.11921768966473,"down"
"20491",-3.11491421605793,-0.619604582576537,71.3901420103947,2.93133056290638e-17,1.70237022440788e-12,"MT1A",9606,4489,"NULL","16","16q13","metallothionein 1A","protein-coding","MT1A","metallothionein 1A","O","MT-1A|MT-IA|metallothionein 1A (function",-3.11491421605793,"down"
"7892",-3.11096469780195,-4.12557751866945,38.0268104504431,6.977915127239e-10,3.93079914947627e-05,"CDRT15L2",9606,256223,"NULL","17","17p11.2","CMT1A duplicated region transcript 15-like 2","protein-coding","CDRT15L2","CMT1A duplicated region transcript 15-like 2","O","CMT1A duplicated region transcript 15 pr",-3.11096469780195,"down"
"54973",-3.10934089303955,-4.15310985826104,45.1088102749959,1.8638498698004e-11,1.06177935532919e-06,"CTA-360L10.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.10934089303955,"down"
"38567",-3.10921555062766,-2.14687303875746,60.8573237451082,6.13647891568538e-15,3.54565751748301e-10,"RP11-396F22.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.10921555062766,"down"
"31971",-3.1090255835969,-0.638569916745263,38.2563527442062,6.20347909885885e-10,3.49615675053487e-05,"NEUROG2",9606,63973,"NULL","4","4q25","neurogenin 2","protein-coding","NEUROG2","neurogenin 2","O","class A basic helix-loop-helix protein 8",-3.1090255835969,"down"
"46471",-3.10495758278024,-1.86170560151476,38.7646624488194,4.78105326935463e-10,2.69747025456988e-05,"C11orf97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.10495758278024,"down"
"19095",-3.10489537859633,-3.28654522637593,97.3484046513581,5.81414790421877e-23,3.39377627317154e-18,"GGT3P",9606,2679,"NULL","22","22q11.21","gamma-glutamyltransferase 3 pseudogene","pseudo","GGT3P","gamma-glutamyltransferase 3 pseudogene","O","NULL",-3.10489537859633,"down"
"32",-3.10433625487377,-2.5840178032521,57.1040550393041,4.13352509490655e-14,2.38314255821742e-09,"RP11-489D6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.10433625487377,"down"
"22960",-3.1037892192449,-3.07505281451972,45.2667400858301,1.71944528441865e-11,9.79739923061746e-07,"HSFY1",9606,86614,"NULL","Y","Yq11.222","heat shock transcription factor, Y-linked 1","protein-coding","HSFY1","heat shock transcription factor, Y-linked 1","O","heat shock transcription factor 2-like p",-3.1037892192449,"down"
"8196",-3.10101858556378,-4.15329979863424,43.5780095772924,4.07391289253775e-11,2.31593800114986e-06,"RP5-952N6.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.10101858556378,"down"
"22223",-3.09871176206638,-2.56761229274323,75.9511618828976,2.90767956631476e-18,1.6908447446077e-13,"AC016716.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.09871176206638,"down"
"22999",-3.09668734043903,0.594543549019063,67.2006349536853,2.45235127853229e-16,1.42184874778024e-11,"AC113188.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.09668734043903,"down"
"8228",-3.09447036338912,5.49915010777283,63.499404155089,1.6041533692775e-15,9.2821126406504e-11,"SNCG",9606,6623,"NULL","10","10q23.2-q23.3","synuclein, gamma (breast cancer-specific protein 1)","protein-coding","SNCG","synuclein, gamma (breast cancer-specific protein 1)","O","breast cancer-specific gene 1 protein|ga",-3.09447036338912,"down"
"28118",-3.09347036701162,4.43528085174128,60.8428182018854,6.18186152673942e-15,3.5717559529195e-10,"RYR3",9606,6263,"NULL","15","15q14-q15","ryanodine receptor 3","protein-coding","RYR3","ryanodine receptor 3","O","RYR-3|brain ryanodine receptor-calcium r",-3.09347036701162,"down"
"9548",-3.09341904520658,0.494358309017215,63.4339535441157,1.65834805276948e-15,9.59553350293479e-11,"LINC00282",9606,283521,"RP11-327P2.4","13","13q14.3","long intergenic non-protein coding RNA 282","miscRNA","LINC00282","long intergenic non-protein coding RNA 282","O","NULL",-3.09341904520658,"down"
"33316",-3.08773090187731,1.82223446489126,105.411165467458,9.92490659161495e-25,5.79803118175554e-20,"LCN12",9606,286256,"RP11-229P13.4","9","9q34.3","lipocalin 12","protein-coding","LCN12","lipocalin 12","O","epididymal-specific lipocalin-12|lipocal",-3.08773090187731,"down"
"31589",-3.08707520538909,-2.07463009124479,44.8503676449812,2.12680935192056e-11,1.21113285354468e-06,"RP11-272L13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.08707520538909,"down"
"33099",-3.08679784392111,-4.20661332338693,39.5949234937833,3.12494562514941e-10,1.76593802222818e-05,"RP11-571O6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.08679784392111,"down"
"29325",-3.081089970259,1.49673552233983,114.567043782347,9.78997007902132e-27,5.72292280909349e-22,"CDR1",9606,1038,"RP1-177G6.1","X","Xq27.1-q27.2","cerebellar degeneration-related protein 1, 34kDa","protein-coding","CDR1","cerebellar degeneration-related protein 1, 34kDa","O","cerebellar degeneration-related antigen ",-3.081089970259,"down"
"35878",-3.07978065781714,-3.81011030138216,48.0360070564826,4.18463392467291e-12,2.39285737080646e-07,"NT5CP2",9606,326611,"NULL","14","14q24.3","5',3'-nucleotidase, cytosolic pseudogene 2","pseudo","NT5CP2","5',3'-nucleotidase, cytosolic pseudogene 2","O","NULL",-3.07978065781714,"down"
"18382",-3.07864468124556,-1.49831785816153,81.0893412597078,2.15740443889247e-19,1.25597614219003e-14,"TMEM52",9606,339456,"RP1-140A9.3","1","1p36.33","transmembrane protein 52","protein-coding","TMEM52","transmembrane protein 52","O","NULL",-3.07864468124556,"down"
"26969",-3.07811897283848,-0.797573206171131,80.9622952610848,2.30065664379394e-19,1.33932726518464e-14,"FAM83H-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07811897283848,"down"
"56006",-3.0760101166804,-0.779485344323794,84.4745017825992,3.89201999370459e-20,2.26745192813236e-15,"CYP2C8",9606,1558,"NULL","10","10q23.33","cytochrome P450, family 2, subfamily C, polypeptide 8","protein-coding","CYP2C8","cytochrome P450, family 2, subfamily C, polypeptide 8","O","P450 form 1|cytochrome P450 2C8|cytochro",-3.0760101166804,"down"
"32116",-3.07587712171264,-4.01109350184773,41.3054105852063,1.30207984253009e-10,7.37680313986995e-06,"RP11-711K1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07587712171264,"down"
"2962",-3.0753716398476,13.3163165554758,284.287872844765,8.73412130657147e-64,5.11618623775037e-59,"MT-ND2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.0753716398476,"down"
