"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"175","PHA-793887","Phase 1","CDK inhibitor","CDK1|CDK2|CDK4|CDK5|CDK7|CDK9",0.193592365371506,1,0.193592365371506,NA,0.193592365371506
"273","zolantidine","Preclinical","histamine receptor antagonist","",0.194274028629857,1,0.194274028629857,NA,0.194274028629857
"186","prednisolone","Launched","glucocorticoid receptor agonist","NR3C1|NR3C2|SERPINA6",0.197000681663259,2,0.197000681663259,0.291133262329022,0.197000681663259
"31","BMS-191011","Preclinical","potassium channel activator","KCNMA1",0.20398773006135,2,0.20398773006135,0.62588831313615,0.20398773006135
"147","naltrindole","Preclinical","opioid receptor antagonist","OPRD1|OPRK1|OPRM1",0.209952283571915,1,0.209952283571915,NA,0.209952283571915
"157","NSC-632839","Preclinical","ubiquitin specific protease inhibitor","SENP2|USP1|USP2|USP7",0.210463531015678,2,0.210463531015678,0.796037388636389,0.210463531015678
"221","suloctidil","Withdrawn","adrenergic receptor antagonist","",0.211656441717791,2,0.211656441717791,0.0708552807323942,0.211656441717791
"227","temsirolimus","Launched","mTOR inhibitor","MTOR",0.21745057941377,4,0.477675528289025,0.739398903551969,0.21745057941377
"8","AM-580","Preclinical","retinoid receptor agonist","RARA",0.225289706884799,1,0.225289706884799,NA,0.225289706884799
"103","forskolin","Launched","adenylyl cyclase activator","ADCY2|ADCY5|GNAS",0.227675528289025,2,0.227675528289025,0.604920934143911,0.227675528289025
"37","BX-795","Preclinical","IKK inhibitor","CDK2|CHEK1|GSK3B|KDR|PDK1|PDPK1",0.241308793456033,1,0.241308793456033,NA,0.241308793456033
"91","etifenin","Preclinical","renal function diagnostic agent","",0.243353783231084,1,0.243353783231084,NA,0.243353783231084
"172","perhexiline","Launched","carnitine palmitoyltransferase inhibitor","CPT1A|CPT2",0.246421267893661,1,0.246421267893661,NA,0.246421267893661
"144","MLN-8054","Phase 1","Aurora kinase inhibitor","AURKA",0.247017723244717,4,0.371165644171779,0.841995889574731,0.247017723244717
"58","crizotinib","Launched","ALK tyrosine kinase receptor inhibitor","ALK|MET",0.260736196319018,1,0.260736196319018,NA,0.260736196319018
"82","enzalutamide","Launched","androgen receptor antagonist","AR",0.261531470120427,1,0.261531470120427,NA,0.261531470120427
"35","brucine","Preclinical","glycine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5",0.265848670756646,1,0.265848670756646,NA,0.265848670756646
"195","pyroxamide","Phase 1","HDAC inhibitor","HDAC1",0.272324471710975,1,0.272324471710975,NA,0.272324471710975
"198","R-96544","Preclinical","serotonin receptor antagonist","HTR2A",0.278800272665303,1,0.278800272665303,NA,0.278800272665303
"14","andarine","Phase 1","androgen receptor modulator","AR",0.280845262440354,1,0.280845262440354,NA,0.280845262440354
"142","mitoxantrone","Launched","topoisomerase inhibitor","TOP2A",0.287150647580096,2,0.287150647580096,0.0233774225545653,0.287150647580096
"56","cortisone","Launched","glucocorticoid receptor agonist","NR3C1",0.290047716428085,1,0.290047716428085,NA,0.290047716428085
"275","zoxazolamine","Phase 2","myorelaxant","",0.291411042944785,1,0.291411042944785,NA,0.291411042944785
"259","vincristine","Launched","tubulin polymerization inhibitor","TUBA4A|TUBB",0.291751874573961,1,0.291751874573961,NA,0.291751874573961
"128","lylamine","Preclinical","cannabinoid receptor agonist","CNR1",0.292433537832311,1,0.292433537832311,NA,0.292433537832311
"67","dequalinium","Launched","PKC inhibitor","KCNN1|KCNN3",0.295501022494887,1,0.295501022494887,NA,0.295501022494887
"30","bisindolylmaleimide-ix","Preclinical","PKC inhibitor","AKT1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SIRT1",0.31799591002045,1,0.31799591002045,NA,0.31799591002045
"64","dactinomycin","Launched","RNA polymerase inhibitor","POLR2A",0.322085889570552,1,0.322085889570552,NA,0.322085889570552
"210","SB-590885","Preclinical","RAF inhibitor","BRAF",0.332651670074983,1,0.332651670074983,NA,0.332651670074983
"201","RS-100329","Preclinical","adrenergic receptor antagonist","ADRA1A|ADRA1D",0.335378323108384,1,0.335378323108384,NA,0.335378323108384
"202","RS-23597-190","Preclinical","serotonin receptor antagonist","HTR4",0.362304021813224,1,0.362304021813224,NA,0.362304021813224
"113","IKK-2-inhibitor-V","Phase 1","IKK inhibitor|NFkB pathway inhibitor","IKBKB",0.370483980913429,1,0.370483980913429,NA,0.370483980913429
"225","tanespimycin","Phase 3","HSP inhibitor","HSP90AA1",0.397920927062032,2,0.397920927062032,0.0113272047429332,0.397920927062032
"211","SDM25N","Preclinical","opioid receptor antagonist","OPRD1",0.415814587593729,1,0.415814587593729,NA,0.415814587593729
"45","cefixime","Launched","bacterial cell wall synthesis inhibitor","",0.422972051806408,1,0.422972051806408,NA,0.422972051806408
"27","bergenin","Preclinical","interleukin inhibitor","IL1B|TNF",0.425698704839809,1,0.425698704839809,NA,0.425698704839809
"93","evodiamine","Preclinical","ATPase inhibitor|TRPV agonist","TRPV1",0.439331970006817,1,0.439331970006817,NA,0.439331970006817
"178","PI-103","Preclinical","mTOR inhibitor|PI3K inhibitor","MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PRKDC",0.455691888207226,1,0.455691888207226,NA,0.455691888207226
"65","dasatinib","Launched","Bcr-Abl kinase inhibitor|ephrin inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|src inhibitor|tyrosine kinase inhibitor","ABL1|ABL2|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|STAT5B|YES1",0.459100204498977,2,0.459100204498977,0.0390427057096871,0.459100204498977
"108","granisetron","Launched","serotonin receptor antagonist","HTR3A",0.46455351056578,1,0.46455351056578,NA,0.46455351056578
"269","zibotentan","Phase 3","endothelin receptor antagonist","EDNRA",0.475800954328562,1,0.475800954328562,NA,0.475800954328562
"11","amodiaquine","Launched","histamine receptor agonist","HNMT",0.486025903203817,1,0.486025903203817,NA,0.486025903203817
"204","RWJ-21757","Phase 1","toll-like receptor agonist","TLR7",0.487730061349693,1,0.487730061349693,NA,0.487730061349693
"3","ABT-737","Phase 1/Phase 2","BCL inhibitor","BCL2|BCL2L1|BCL2L2",0.506475800954328,1,0.506475800954328,NA,0.506475800954328
"53","clonidine","Launched","adrenergic receptor agonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C",0.515337423312883,1,0.515337423312883,NA,0.515337423312883
"24","benzethonium","Launched","sodium channel blocker","SCN10A",0.516700749829584,1,0.516700749829584,NA,0.516700749829584
"234","thiothixene","Launched","dopamine receptor antagonist","DRD1|DRD2|HRH1|HTR2A",0.534083162917519,1,0.534083162917519,NA,0.534083162917519
"47","CGS-15943","Preclinical","adenosine receptor antagonist","ADORA1|ADORA2A|ADORA2B|ADORA3",0.543285616905249,2,0.543285616905249,0.135926456915206,0.543285616905249
"199","ritanserin","Phase 3","serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR5A|HTR6|HTR7",0.546693933197001,1,0.546693933197001,NA,0.546693933197001
"50","cirazoline","Preclinical","adrenergic receptor agonist","ADRA1A",0.553169734151329,1,0.553169734151329,NA,0.553169734151329
"80","enrofloxacin","Launched","bacterial DNA gyrase inhibitor","",0.557259713701432,1,0.557259713701432,NA,0.557259713701432
"152","nimodipine","Launched","calcium channel blocker","AHR|CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CFTR|NR3C2",0.559986366734833,1,0.559986366734833,NA,0.559986366734833
"208","SB-203580","Preclinical","p38 MAPK inhibitor","AKT1|ALOX5|CHEK1|CYP2D6|CYP3A4|GAK|GSK3B|LCK|MAPK1|MAPK10|MAPK11|MAPK12|MAPK14|MAPK8|MAPK9|PRKCA|RAF1|RIPK2|ROCK1|RPS6KB1|SGK1|SRC|TNF",0.561917745966825,2,0.561917745966825,0.0748720200029385,0.561917745966825
"122","L-733060","Preclinical","tachykinin antagonist","TACR1",0.565439672801636,1,0.565439672801636,NA,0.565439672801636
"162","oligomycin-a","Preclinical","ATP synthase inhibitor|ATPase inhibitor","ATP5A1",0.581117927743695,1,0.581117927743695,NA,0.581117927743695
"177","phenothiazine","Preclinical","dopamine receptor antagonist","",0.583162917518746,1,0.583162917518746,NA,0.583162917518746
"245","triamcinolone","Launched","glucocorticoid receptor agonist","NR3C1|SERPINA6",0.595092024539877,1,0.595092024539877,NA,0.595092024539877
"257","valproic-acid","Launched","HDAC inhibitor","ABAT|ACADSB|ALDH5A1|HDAC1|HDAC2|HDAC9|OGDH|SCN10A|SCN11A|SCN1A|SCN1B|SCN2A|SCN2B|SCN3A|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A",0.596114519427403,1,0.596114519427403,NA,0.596114519427403
"89","estrone","Launched","estrogen receptor agonist|estrogenic hormone","ESR1|ESR2",0.613837764144513,1,0.613837764144513,NA,0.613837764144513
"149","nelfinavir","Launched","HIV protease inhibitor","CYP1A2|CYP2B6|CYP2C19|CYP2C9|CYP2D6|CYP3A4|CYP3A7",0.651670074982958,1,0.651670074982958,NA,0.651670074982958
"75","doramapimod","Phase 2","p38 MAPK inhibitor","MAPK11|MAPK12|MAPK13|MAPK14",0.652465348784367,1,0.652465348784367,NA,0.652465348784367
"169","parthenolide","Phase 1","NFkB pathway inhibitor","",0.65371506475801,1,0.65371506475801,NA,0.65371506475801
"25","benzonatate","Launched","local anesthetic","SCN5A",0.666325835037491,1,0.666325835037491,NA,0.666325835037491
"254","ubenimex","Launched","leukotriene synthesis inhibitor","LTA4H|RNPEP",0.668370824812543,1,0.668370824812543,NA,0.668370824812543
"117","JLK-6","Preclinical","gamma secretase inhibitor","PSEN1",0.670756646216769,1,0.670756646216769,NA,0.670756646216769
"112","IBC-293","Preclinical","hydroxycarboxylic acid receptor agonist","HCAR3",0.67211997273347,1,0.67211997273347,NA,0.67211997273347
"4","acadesine","Phase 3","AMPK activator","",0.67280163599182,1,0.67280163599182,NA,0.67280163599182
"181","pifithrin-mu","Preclinical","HSP inhibitor","HSPA1A|TP53",0.677062031356509,2,0.677062031356509,0.424408671325668,0.677062031356509
"71","digoxigenin","Preclinical","steroid","",0.683026584867076,1,0.683026584867076,NA,0.683026584867076
"151","nilotinib","Launched","Abl kinase inhibitor|Bcr-Abl kinase inhibitor","ABL1|KIT",0.685071574642127,1,0.685071574642127,NA,0.685071574642127
"9","amiodarone","Launched","potassium channel blocker","ADRB1|CACNA1H|CACNA2D2|KCNA7|KCNH2",0.688820722563054,1,0.688820722563054,NA,0.688820722563054
"49","cholic-acid","Launched","bile acid","ADH1C|CES1|COX4I1|COX5A|COX5B|COX6A2|COX6B1|COX6C|COX7A1|COX7B|COX7C|COX8A|ESRRG|FABP6|FECH|GPBAR1|MT-CO1|MT-CO2|MT-CO3|PLA2G1B",0.690184049079755,1,0.690184049079755,NA,0.690184049079755
"121","L-670596","Preclinical","prostanoid receptor antagonist","",0.693592365371506,1,0.693592365371506,NA,0.693592365371506
"264","WYE-125132","Preclinical","mTOR inhibitor","MTOR",0.695410134060441,1,0.695410134060441,NA,0.695410134060441
"271","ZK-93423","Phase 3","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2",0.698704839809134,1,0.698704839809134,NA,0.698704839809134
"72","digoxin","Launched","ATPase inhibitor","ATP1A1",0.735003408316292,2,0.735003408316292,0.0161472918675868,0.735003408316292
"69","desoxycortone","Preclinical","mineralocorticoid receptor agonist","NR3C1|NR3C2",0.737389229720518,2,0.737389229720518,0.227749116639839,0.737389229720518
"2","3-amino-benzamide","Phase 2","PARP inhibitor","PARP1",0.739945466939332,1,0.739945466939332,NA,0.739945466939332
"235","tivozanib","Phase 3","VEGFR inhibitor","FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB",0.760395364689843,1,0.760395364689843,NA,0.760395364689843
"226","temozolomide","Launched","DNA alkylating agent","MGMT",0.811179277436946,1,0.811179277436946,NA,0.811179277436946
"110","heptaminol","Launched","vasoconstrictor","",0.856169052488071,1,0.856169052488071,NA,0.856169052488071
"256","ursolic-acid","Phase 1","ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor","HSD11B1|PLA2G1B|PTPN1|PYGM",0.887184730743013,1,0.887184730743013,NA,0.887184730743013
"26","benzthiazide","Launched","carbonic anhydrase inhibitor","CA1|CA12|CA2|CA4|CA9|SLC12A3",0.889911383776414,1,0.889911383776414,NA,0.889911383776414
"148","naringenin","Phase 1","aromatase inhibitor|TRPV antagonist","CYP19A1|CYP1B1|ESR2|GLO1|HSD17B1",0.935582822085889,1,0.935582822085889,NA,0.935582822085889
"15","anisomycin","Preclinical","DNA synthesis inhibitor","NHP2L1|RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1",NA,1,NA,NA,NA
"32","bortezomib","Launched","NFkB pathway inhibitor|proteasome inhibitor","PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA",NA,2,NA,NA,NA
"33","brefeldin-a","Preclinical","protein synthesis inhibitor","ARF1|CYTH2",NA,1,NA,NA,NA
"40","canertinib","Phase 3","EGFR inhibitor","AKT1|EGFR|ERBB2|ERBB4",NA,2,NA,NA,NA
"51","cisplatin","Launched","DNA alkylating agent|DNA synthesis inhibitor","XIAP",NA,1,NA,NA,NA
"57","CP-724714","Phase 2","EGFR inhibitor|protein tyrosine kinase inhibitor","ERBB2",NA,1,NA,NA,NA
"60","CYT-997","Phase 2","tubulin polymerization inhibitor","TUBB",NA,2,NA,NA,NA
"79","emetine","Phase 2","protein synthesis inhibitor","RPS2",NA,2,NA,NA,NA
"88","estradiol","Launched","estrogen receptor agonist","ESR1|ESR2|GPER1|KCNMA1|NR1I2",NA,3,NA,NA,NA
"106","geldanamycin","Preclinical","HSP inhibitor","HSP90AA1|HSP90AB1",NA,10,NA,NA,NA
"107","gemcitabine","Launched","ribonucleotide reductase inhibitor","CMPK1|RRM1|RRM2|TYMS",NA,3,NA,NA,NA
"167","palbociclib","Launched","CDK inhibitor","CDK4|CDK6",NA,1,NA,NA,NA
"170","pazopanib","Launched","KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor","CSF1R|FGF1|FGFR1|FGFR3|FLT1|FLT4|ITK|KDR|KIT|PDGFRA|PDGFRB|SH2B3",NA,1,NA,NA,NA
"207","saracatinib","Phase 2/Phase 3","src inhibitor","ABL1|LCK|SRC|YES1",NA,3,NA,NA,NA
"213","selumetinib","Phase 3","MEK inhibitor","MAP2K1",NA,3,NA,NA,NA
"218","SN-38","Launched","topoisomerase inhibitor","TOP1",NA,2,NA,NA,NA
"228","teniposide","Launched","topoisomerase inhibitor","TOP2A|TOP2B",NA,4,NA,NA,NA
"242","tozasertib","Phase 2","Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor","AURKA|AURKB|AURKC|LCK",NA,2,NA,NA,NA
"246","trichostatin-a","Preclinical","HDAC inhibitor","HDAC1|HDAC10|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9",NA,19,NA,NA,NA
"249","triptolide","Phase 3","RNA polymerase inhibitor","RELA",NA,1,NA,NA,NA
"251","tyrphostin-A9","Preclinical","protein tyrosine kinase inhibitor|tyrosine kinase inhibitor","",NA,1,NA,NA,NA
"260","vorinostat","Launched","HDAC inhibitor","HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC5|HDAC6|HDAC8|HDAC9",NA,7,NA,NA,NA
"261","VX-745","Phase 2","p38 MAPK inhibitor","MAPK11|MAPK12|MAPK14",NA,1,NA,NA,NA
"263","wortmannin","Preclinical","PI3K inhibitor","PI4KA|PI4KB|PIK3CA|PIK3CD|PIK3CG|PIK3R1|PLK1|PRKDC",NA,8,NA,NA,NA
"265","WZ-4002","Preclinical","EGFR inhibitor","EGFR|ERBB2",NA,1,NA,NA,NA
"266","XAV-939","Preclinical","tankyrase inhibitor","TNKS|TNKS2",NA,2,NA,NA,NA
"267","Y-39983","Phase 2","rho associated kinase inhibitor","ROCK1|ROCK2",NA,1,NA,NA,NA
