"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"259","vincristine","Launched","tubulin polymerization inhibitor","TUBA4A|TUBB",0.140081799591002,1,0.140081799591002,NA,0.140081799591002
"192","purmorphamine","Preclinical","smoothened receptor agonist","SMO",0.15056237218814,2,0.15056237218814,0.0412117449157803,0.15056237218814
"187","procainamide","Launched","sodium channel blocker","DNMT1|SCN5A",0.15081799591002,1,0.15081799591002,NA,0.15081799591002
"44","cediranib","Phase 3","KIT inhibitor|VEGFR inhibitor","CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|PDGFRB",0.153629856850716,2,0.153629856850716,0.622875758683242,0.153629856850716
"62","dabrafenib","Launched","RAF inhibitor","BRAF|LIMK1|NEK11|RAF1|SIK1",0.157975460122699,1,0.157975460122699,NA,0.157975460122699
"250","TWS-119","Preclinical","glycogen synthase kinase inhibitor","GSK3B|JUN|MYC",0.167689161554192,1,0.167689161554192,NA,0.167689161554192
"86","erythromycin","Launched","NFkB pathway inhibitor","MLNR",0.183026584867075,2,0.183026584867075,0.678909271507329,0.183026584867075
"20","ATPA","Preclinical","glutamate receptor agonist","GRIA2|GRIK1",0.183282208588957,1,0.183282208588957,NA,0.183282208588957
"212","selamectin","Launched","nematocide","",0.186605316973415,1,0.186605316973415,NA,0.186605316973415
"43","CD-437","Preclinical","retinoid receptor agonist","RARG",0.189161554192229,1,0.189161554192229,NA,0.189161554192229
"91","etifenin","Preclinical","renal function diagnostic agent","",0.195040899795501,1,0.195040899795501,NA,0.195040899795501
"66","daunorubicin","Launched","RNA synthesis inhibitor|topoisomerase inhibitor","TOP2A|TOP2B",0.195552147239264,1,0.195552147239264,NA,0.195552147239264
"134","metitepine","Preclinical","anti-HCVE2","HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR5A|HTR6|HTR7",0.198364008179959,1,0.198364008179959,NA,0.198364008179959
"247","triciribine","Phase 1/Phase 2","AKT inhibitor","AKT1|AKT2|AKT3",0.198364008179959,1,0.198364008179959,NA,0.198364008179959
"97","fenobam","Phase 2","glutamate receptor antagonist","GRM5",0.20040899795501,1,0.20040899795501,NA,0.20040899795501
"130","mepacrine","Launched","cytokine production inhibitor|NFkB pathway inhibitor|TP53 activator","PLA2G1B|PLA2G4A|PLA2G6|PLCL1",0.208077709611452,3,0.252556237218814,0.265336438248543,0.208077709611452
"54","closantel","Launched","chitinase inhibitor|NFkB pathway inhibitor","",0.222648261758691,1,0.222648261758691,NA,0.222648261758691
"127","loratadine","Launched","histamine receptor antagonist","HRH1",0.236196319018405,1,0.236196319018405,NA,0.236196319018405
"152","nimodipine","Launched","calcium channel blocker","AHR|CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CFTR|NR3C2",0.239263803680982,1,0.239263803680982,NA,0.239263803680982
"65","dasatinib","Launched","Bcr-Abl kinase inhibitor|ephrin inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|src inhibitor|tyrosine kinase inhibitor","ABL1|ABL2|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|STAT5B|YES1",0.241820040899796,2,0.241820040899796,0.0137372483052596,0.241820040899796
"42","carbenoxolone","Launched","11-beta hydroxysteroid dehydrogenase inhibitor","GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|HSD11B1|PANX1|PANX2|PANX3",0.243098159509202,1,0.243098159509202,NA,0.243098159509202
"129","mebendazole","Launched","tubulin polymerization inhibitor","TUBA1A|TUBB|TUBB4B",0.246165644171779,1,0.246165644171779,NA,0.246165644171779
"64","dactinomycin","Launched","RNA polymerase inhibitor","POLR2A",0.247188139059305,1,0.247188139059305,NA,0.247188139059305
"160","NVP-TAE684","Preclinical","ALK tyrosine kinase receptor inhibitor","ALK|INSR",0.256901840490798,2,0.256901840490798,0.147494666014372,0.256901840490798
"269","zibotentan","Phase 3","endothelin receptor antagonist","EDNRA",0.25920245398773,1,0.25920245398773,NA,0.25920245398773
"4","acadesine","Phase 3","AMPK activator","",0.262269938650307,1,0.262269938650307,NA,0.262269938650307
"175","PHA-793887","Phase 1","CDK inhibitor","CDK1|CDK2|CDK4|CDK5|CDK7|CDK9",0.263036809815951,1,0.263036809815951,NA,0.263036809815951
"24","benzethonium","Launched","sodium channel blocker","SCN10A",0.266359918200409,1,0.266359918200409,NA,0.266359918200409
"58","crizotinib","Launched","ALK tyrosine kinase receptor inhibitor","ALK|MET",0.2719836400818,1,0.2719836400818,NA,0.2719836400818
"117","JLK-6","Preclinical","gamma secretase inhibitor","PSEN1",0.289366053169734,1,0.289366053169734,NA,0.289366053169734
"144","MLN-8054","Phase 1","Aurora kinase inhibitor","AURKA",0.296459611451943,4,0.259713701431493,0.456004366071565,0.296459611451943
"146","mometasone","Launched","glucocorticoid receptor agonist","NR3C1",0.314928425357873,1,0.314928425357873,NA,0.314928425357873
"138","mibefradil","Withdrawn","T-type calcium channel blocker","ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4",0.329498977505112,1,0.329498977505112,NA,0.329498977505112
"210","SB-590885","Preclinical","RAF inhibitor","BRAF",0.332055214723926,1,0.332055214723926,NA,0.332055214723926
"165","ouabain","Launched","ATPase inhibitor","ATP1A1",0.340490797546012,2,0.340490797546012,0.0137372483052603,0.340490797546012
"35","brucine","Preclinical","glycine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5",0.345858895705522,1,0.345858895705522,NA,0.345858895705522
"157","NSC-632839","Preclinical","ubiquitin specific protease inhibitor","SENP2|USP1|USP2|USP7",0.348798568507158,2,0.348798568507158,0.127431053358006,0.348798568507158
"31","BMS-191011","Preclinical","potassium channel activator","KCNMA1",0.350587934560327,2,0.350587934560327,0.0605523445034494,0.350587934560327
"202","RS-23597-190","Preclinical","serotonin receptor antagonist","HTR4",0.38778118609407,1,0.38778118609407,NA,0.38778118609407
"193","puromycin","Preclinical","protein synthesis inhibitor","NHP2L1|RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1",0.388548057259714,1,0.388548057259714,NA,0.388548057259714
"47","CGS-15943","Preclinical","adenosine receptor antagonist","ADORA1|ADORA2A|ADORA2B|ADORA3",0.397367075664622,2,0.397367075664622,0.145867886609801,0.397367075664622
"181","pifithrin-mu","Preclinical","HSP inhibitor","HSPA1A|TP53",0.406058282208589,2,0.406058282208589,0.0869423215109227,0.406058282208589
"176","phenacetin","Withdrawn","cyclooxygenase inhibitor","PTGS1",0.410531697341513,1,0.410531697341513,NA,0.410531697341513
"142","mitoxantrone","Launched","topoisomerase inhibitor","TOP2A",0.411554192229039,2,0.411554192229039,0.0325355880914054,0.411554192229039
"188","prochlorperazine","Launched","dopamine receptor antagonist","DRD1|DRD2|DRD3|DRD4",0.429959100204499,1,0.429959100204499,NA,0.429959100204499
"119","KI-8751","Preclinical","KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor","KDR",0.43379345603272,1,0.43379345603272,NA,0.43379345603272
"46","cefotaxime","Launched","bacterial cell wall synthesis inhibitor","",0.434560327198364,1,0.434560327198364,NA,0.434560327198364
"186","prednisolone","Launched","glucocorticoid receptor agonist","NR3C1|NR3C2|SERPINA6",0.44478527607362,2,0.44478527607362,0.293543305891348,0.44478527607362
"115","immepip","Preclinical","histamine receptor agonist","HRH3|HRH4",0.458077709611452,1,0.458077709611452,NA,0.458077709611452
"41","carbamazepine","Launched","carboxamide antiepileptic","SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A",0.465490797546012,1,0.465490797546012,NA,0.465490797546012
"56","cortisone","Launched","glucocorticoid receptor agonist","NR3C1",0.47060327198364,1,0.47060327198364,NA,0.47060327198364
"25","benzonatate","Launched","local anesthetic","SCN5A",0.471881390593047,1,0.471881390593047,NA,0.471881390593047
"90","ethambutol","Launched","bacterial cell wall synthesis inhibitor","",0.47418200408998,1,0.47418200408998,NA,0.47418200408998
"204","RWJ-21757","Phase 1","toll-like receptor agonist","TLR7",0.487730061349693,1,0.487730061349693,NA,0.487730061349693
"195","pyroxamide","Phase 1","HDAC inhibitor","HDAC1",0.514059304703476,1,0.514059304703476,NA,0.514059304703476
"225","tanespimycin","Phase 3","HSP inhibitor","HSP90AA1",0.514059304703476,2,0.514059304703476,0.305111514990514,0.514059304703476
"113","IKK-2-inhibitor-V","Phase 1","IKK inhibitor|NFkB pathway inhibitor","IKBKB",0.516104294478528,1,0.516104294478528,NA,0.516104294478528
"45","cefixime","Launched","bacterial cell wall synthesis inhibitor","",0.524539877300613,1,0.524539877300613,NA,0.524539877300613
"114","ilomastat","Phase 3","matrix metalloprotease inhibitor","ACAN|ADAM28|MMP1|MMP12|MMP13|MMP14|MMP2|MMP3|MMP8|MMP9",0.53118609406953,1,0.53118609406953,NA,0.53118609406953
"199","ritanserin","Phase 3","serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR5A|HTR6|HTR7",0.535787321063395,1,0.535787321063395,NA,0.535787321063395
"268","YM-155","Phase 2","survivin inhibitor","BIRC5",0.540729379686435,1,0.540729379686435,NA,0.540729379686435
"151","nilotinib","Launched","Abl kinase inhibitor|Bcr-Abl kinase inhibitor","ABL1|KIT",0.542944785276074,1,0.542944785276074,NA,0.542944785276074
"16","antimycin-a","Preclinical","ATP synthase inhibitor","CYCS",0.546523517382413,1,0.546523517382413,NA,0.546523517382413
"201","RS-100329","Preclinical","adrenergic receptor antagonist","ADRA1A|ADRA1D",0.558282208588957,1,0.558282208588957,NA,0.558282208588957
"77","doxycycline","Launched","metalloproteinase inhibitor","MMP8",0.563905930470348,1,0.563905930470348,NA,0.563905930470348
"257","valproic-acid","Launched","HDAC inhibitor","ABAT|ACADSB|ALDH5A1|HDAC1|HDAC2|HDAC9|OGDH|SCN10A|SCN11A|SCN1A|SCN1B|SCN2A|SCN2B|SCN3A|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A",0.56978527607362,1,0.56978527607362,NA,0.56978527607362
"27","bergenin","Preclinical","interleukin inhibitor","IL1B|TNF",0.574386503067485,1,0.574386503067485,NA,0.574386503067485
"226","temozolomide","Launched","DNA alkylating agent","MGMT",0.577709611451943,1,0.577709611451943,NA,0.577709611451943
"256","ursolic-acid","Phase 1","ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor","HSD11B1|PLA2G1B|PTPN1|PYGM",0.588957055214724,1,0.588957055214724,NA,0.588957055214724
"71","digoxigenin","Preclinical","steroid","",0.591002044989775,1,0.591002044989775,NA,0.591002044989775
"3","ABT-737","Phase 1/Phase 2","BCL inhibitor","BCL2|BCL2L1|BCL2L2",0.61758691206544,1,0.61758691206544,NA,0.61758691206544
"229","terfenadine","Withdrawn","histamine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1|KCNH1|KCNH2",0.628323108384458,1,0.628323108384458,NA,0.628323108384458
"9","amiodarone","Launched","potassium channel blocker","ADRB1|CACNA1H|CACNA2D2|KCNA7|KCNH2",0.633691206543967,1,0.633691206543967,NA,0.633691206543967
"154","norethisterone","Launched","progesterone receptor agonist","PGR",0.665899795501023,1,0.665899795501023,NA,0.665899795501023
"178","PI-103","Preclinical","mTOR inhibitor|PI3K inhibitor","MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PRKDC",0.668711656441718,1,0.668711656441718,NA,0.668711656441718
"121","L-670596","Preclinical","prostanoid receptor antagonist","",0.679703476482618,1,0.679703476482618,NA,0.679703476482618
"26","benzthiazide","Launched","carbonic anhydrase inhibitor","CA1|CA12|CA2|CA4|CA9|SLC12A3",0.708844580777096,1,0.708844580777096,NA,0.708844580777096
"271","ZK-93423","Phase 3","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2",0.72418200408998,1,0.72418200408998,NA,0.72418200408998
"239","torin-2","Preclinical","mTOR inhibitor","MTOR",0.739263803680982,1,0.739263803680982,NA,0.739263803680982
"80","enrofloxacin","Launched","bacterial DNA gyrase inhibitor","",0.873721881390593,1,0.873721881390593,NA,0.873721881390593
"67","dequalinium","Launched","PKC inhibitor","KCNN1|KCNN3",0.996932515337423,1,0.996932515337423,NA,0.996932515337423
"110","heptaminol","Launched","vasoconstrictor","",1.02837423312883,1,1.02837423312883,NA,1.02837423312883
"15","anisomycin","Preclinical","DNA synthesis inhibitor","NHP2L1|RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1",NA,1,NA,NA,NA
"32","bortezomib","Launched","NFkB pathway inhibitor|proteasome inhibitor","PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA",NA,2,NA,NA,NA
"33","brefeldin-a","Preclinical","protein synthesis inhibitor","ARF1|CYTH2",NA,1,NA,NA,NA
"40","canertinib","Phase 3","EGFR inhibitor","AKT1|EGFR|ERBB2|ERBB4",NA,2,NA,NA,NA
"51","cisplatin","Launched","DNA alkylating agent|DNA synthesis inhibitor","XIAP",NA,1,NA,NA,NA
"57","CP-724714","Phase 2","EGFR inhibitor|protein tyrosine kinase inhibitor","ERBB2",NA,1,NA,NA,NA
"60","CYT-997","Phase 2","tubulin polymerization inhibitor","TUBB",NA,2,NA,NA,NA
"79","emetine","Phase 2","protein synthesis inhibitor","RPS2",NA,2,NA,NA,NA
"88","estradiol","Launched","estrogen receptor agonist","ESR1|ESR2|GPER1|KCNMA1|NR1I2",NA,3,NA,NA,NA
"106","geldanamycin","Preclinical","HSP inhibitor","HSP90AA1|HSP90AB1",NA,10,NA,NA,NA
"107","gemcitabine","Launched","ribonucleotide reductase inhibitor","CMPK1|RRM1|RRM2|TYMS",NA,3,NA,NA,NA
"167","palbociclib","Launched","CDK inhibitor","CDK4|CDK6",NA,1,NA,NA,NA
"170","pazopanib","Launched","KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor","CSF1R|FGF1|FGFR1|FGFR3|FLT1|FLT4|ITK|KDR|KIT|PDGFRA|PDGFRB|SH2B3",NA,1,NA,NA,NA
"207","saracatinib","Phase 2/Phase 3","src inhibitor","ABL1|LCK|SRC|YES1",NA,3,NA,NA,NA
"213","selumetinib","Phase 3","MEK inhibitor","MAP2K1",NA,3,NA,NA,NA
"218","SN-38","Launched","topoisomerase inhibitor","TOP1",NA,2,NA,NA,NA
"228","teniposide","Launched","topoisomerase inhibitor","TOP2A|TOP2B",NA,4,NA,NA,NA
"242","tozasertib","Phase 2","Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor","AURKA|AURKB|AURKC|LCK",NA,2,NA,NA,NA
"246","trichostatin-a","Preclinical","HDAC inhibitor","HDAC1|HDAC10|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9",NA,19,NA,NA,NA
"249","triptolide","Phase 3","RNA polymerase inhibitor","RELA",NA,1,NA,NA,NA
"251","tyrphostin-A9","Preclinical","protein tyrosine kinase inhibitor|tyrosine kinase inhibitor","",NA,1,NA,NA,NA
"260","vorinostat","Launched","HDAC inhibitor","HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC5|HDAC6|HDAC8|HDAC9",NA,7,NA,NA,NA
"261","VX-745","Phase 2","p38 MAPK inhibitor","MAPK11|MAPK12|MAPK14",NA,1,NA,NA,NA
"263","wortmannin","Preclinical","PI3K inhibitor","PI4KA|PI4KB|PIK3CA|PIK3CD|PIK3CG|PIK3R1|PLK1|PRKDC",NA,8,NA,NA,NA
"265","WZ-4002","Preclinical","EGFR inhibitor","EGFR|ERBB2",NA,1,NA,NA,NA
"266","XAV-939","Preclinical","tankyrase inhibitor","TNKS|TNKS2",NA,2,NA,NA,NA
"267","Y-39983","Phase 2","rho associated kinase inhibitor","ROCK1|ROCK2",NA,1,NA,NA,NA
