"","database","category","pval","qval","genes"
"505","GO_Biological_Process_2017","positive regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902895)",0.0204431207332372,0.100541897875161,"NGFR,TP53"
"522","GO_Biological_Process_2017","positive regulation of p38MAPK cascade (GO:1900745)",0.0204431207332372,0.100541897875161,"BMP2,GADD45G"
"540","GO_Biological_Process_2017","regulation of mitotic spindle organization (GO:0060236)",0.0204431207332372,0.100541897875161,"TPX2,TACC3"
"612","GO_Biological_Process_2017","positive regulation of synapse assembly (GO:0051965)",0.0204431207332372,0.100541897875161,"EPHB2,EPHB1"
"633","GO_Biological_Process_2017","negative regulation of catalytic activity (GO:0043086)",0.0204431207332372,0.100541897875161,"NES,TIMP4"
"634","GO_Biological_Process_2017","centriole replication (GO:0007099)",0.0204431207332372,0.100541897875161,"PLK4,WDR62"
"320","GO_Biological_Process_2017","cellular response to retinoic acid (GO:0071300)",0.0215564157077251,0.105400846570911,"RET,PTK7,WNT5A"
"554","GO_Biological_Process_2017","meiotic cell cycle (GO:0051321)",0.0231366921946797,0.111827345607619,"RAD54L,REC8"
"614","GO_Biological_Process_2017","face morphogenesis (GO:0060325)",0.0231366921946797,0.111827345607619,"CRISPLD1,STRA6"
"210","GO_Biological_Process_2017","positive regulation of cell proliferation (GO:0008284)",0.0248875354900951,0.119602384840971,"SFRP2,CDK4,MYC,IGF2,KIF14,BIRC5,KIF20B,FOXM1,FOLR2,SOX4"
"459","GO_Biological_Process_2017","folic acid metabolic process (GO:0046655)",0.0259672785238307,0.122688096845739,"MTHFD2,FOLR2"
"501","GO_Biological_Process_2017","negative regulation of Notch signaling pathway (GO:0045746)",0.0259672785238307,0.122688096845739,"MMP14,HEY1"
"573","GO_Biological_Process_2017","calcium ion homeostasis (GO:0055074)",0.0259672785238307,0.122688096845739,"FAM20A,ATP6V1B1"
"233","GO_Biological_Process_2017","positive regulation of protein phosphorylation (GO:0001934)",0.0271143586910918,0.127392042788873,"BMP4,BMP2,IGF2,FAM20A,MMP9"
"308","GO_Biological_Process_2017","mitotic nuclear envelope disassembly (GO:0007077)",0.0276737149528508,0.129297745974153,"CCNB2,CCNB1,PLK1"
"486","GO_Biological_Process_2017","negative regulation of fibroblast proliferation (GO:0048147)",0.0289302276656986,0.134421665562721,"MYC,TP53"
"381","GO_Biological_Process_2017","regulation of circadian rhythm (GO:0042752)",0.0293323850153086,0.135541405482827,"TOP2A,TIMELESS,EZH2"
"302","GO_Biological_Process_2017","SMAD protein signal transduction (GO:0060395)",0.0310425414779855,0.142659985699376,"BMP4,BMP2,MSTN"
"452","GO_Biological_Process_2017","lipid homeostasis (GO:0055088)",0.0320209949495639,0.14478310082034,"CETP,ABCB4"
"530","GO_Biological_Process_2017","positive regulation of activated T cell proliferation (GO:0042104)",0.0320209949495639,0.14478310082034,"IGFBP2,IGF2"
"548","GO_Biological_Process_2017","positive regulation of ubiquitin-protein transferase activity (GO:0051443)",0.0320209949495639,0.14478310082034,"PLK1,TRIB3"
"303","GO_Biological_Process_2017","positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)",0.0328040001432807,0.147530289414434,"BMP4,BMP2,MSTN"
"253","GO_Biological_Process_2017","ephrin receptor signaling pathway (GO:0048013)",0.0341739040657224,0.152873687868471,"MMP2,EPHB2,MMP9,EPHB1"
"545","GO_Biological_Process_2017","chondroitin sulfate biosynthetic process (GO:0030206)",0.0352351409592415,0.155961860772221,"CHST9,BCAN"
"549","GO_Biological_Process_2017","ventricular septum morphogenesis (GO:0060412)",0.0352351409592415,0.155961860772221,"HEY1,SOX4"
"255","GO_Biological_Process_2017","cellular protein modification process (GO:0006464)",0.0368528370051654,0.162268250897089,"MMP15,ST8SIA2,MAN2B1,LOXL2"
"224","GO_Biological_Process_2017","inflammatory response (GO:0006954)",0.0375397634944806,0.164431984889886,"NGFR,MMP25,BMP2,PTX3,TACR1,LYZ,FOLR2"
"239","GO_Biological_Process_2017","regulation of signal transduction by p53 class mediator (GO:1901796)",0.0382095812988053,0.165489617547751,"TPX2,BRIP1,CHEK1,TP53,AURKA"
"390","GO_Biological_Process_2017","synapse assembly (GO:0007416)",0.038393888494743,0.165489617547751,"PCDHB2,PCDHB5,PCDHB3"
"396","GO_Biological_Process_2017","positive regulation of neuron projection development (GO:0010976)",0.038393888494743,0.165489617547751,"RET,PTK7,WNT5A"
"513","GO_Biological_Process_2017","positive regulation of BMP signaling pathway (GO:0030513)",0.0385683294165984,0.165489617547751,"BMP4,SULF1"
"301","GO_Biological_Process_2017","protein homotetramerization (GO:0051289)",0.0403581112923896,0.172290211151775,"TK1,FBP1,TP53"
"477","GO_Biological_Process_2017","spindle assembly (GO:0051225)",0.0420163251015112,0.1775664794491,"HAUS8,NEK2"
"479","GO_Biological_Process_2017","sprouting angiogenesis (GO:0002040)",0.0420163251015112,0.1775664794491,"E2F7,LOXL2"
"295","GO_Biological_Process_2017","positive regulation of endothelial cell proliferation (GO:0001938)",0.0444360264901042,0.186853491390888,"BMP4,BMP2,WNT5A"
"460","GO_Biological_Process_2017","regulation of ERK1 and ERK2 cascade (GO:0070372)",0.0455749918341522,0.188810680455773,"FAM83D,EPHB1"
"480","GO_Biological_Process_2017","chondrocyte differentiation (GO:0002062)",0.0455749918341522,0.188810680455773,"BMP4,BMP2"
"490","GO_Biological_Process_2017","positive regulation of cell cycle (GO:0045787)",0.0455749918341522,0.188810680455773,"CDK4,CHEK1"
"441","GO_Biological_Process_2017","DNA replication initiation (GO:0006270)",0.0492402904716944,0.199091751378341,"GINS4,MCM2"
"445","GO_Biological_Process_2017","negative regulation of gene expression, epigenetic (GO:0045814)",0.0492402904716944,0.199091751378341,"H2AFY2,EZH2"
"451","GO_Biological_Process_2017","regulation of cell adhesion (GO:0030155)",0.0492402904716944,0.199091751378341,"RET,KIF14"
"457","GO_Biological_Process_2017","positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)",0.0492402904716944,0.199091751378341,"BMF,TP53"
"463","GO_Biological_Process_2017","in utero embryonic development (GO:0001701)",0.0492402904716944,0.199091751378341,"BMP2,SOX8"
"300","GO_Biological_Process_2017","Ras protein signal transduction (GO:0007265)",0.0509209488570987,0.204901999946507,"CCNA2,TP53,NTN1"
"237","GO_Biological_Process_2017","cellular response to DNA damage stimulus (GO:0006974)",0.05194644090199,0.208033127612255,"TOP2A,MYC,CHEK1,TIMELESS,TP53,DTL"
"429","GO_Biological_Process_2017","mitotic cell cycle checkpoint (GO:0007093)",0.0530082769495919,0.210282834502862,"BUB1B,MAD2L1"
"436","GO_Biological_Process_2017","establishment of protein localization (GO:0045184)",0.0530082769495919,0.210282834502862,"PLK1,KIF14"
"258","GO_Biological_Process_2017","ciliary basal body docking (GO:0097711)",0.0553968827336503,0.218726659056337,"PLK4,HAUS8,PLK1,NEK2"
"244","GO_Biological_Process_2017","negative regulation of canonical Wnt signaling pathway (GO:0090090)",0.0586816353352112,0.221974125083639,"BMP2,SFRP2,WNT5A,IGFBP2,SNAI2"
"288","GO_Biological_Process_2017","negative regulation of neuron apoptotic process (GO:0043524)",0.0602365296916771,0.221974125083639,"TOX3,KIF14,SIX1"
"433","GO_Biological_Process_2017","base-excision repair (GO:0006284)",0.0608370011084739,0.221974125083639,"RECQL4,TP53"
"414","GO_Biological_Process_2017","cellular response to ionizing radiation (GO:0071479)",0.0648903089624353,0.221974125083639,"RAD51AP1,TP53"
"418","GO_Biological_Process_2017","beta-catenin-TCF complex assembly (GO:1904837)",0.0648903089624353,0.221974125083639,"TCF7L1,MYC"
"292","GO_Biological_Process_2017","animal organ morphogenesis (GO:0009887)",0.065172380840463,0.221974125083639,"BMP2,ONECUT2,ELN"
"256","GO_Biological_Process_2017","negative regulation of cell growth (GO:0030308)",0.0662417341259342,0.221974125083639,"SFRP2,CDKN2C,TP53,FBP1"
"241","GO_Biological_Process_2017","proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)",0.0667932298428569,0.221974125083639,"CDC20,KIF14,BUB1B,TP53,GTSE1,MAD2L1"
"398","GO_Biological_Process_2017","cell development (GO:0048468)",0.0690314413458471,0.221974125083639,"BMP2,MSTN"
"401","GO_Biological_Process_2017","negative regulation of fat cell differentiation (GO:0045599)",0.0690314413458471,0.221974125083639,"WNT5A,TRIB3"
"405","GO_Biological_Process_2017","negative regulation of cell cycle (GO:0045786)",0.0690314413458471,0.221974125083639,"BMP4,BMP2"
"412","GO_Biological_Process_2017","mismatch repair (GO:0006298)",0.0690314413458471,0.221974125083639,"RNASEH2A,PCNA"
"419","GO_Biological_Process_2017","positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740)",0.0690314413458471,0.221974125083639,"BMF,TP53"
"423","GO_Biological_Process_2017","keratan sulfate biosynthetic process (GO:0018146)",0.0690314413458471,0.221974125083639,"ACAN,LUM"
"424","GO_Biological_Process_2017","neurogenesis (GO:0022008)",0.0690314413458471,0.221974125083639,"WDR62,EPHB1"
"438","GO_Biological_Process_2017","protein transport (GO:0015031)",0.0690314413458471,0.221974125083639,"CENPF,CALCRL"
"881","GO_Biological_Process_2017","positive regulation of insulin receptor signaling pathway (GO:0046628)",0.0723197506217802,0.221974125083639,"IGF2"
"884","GO_Biological_Process_2017","positive regulation of chromosome segregation (GO:0051984)",0.0723197506217802,0.221974125083639,"CDC6"
"885","GO_Biological_Process_2017","regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266)",0.0723197506217802,0.221974125083639,"CCNB1"
"889","GO_Biological_Process_2017","apoptotic chromosome condensation (GO:0030263)",0.0723197506217802,0.221974125083639,"TOP2A"
"899","GO_Biological_Process_2017","endocardial cushion development (GO:0003197)",0.0723197506217802,0.221974125083639,"BMP4"
"902","GO_Biological_Process_2017","histone modification (GO:0016570)",0.0723197506217802,0.221974125083639,"LOXL2"
"904","GO_Biological_Process_2017","negative regulation of protein export from nucleus (GO:0046826)",0.0723197506217802,0.221974125083639,"SOX4"
"908","GO_Biological_Process_2017","elastic fiber assembly (GO:0048251)",0.0723197506217802,0.221974125083639,"MFAP4"
"912","GO_Biological_Process_2017","negative regulation of membrane protein ectodomain proteolysis (GO:0051045)",0.0723197506217802,0.221974125083639,"TIMP4"
"913","GO_Biological_Process_2017","maintenance of DNA methylation (GO:0010216)",0.0723197506217802,0.221974125083639,"HELLS"
"915","GO_Biological_Process_2017","oligodendrocyte differentiation (GO:0048709)",0.0723197506217802,0.221974125083639,"SOX8"
"917","GO_Biological_Process_2017","membranous septum morphogenesis (GO:0003149)",0.0723197506217802,0.221974125083639,"BMP4"
"920","GO_Biological_Process_2017","olfactory bulb development (GO:0021772)",0.0723197506217802,0.221974125083639,"KIF14"
"924","GO_Biological_Process_2017","positive regulation of epidermal cell differentiation (GO:0045606)",0.0723197506217802,0.221974125083639,"BMP4"
"925","GO_Biological_Process_2017","regulation of gluconeogenesis (GO:0006111)",0.0723197506217802,0.221974125083639,"FBP1"
"929","GO_Biological_Process_2017","biomineral tissue development (GO:0031214)",0.0723197506217802,0.221974125083639,"FAM20A"
"932","GO_Biological_Process_2017","negative regulation of insulin-like growth factor receptor signaling pathway (GO:0043569)",0.0723197506217802,0.221974125083639,"BMP2"
"933","GO_Biological_Process_2017","establishment of protein localization to telomere (GO:0070200)",0.0723197506217802,0.221974125083639,"BRCA2"
"935","GO_Biological_Process_2017","DNA protection (GO:0042262)",0.0723197506217802,0.221974125083639,"NUDT1"
"936","GO_Biological_Process_2017","mesenchymal to epithelial transition involved in metanephros morphogenesis (GO:0003337)",0.0723197506217802,0.221974125083639,"BMP4"
"937","GO_Biological_Process_2017","tachykinin receptor signaling pathway (GO:0007217)",0.0723197506217802,0.221974125083639,"TACR1"
"941","GO_Biological_Process_2017","morphogenesis of an epithelium (GO:0002009)",0.0723197506217802,0.221974125083639,"TIMELESS"
"944","GO_Biological_Process_2017","chondrocyte development (GO:0002063)",0.0723197506217802,0.221974125083639,"SULF1"
"946","GO_Biological_Process_2017","regulation of Ras protein signal transduction (GO:0046578)",0.0723197506217802,0.221974125083639,"FOXM1"
"950","GO_Biological_Process_2017","positive regulation of mitotic metaphase/anaphase transition (GO:0045842)",0.0723197506217802,0.221974125083639,"ESPL1"
"951","GO_Biological_Process_2017","non-canonical Wnt signaling pathway (GO:0035567)",0.0723197506217802,0.221974125083639,"WNT5A"
"952","GO_Biological_Process_2017","regulation of insulin-like growth factor receptor signaling pathway (GO:0043567)",0.0723197506217802,0.221974125083639,"IGFBP2"
"953","GO_Biological_Process_2017","positive regulation of cell cycle G1/S phase transition (GO:1902808)",0.0723197506217802,0.221974125083639,"FAM83D"
"954","GO_Biological_Process_2017","type B pancreatic cell development (GO:0003323)",0.0723197506217802,0.221974125083639,"BMP4"
"955","GO_Biological_Process_2017","membrane repolarization during atrial cardiac muscle cell action potential (GO:0098914)",0.0723197506217802,0.221974125083639,"KCNN2"
"956","GO_Biological_Process_2017","digestive tract morphogenesis (GO:0048546)",0.0723197506217802,0.221974125083639,"STRA6"
"959","GO_Biological_Process_2017","positive regulation of myotube differentiation (GO:0010831)",0.0723197506217802,0.221974125083639,"MMP14"
"961","GO_Biological_Process_2017","peripheral nervous system neuron development (GO:0048935)",0.0723197506217802,0.221974125083639,"ETV1"
"962","GO_Biological_Process_2017","fructose metabolic process (GO:0006000)",0.0723197506217802,0.221974125083639,"FBP1"
"963","GO_Biological_Process_2017","diaphragm development (GO:0060539)",0.0723197506217802,0.221974125083639,"STRA6"
"965","GO_Biological_Process_2017","regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)",0.0723197506217802,0.221974125083639,"SULF1"
"971","GO_Biological_Process_2017","presynapse assembly (GO:0099054)",0.0723197506217802,0.221974125083639,"WNT5A"
"972","GO_Biological_Process_2017","de novo centriole assembly involved in multi-ciliated epithelial cell differentiation (GO:0098535)",0.0723197506217802,0.221974125083639,"PLK4"
"973","GO_Biological_Process_2017","substrate-dependent cell migration, cell extension (GO:0006930)",0.0723197506217802,0.221974125083639,"NTN1"
"977","GO_Biological_Process_2017","steroid hormone mediated signaling pathway (GO:0043401)",0.0723197506217802,0.221974125083639,"BMP4"
"978","GO_Biological_Process_2017","galactose metabolic process (GO:0006012)",0.0723197506217802,0.221974125083639,"GALK1"
"982","GO_Biological_Process_2017","commissural neuron axon guidance (GO:0071679)",0.0723197506217802,0.221974125083639,"EPHB2"
"983","GO_Biological_Process_2017","noradrenergic neuron differentiation (GO:0003357)",0.0723197506217802,0.221974125083639,"SOX4"
"984","GO_Biological_Process_2017","negative regulation of glycolytic process (GO:0045820)",0.0723197506217802,0.221974125083639,"FBP1"
"985","GO_Biological_Process_2017","regulation of histone H3-K9 acetylation (GO:2000615)",0.0723197506217802,0.221974125083639,"CHEK1"
"440","GO_Biological_Process_2017","cellular response to transforming growth factor beta stimulus (GO:0071560)",0.0732569014903091,0.222415357954332,"WNT5A,SOX6"
"498","GO_Biological_Process_2017","telomere maintenance (GO:0000723)",0.0732569014903091,0.222415357954332,"RECQL4,PCNA"
"500","GO_Biological_Process_2017","substrate adhesion-dependent cell spreading (GO:0034446)",0.0732569014903091,0.222415357954332,"KIF14,LAMB1"
"271","GO_Biological_Process_2017","nervous system development (GO:0007399)",0.0773154611992419,0.22428102559063,"PCDHB2,MDK,ST8SIA2,DCX,PCDHB3,EPHB2,SIM2"
"431","GO_Biological_Process_2017","embryo development (GO:0009790)",0.0775632767169581,0.22428102559063,"BMP2,MDFI"
"444","GO_Biological_Process_2017","nucleobase-containing small molecule interconversion (GO:0015949)",0.0775632767169581,0.22428102559063,"RRM1,NME2"
"478","GO_Biological_Process_2017","positive regulation of neuron differentiation (GO:0045666)",0.0775632767169581,0.22428102559063,"BMP2,TCF12"
"277","GO_Biological_Process_2017","regulation of transcription, DNA-templated (GO:0006355)",0.0806307525102654,0.22428102559063,"HES6,BMP2,TCF7L1,CRABP2,IGF2,NME2,SIX1,SOX6,TP53,SOX4,EZH2"
"482","GO_Biological_Process_2017","positive regulation of fat cell differentiation (GO:0045600)",0.0819472367221126,0.22428102559063,"BMP2,SFRP2"
"781","GO_Biological_Process_2017","cellular response to magnesium ion (GO:0071286)",0.0861456428142601,0.22428102559063,"FBP1"
"804","GO_Biological_Process_2017","regulation of myelination (GO:0031641)",0.0861456428142601,0.22428102559063,"KIF14"
"827","GO_Biological_Process_2017","cochlea development (GO:0090102)",0.0861456428142601,0.22428102559063,"MCM2"
"836","GO_Biological_Process_2017","mesenchymal cell differentiation (GO:0048762)",0.0861456428142601,0.22428102559063,"BMP2"
"839","GO_Biological_Process_2017","positive regulation of type I interferon-mediated signaling pathway (GO:0060340)",0.0861456428142601,0.22428102559063,"WNT5A"
"843","GO_Biological_Process_2017","urogenital system development (GO:0001655)",0.0861456428142601,0.22428102559063,"EPHB2"
"845","GO_Biological_Process_2017","aortic valve morphogenesis (GO:0003180)",0.0861456428142601,0.22428102559063,"BMP4"
"854","GO_Biological_Process_2017","neuromuscular process (GO:0050905)",0.0861456428142601,0.22428102559063,"STRA6"
"855","GO_Biological_Process_2017","heart trabecula formation (GO:0060347)",0.0861456428142601,0.22428102559063,"HEY1"
"859","GO_Biological_Process_2017","positive regulation of chromatin binding (GO:0035563)",0.0861456428142601,0.22428102559063,"CDT1"
"865","GO_Biological_Process_2017","wound healing, spreading of epidermal cells (GO:0035313)",0.0861456428142601,0.22428102559063,"COL5A1"
"867","GO_Biological_Process_2017","hematopoietic stem cell differentiation (GO:0060218)",0.0861456428142601,0.22428102559063,"ACE"
"872","GO_Biological_Process_2017","positive regulation of neuron migration (GO:2001224)",0.0861456428142601,0.22428102559063,"KIF20B"
"875","GO_Biological_Process_2017","post-embryonic development (GO:0009791)",0.0861456428142601,0.22428102559063,"BMP4"
"876","GO_Biological_Process_2017","Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation (GO:1904953)",0.0861456428142601,0.22428102559063,"WNT5A"
"880","GO_Biological_Process_2017","negative regulation of cell division (GO:0051782)",0.0861456428142601,0.22428102559063,"MYC"
"894","GO_Biological_Process_2017","regulation of embryonic development (GO:0045995)",0.0861456428142601,0.22428102559063,"RACGAP1"
"901","GO_Biological_Process_2017","oxygen transport (GO:0015671)",0.0861456428142601,0.22428102559063,"MYC"
"914","GO_Biological_Process_2017","response to growth factor (GO:0070848)",0.0861456428142601,0.22428102559063,"MYC"
"931","GO_Biological_Process_2017","mitral valve morphogenesis (GO:0003183)",0.0861456428142601,0.22428102559063,"SOX4"
"934","GO_Biological_Process_2017","protein localization to microtubule (GO:0035372)",0.0861456428142601,0.22428102559063,"KIF20B"
"938","GO_Biological_Process_2017","retinal ganglion cell axon guidance (GO:0031290)",0.0861456428142601,0.22428102559063,"EPHB1"
"945","GO_Biological_Process_2017","organelle organization (GO:0006996)",0.0861456428142601,0.22428102559063,"KIF4A"
"948","GO_Biological_Process_2017","regulation of bicellular tight junction assembly (GO:2000810)",0.0861456428142601,0.22428102559063,"SNAI2"
"957","GO_Biological_Process_2017","negative regulation of cytokinesis (GO:0032466)",0.0861456428142601,0.22428102559063,"E2F7"
"958","GO_Biological_Process_2017","blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:0002043)",0.0861456428142601,0.22428102559063,"BMP4"
"960","GO_Biological_Process_2017","ectoderm development (GO:0007398)",0.0861456428142601,0.22428102559063,"VAX2"
"964","GO_Biological_Process_2017","fructose 6-phosphate metabolic process (GO:0006002)",0.0861456428142601,0.22428102559063,"FBP1"
"966","GO_Biological_Process_2017","positive regulation of astrocyte differentiation (GO:0048711)",0.0861456428142601,0.22428102559063,"BMP2"
"967","GO_Biological_Process_2017","positive regulation of keratinocyte migration (GO:0051549)",0.0861456428142601,0.22428102559063,"MMP9"
"968","GO_Biological_Process_2017","regulation of blood vessel diameter (GO:0097746)",0.0861456428142601,0.22428102559063,"ACE"
"969","GO_Biological_Process_2017","protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:0001844)",0.0861456428142601,0.22428102559063,"BMF"
"970","GO_Biological_Process_2017","positive regulation of neural precursor cell proliferation (GO:2000179)",0.0861456428142601,0.22428102559063,"NES"
"975","GO_Biological_Process_2017","establishment of epithelial cell polarity (GO:0090162)",0.0861456428142601,0.22428102559063,"FERMT1"
"976","GO_Biological_Process_2017","regulation of cytokine biosynthetic process (GO:0042035)",0.0861456428142601,0.22428102559063,"IGF2BP2"
"979","GO_Biological_Process_2017","formation of translation preinitiation complex (GO:0001731)",0.0861456428142601,0.22428102559063,"TICRR"
"980","GO_Biological_Process_2017","regulation of cell cycle arrest (GO:0071156)",0.0861456428142601,0.22428102559063,"FOXM1"
"981","GO_Biological_Process_2017","neuroblast proliferation (GO:0007405)",0.0861456428142601,0.22428102559063,"RACGAP1"
"472","GO_Biological_Process_2017","centrosome cycle (GO:0007098)",0.0864055318565567,0.22428102559063,"HAUS8,PLK1"
"488","GO_Biological_Process_2017","positive regulation of telomerase activity (GO:0051973)",0.0864055318565567,0.22428102559063,"MYC,NEK2"
"492","GO_Biological_Process_2017","nucleotide-excision repair (GO:0006289)",0.0864055318565567,0.22428102559063,"BRCA2,TP53"
"304","GO_Biological_Process_2017","protein phosphorylation (GO:0006468)",0.0922121688451797,0.229244097349429,"RET,BMP2,CDK4,PLK1,HUNK,BIRC5,NEK2,AURKA"
"435","GO_Biological_Process_2017","negative regulation of Wnt signaling pathway (GO:0030178)",0.0955325225447402,0.229244097349429,"SFRP2,MDFI"
"525","GO_Biological_Process_2017","translesion synthesis (GO:0019985)",0.0955325225447402,0.229244097349429,"PCNA,DTL"
"327","GO_Biological_Process_2017","BMP signaling pathway (GO:0030509)",0.098398484144449,0.229244097349429,"BMP4,TMEM100,BMP2"
"747","GO_Biological_Process_2017","activation of MAPKKK activity (GO:0000185)",0.0997661588940441,0.229244097349429,"GADD45G"
"773","GO_Biological_Process_2017","folic acid transport (GO:0015884)",0.0997661588940441,0.229244097349429,"FOLR2"
"780","GO_Biological_Process_2017","ER overload response (GO:0006983)",0.0997661588940441,0.229244097349429,"TP53"
"783","GO_Biological_Process_2017","positive regulation of B cell differentiation (GO:0045579)",0.0997661588940441,0.229244097349429,"MMP14"
"785","GO_Biological_Process_2017","galactose catabolic process (GO:0019388)",0.0997661588940441,0.229244097349429,"GALK1"
"798","GO_Biological_Process_2017","tetrahydrofolate metabolic process (GO:0046653)",0.0997661588940441,0.229244097349429,"MTHFD2"
"800","GO_Biological_Process_2017","negative regulation of activin receptor signaling pathway (GO:0032926)",0.0997661588940441,0.229244097349429,"FST"
"801","GO_Biological_Process_2017","negative regulation of ubiquitin protein ligase activity (GO:1904667)",0.0997661588940441,0.229244097349429,"MAD2L1"
"802","GO_Biological_Process_2017","cardiac septum morphogenesis (GO:0060411)",0.0997661588940441,0.229244097349429,"HEY1"
"805","GO_Biological_Process_2017","establishment of protein localization to chromatin (GO:0071169)",0.0997661588940441,0.229244097349429,"H2AFY2"
"808","GO_Biological_Process_2017","cardiac ventricle morphogenesis (GO:0003208)",0.0997661588940441,0.229244097349429,"HEY1"
"809","GO_Biological_Process_2017","metanephric mesenchyme development (GO:0072075)",0.0997661588940441,0.229244097349429,"SIX1"
"817","GO_Biological_Process_2017","developmental growth (GO:0048589)",0.0997661588940441,0.229244097349429,"STRA6"
"819","GO_Biological_Process_2017","positive regulation of protein kinase C signaling (GO:0090037)",0.0997661588940441,0.229244097349429,"WNT5A"
"834","GO_Biological_Process_2017","very-low-density lipoprotein particle remodeling (GO:0034372)",0.0997661588940441,0.229244097349429,"CETP"
"840","GO_Biological_Process_2017","pharyngeal arch artery morphogenesis (GO:0061626)",0.0997661588940441,0.229244097349429,"BMP4"
"841","GO_Biological_Process_2017","chromatin assembly (GO:0031497)",0.0997661588940441,0.229244097349429,"TP53"
"846","GO_Biological_Process_2017","dorsal aorta morphogenesis (GO:0035912)",0.0997661588940441,0.229244097349429,"HEY1"
"850","GO_Biological_Process_2017","positive regulation of DNA biosynthetic process (GO:2000573)",0.0997661588940441,0.229244097349429,"MYC"
"882","GO_Biological_Process_2017","head development (GO:0060322)",0.0997661588940441,0.229244097349429,"STRA6"
"886","GO_Biological_Process_2017","motor neuron axon guidance (GO:0008045)",0.0997661588940441,0.229244097349429,"LHX9"
"887","GO_Biological_Process_2017","cellular response to hydroxyurea (GO:0072711)",0.0997661588940441,0.229244097349429,"TIMELESS"
"900","GO_Biological_Process_2017","regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)",0.0997661588940441,0.229244097349429,"NGFR"
"905","GO_Biological_Process_2017","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)",0.0997661588940441,0.229244097349429,"BMP2"
"906","GO_Biological_Process_2017","riboflavin metabolic process (GO:0006771)",0.0997661588940441,0.229244097349429,"ACP5"
"907","GO_Biological_Process_2017","negative regulation of keratinocyte proliferation (GO:0010839)",0.0997661588940441,0.229244097349429,"SNAI2"
"909","GO_Biological_Process_2017","keratinocyte proliferation (GO:0043616)",0.0997661588940441,0.229244097349429,"FERMT1"
"910","GO_Biological_Process_2017","positive regulation of histone deacetylation (GO:0031065)",0.0997661588940441,0.229244097349429,"TP53"
"918","GO_Biological_Process_2017","generation of neurons (GO:0048699)",0.0997661588940441,0.229244097349429,"SIX1"
"919","GO_Biological_Process_2017","thyroid gland development (GO:0030878)",0.0997661588940441,0.229244097349429,"SIX1"
"926","GO_Biological_Process_2017","negative regulation of cell adhesion mediated by integrin (GO:0033629)",0.0997661588940441,0.229244097349429,"SNAI2"
"927","GO_Biological_Process_2017","regulation of osteoblast differentiation (GO:0045667)",0.0997661588940441,0.229244097349429,"SNAI2"
"928","GO_Biological_Process_2017","embryonic eye morphogenesis (GO:0048048)",0.0997661588940441,0.229244097349429,"FBN2"
"940","GO_Biological_Process_2017","protein localization to chromatin (GO:0071168)",0.0997661588940441,0.229244097349429,"PLK1"
"942","GO_Biological_Process_2017","ganglioside biosynthetic process (GO:0001574)",0.0997661588940441,0.229244097349429,"ST8SIA2"
"943","GO_Biological_Process_2017","fructose 1,6-bisphosphate metabolic process (GO:0030388)",0.0997661588940441,0.229244097349429,"FBP1"
"947","GO_Biological_Process_2017","mannose metabolic process (GO:0006013)",0.0997661588940441,0.229244097349429,"MAN2B1"
"949","GO_Biological_Process_2017","cell cycle phase transition (GO:0044770)",0.0997661588940441,0.229244097349429,"TIMELESS"
"337","GO_Biological_Process_2017","oxidation-reduction process (GO:0055114)",0.102382270250341,0.234614412208547,"PXDN,DHRS2,PDIA5,LOXL2"
"342","GO_Biological_Process_2017","neutrophil degranulation (GO:0043312)",0.10430753592508,0.237376632198989,"CNN2,GRN,MMP25,PRDX4,NME2,MAN2B1,PTX3,LYZ,IQGAP2,CD68,MMP9"
"532","GO_Biological_Process_2017","negative regulation of cell death (GO:0060548)",0.104919803369576,0.237376632198989,"BMP4,SOX4"
"458","GO_Biological_Process_2017","retina homeostasis (GO:0001895)",0.109703739690331,0.237376632198989,"LYZ,RPE65"
"491","GO_Biological_Process_2017","negative regulation of cell migration (GO:0030336)",0.11073058086868,0.237376632198989,"SFRP2,SULF1,FAM60A"
"740","GO_Biological_Process_2017","arachidonic acid secretion (GO:0050482)",0.113184339490838,0.237376632198989,"ACE"
"742","GO_Biological_Process_2017","telomeric D-loop disassembly (GO:0061820)",0.113184339490838,0.237376632198989,"RECQL4"
"751","GO_Biological_Process_2017","neutrophil mediated immunity (GO:0002446)",0.113184339490838,0.237376632198989,"ACE"
"752","GO_Biological_Process_2017","eyelid development in camera-type eye (GO:0061029)",0.113184339490838,0.237376632198989,"STRA6"
"757","GO_Biological_Process_2017","atrioventricular valve morphogenesis (GO:0003181)",0.113184339490838,0.237376632198989,"BMP2"
