"","id","cmap_score","p","padj","sig_id","cell_id","pert_desc","pert_id","pert_type","pert_dose","pert_time","pert_time_unit","brew_prefix","is_gold","pert_mfc_id","pert_iname","pool_id","zmad_ref"
"79","18280",-0.530488938464399,0.096,0.341621621621622,"CPC006_A549_24H:BRD-K47983010-001-02-1:10","A549","BX-795","BRD-K47983010","trt_cp",10,"24","h","CPC006_A549_24H","1","NULL","BX-795","epsilon","population"
"316","73789",-0.529615170105968,0.097,0.342098214285714,"CPC015_A549_24H:BRD-K66296774-001-02-0:10","A549","-666","BRD-K66296774","trt_cp",10,"24","h","CPC015_A549_24H","1","NULL","fluvastatin","epsilon","population"
"25","114769",-0.524484104852203,0.104,0.36353982300885,"CPD003_PC3_6H:BRD-K37682401-001-07-7:10","PC3","Piromidic acid","BRD-K37682401","trt_cp",10,"6","h","CPD003_PC3_6H","1","NULL","piromidic-acid","epsilon","population"
"193","33440",-0.515839375348578,0.114,0.384957627118644,"CPC006_SKMEL28_6H:BRD-K74402642-003-01-2:10","SKMEL28","Chemistry 2804","BRD-K74402642","trt_cp",10,"6","h","CPC006_SKMEL28_6H","1","NULL","NSC-632839","epsilon","population"
"205","355911",-0.514872652909463,0.115,0.384957627118644,"NMH002_NPC_24H:BRD-K64994968-001-24-2:10","NPC","Progesterone","BRD-K64994968","trt_cp",10,"24","h","NMH002_NPC_24H","1","NULL","progesterone","epsilon","population"
"389","98496",-0.514166201896263,0.115,0.384957627118644,"CPC018_MCF7_6H:BRD-K63151507-001-01-6:10","MCF7","-666","BRD-K63151507","trt_cp",10,"6","h","CPC018_MCF7_6H","1","NULL","MNITMT","epsilon","population"
"179","329338",-0.513868748838074,0.115,0.384957627118644,"LJP001_MDAMB231_24H:BRD-K56343971-001-04-9:0.4","MDAMB231","PLX4032:RG7204, R7204, RO5185426,","BRD-K56343971","trt_cp",0.4,"24","h","LJP001_MDAMB231_24H","1","NULL","vemurafenib","epsilon","population"
"66","173",-0.512994980479643,0.115,0.384957627118644,"CPC004_A375_6H:BRD-A94756469-001-03-9:10","A375","DIGOXIN","BRD-A94756469","trt_cp",10,"6","h","CPC004_A375_6H","1","NULL","digoxin","epsilon","population"
"229","435780",-0.510875627440045,0.117,0.388361344537815,"AML001_CD34_24H:BRD-A19037878:1.11111","CD34","TRICHOSTATIN_A","BRD-A19037878","trt_cp",1.11111,"24","h","AML001_CD34_24H","1","NULL","trichostatin-a","epsilon","population"
"23","112754",-0.51031790295594,0.118,0.388416666666667,"DEB001_MCF7_6H:BRD-A19500257-001-04-7:10","MCF7","geldanamycin","BRD-A19500257","trt_cp",10,"6","h","DEB001_MCF7_6H","1","NULL","geldanamycin","epsilon","population"
"159","325434",-0.509760178471835,0.119,0.388471074380165,"LJP002_MCF10A_6H:BRD-K94176593-001-03-7:10","MCF10A","TWS119","BRD-K94176593","trt_cp",10,"6","h","LJP002_MCF10A_6H","1","NULL","TWS-119","epsilon","population"
"182","330396",-0.50574456218628,0.122,0.395,"LJP002_SKBR3_6H:BRD-K50168500-001-03-8:0.08","SKBR3","PD-183805;Canertinib;CI-1033","BRD-K50168500","trt_cp",0.08,"6","h","LJP002_SKBR3_6H","1","NULL","canertinib","epsilon","population"
"211","3673",-0.504591931585797,0.124,0.398134920634921,"CPC001_HA1E_24H:BRD-K68336408-001-03-4:10","HA1E","AG-1478","BRD-K68336408","trt_cp",10,"24","h","CPC001_HA1E_24H","1","NULL","tyrphostin-AG-1478","epsilon","population"
"359","87472",-0.50304889384644,0.126,0.398134920634921,"CPC014_SKB_24H:BRD-K50140147-001-01-0:10","SKB","S1108","BRD-K50140147","trt_cp",10,"24","h","CPC014_SKB_24H","1","NULL","NVP-TAE684","epsilon","population"
"363","88206",-0.502323852017104,0.127,0.398134920634921,"CPC013_VCAP_6H:BRD-K82164249-001-01-9:10","VCAP","S1140","BRD-K82164249","trt_cp",10,"6","h","CPC013_VCAP_6H","1","NULL","andarine","epsilon","population"
"368","89545",-0.502137943855735,0.127,0.398134920634921,"CPC018_A375_6H:BRD-K25906698-303-01-9:10","A375","-666","BRD-K25906698","trt_cp",10,"6","h","CPC018_A375_6H","1","NULL","immepip","epsilon","population"
"343","82611",-0.497955010224949,0.132,0.410551181102362,"CPC013_NEU_24H:BRD-K68202742-001-05-8:10","NEU","trichostatin-a","BRD-K68202742","trt_cp",10,"24","h","CPC013_NEU_24H","1","NULL","trichostatin-a","epsilon","population"
"68","17529",-0.489310280721324,0.142,0.431461538461538,"CPC006_A375_24H:BRD-K56301217-001-01-7:11.1","A375","A112550.cdx","BRD-K56301217","trt_cp",11.1,"24","h","CPC006_A375_24H","1","NULL","ABT-737","epsilon","population"
"344","82686",-0.488882691950177,0.142,0.431461538461538,"CPC016_NPC_24H:BRD-A35588707-001-03-0:10","NPC","-666","BRD-A35588707","trt_cp",10,"24","h","CPC016_NPC_24H","1","NULL","teniposide","epsilon","population"
"217","4106",-0.488455103179029,0.142,0.431461538461538,"CPC001_HA1E_24H:BRD-K23478508-001-03-7:10","HA1E","Digoxin","BRD-K23478508","trt_cp",10,"24","h","CPC001_HA1E_24H","1","NULL","digoxin","epsilon","population"
"88","20304",-0.485424800148727,0.145,0.433037037037037,"CPC006_COV644_6H:BRD-A79768653-001-02-1:10","COV644","sirolimus","BRD-A79768653","trt_cp",10,"6","h","CPC006_COV644_6H","1","NULL","sirolimus","epsilon","population"
"259","49467",-0.482747722625023,0.147,0.433037037037037,"CPC006_T3M10_6H:BRD-K68185022-001-06-4:70.07","T3M10","Ursolic Acid","BRD-K68185022","trt_cp",70.07,"6","h","CPC006_T3M10_6H","1","NULL","ursolic-acid","epsilon","population"
"90","20706",-0.482468860382971,0.147,0.433037037037037,"CPC006_EFO27_6H:BRD-K26664453-001-03-4:10","EFO27","-666","BRD-K26664453","trt_cp",10,"6","h","CPC006_EFO27_6H","1","NULL","cytochalasin-b","epsilon","population"
"290","66118",-0.479345603271984,0.148,0.433037037037037,"CPC010_PC3_6H:BRD-K70578146-001-03-4:10","PC3","dactinomycin","BRD-K70578146","trt_cp",10,"6","h","CPC010_PC3_6H","1","NULL","dactinomycin","epsilon","population"
"200","34",-0.478620561442647,0.148,0.433037037037037,"CPC004_A375_6H:BRD-A72758037-001-01-8:10","A375","ASIATIC ACID","BRD-A72758037","trt_cp",10,"6","h","CPC004_A375_6H","1","NULL","asiatic-acid","epsilon","population"
"380","92648",-0.47391708496003,0.154,0.433671328671329,"CPC017_A549_24H:BRD-K62289640-003-01-9:10","A549","-666","BRD-K62289640","trt_cp",10,"24","h","CPC017_A549_24H","1","NULL","lylamine","epsilon","population"
"99","23151",-0.473545268637293,0.154,0.433671328671329,"CPC006_HCT116_6H:BRD-A79465854-001-01-3:10","HCT116","auranofin","BRD-A79465854","trt_cp",10,"6","h","CPC006_HCT116_6H","1","NULL","auranofin","epsilon","population"
"231","436237",-0.473303588027514,0.154,0.433671328671329,"CPC006_H1299_6H:BRD-K59184148-001-04-2:10","H1299","SB 216763","BRD-K59184148","trt_cp",10,"6","h","CPC006_H1299_6H","1","NULL","SB-216763","epsilon","population"
"335","79376",-0.47239263803681,0.155,0.433671328671329,"CPC015_MCF7_6H:BRD-K81839095-001-04-6:10","MCF7","-666","BRD-K81839095","trt_cp",10,"6","h","CPC015_MCF7_6H","1","NULL","estrone","epsilon","population"
"157","3252",-0.469548243167875,0.156,0.433671328671329,"CPC005_HA1E_6H:BRD-K58299615-001-02-7:10","HA1E","Ro 90-7501","BRD-K58299615","trt_cp",10,"6","h","CPC005_HA1E_6H","1","NULL","RO-90-7501","epsilon","population"
"328","77477",-0.469418107454917,0.156,0.433671328671329,"CPC016_HT29_6H:BRD-K06543683-066-01-3:10","HT29","-666","BRD-K06543683","trt_cp",10,"6","h","CPC016_HT29_6H","1","NULL","bisindolylmaleimide-ix","epsilon","population"
"132","30373",-0.469046291132181,0.157,0.433671328671329,"CPC006_PC3_6H:BRD-K15108141-001-01-7:0.08","PC3","gemcitabine","BRD-K15108141","trt_cp",0.08,"6","h","CPC006_PC3_6H","1","NULL","gemcitabine","epsilon","population"
"300","70987",-0.468953337051497,0.157,0.433671328671329,"CPC011_VCAP_24H:BRD-K75958195-050-04-8:10","VCAP","pizotyline","BRD-K75958195","trt_cp",10,"24","h","CPC011_VCAP_24H","1","NULL","pizotifen","epsilon","population"
"137","31751",-0.460940695296524,0.166,0.455347222222222,"CPC006_RMGI_6H:BRD-K98548675-001-02-6:10","RMGI","Parthenolide","BRD-K98548675","trt_cp",10,"6","h","CPC006_RMGI_6H","1","NULL","parthenolide","epsilon","population"
"379","92637",-0.458802751440788,0.168,0.457655172413793,"CPC017_A549_24H:BRD-K60762818-003-15-3:10","A549","-666","BRD-K60762818","trt_cp",10,"24","h","CPC017_A549_24H","1","NULL","desipramine","epsilon","population"
"21","112044",-0.456627625952779,0.173,0.461722972972973,"CPD002_MCF7_6H:BRD-K72723676-003-12-9:10","MCF7","Benzethonium chloride","BRD-K72723676","trt_cp",10,"6","h","CPD002_MCF7_6H","1","NULL","benzethonium","epsilon","population"
"226","435404",-0.45521472392638,0.173,0.461722972972973,"HOG001_A549_6H:BRD-A45889380-300-04-8:10","A549","quinacrine","BRD-A45889380","trt_cp",10,"6","h","HOG001_A549_6H","1","NULL","mepacrine","epsilon","population"
"383","94810",-0.454526863729318,0.173,0.461722972972973,"CPC020_HCC515_6H:BRD-K79602928-003-10-8:10","HCC515","-666","BRD-K79602928","trt_cp",10,"6","h","CPC020_HCC515_6H","1","NULL","metformin","epsilon","population"
"40","13993",-0.453132552519055,0.177,0.469228187919463,"CPC003_PC3_24H:BRD-A60414806-065-01-6:10","PC3","VINCRISTINE SULFATE","BRD-A60414806","trt_cp",10,"24","h","CPC003_PC3_24H","1","NULL","vincristine","epsilon","population"
"252","450589",-0.447295036252091,0.188,0.494403973509934,"AML001_U937_24H:BRD-A19037878:3.33333","U937","TRICHOSTATIN_A","BRD-A19037878","trt_cp",3.33333,"24","h","AML001_U937_24H","1","NULL","trichostatin-a","epsilon","population"
"47","149737",-0.446198178100019,0.189,0.494403973509934,"DOS049_HT29_24H:BRD-A19037878:10","HT29","trichostatin-a","BRD-A19037878","trt_cp",10,"24","h","DOS049_HT29_24H","1","NULL","trichostatin-a","epsilon","population"
"83","19020",-0.445268637293177,0.192,0.495686274509804,"CPC006_AGS_6H:BRD-K23363278-001-01-3:1","AGS","CYT997","BRD-K23363278","trt_cp",1,"6","h","CPC006_AGS_6H","1","NULL","CYT-997","epsilon","population"
"109","24266",-0.444301914854062,0.192,0.495686274509804,"CPC006_HT115_6H:BRD-A62025033-001-01-8:10","HT115","temsirolimus [CI779]","BRD-A62025033","trt_cp",10,"6","h","CPC006_HT115_6H","1","NULL","temsirolimus","epsilon","population"
"216","4095",-0.437348949618888,0.206,0.528376623376623,"CPC002_HA1E_24H:BRD-K98521173-001-03-8:10","HA1E","Deoxycorticosterone","BRD-K98521173","trt_cp",10,"24","h","CPC002_HA1E_24H","1","NULL","desoxycortone","epsilon","population"
"126","29396",-0.433984011898122,0.21,0.530859872611465,"CPC006_OV7_6H:BRD-A13122391-001-01-9:0.08","OV7","16-HYDROXYTRIPTOLIDE","BRD-A13122391","trt_cp",0.08,"6","h","CPC006_OV7_6H","1","NULL","triptolide","epsilon","population"
"163","326938",-0.432608291503997,0.211,0.530859872611465,"LJP001_MCF7_6H:BRD-K51313569-001-03-7:0.4","MCF7","PD0332991","BRD-K51313569","trt_cp",0.4,"6","h","LJP001_MCF7_6H","1","NULL","palbociclib","epsilon","population"
"350","84351",-0.432608291503997,0.211,0.530859872611465,"CPC014_PC3_6H:BRD-K94294671-003-01-3:10","PC3","A-1065","BRD-K94294671","trt_cp",10,"6","h","CPC014_PC3_6H","1","NULL","OSI-027","epsilon","population"
"377","91870",-0.424651422197434,0.217,0.539088050314465,"CPC020_A549_6H:BRD-K81418486:10","A549","vorinostat","BRD-K81418486","trt_cp",10,"6","h","CPC020_A549_6H","1","NULL","vorinostat","epsilon","population"
"382","94269",-0.424242424242424,0.217,0.539088050314465,"CPC020_HA1E_6H:BRD-A88774919-001-02-8:10","HA1E","doxycycline","BRD-A88774919","trt_cp",10,"6","h","CPC020_HA1E_6H","1","NULL","doxycycline","epsilon","population"
"170","328452",-0.415077151886968,0.226,0.5579375,"LJP001_MDAMB231_6H:BRD-K79404599-001-05-1:10","MDAMB231","LY317615:Enzastaurin","BRD-K79404599","trt_cp",10,"6","h","LJP001_MDAMB231_6H","1","NULL","enzastaurin","epsilon","population"
"362","88064",-0.412939208031233,0.23,0.564285714285714,"CPC014_VCAP_6H:BRD-K01253243-001-01-4:10","VCAP","HY-10966","BRD-K01253243","trt_cp",10,"6","h","CPC014_VCAP_6H","1","NULL","SB-590885","epsilon","population"
"19","111510",-0.410429447852761,0.232,0.565679012345679,"CVD001_HUH7_24H:BRD-K37312348-001-05-1:3.825","HUH7","-666","BRD-K37312348","trt_cp",3.825,"24","h","CVD001_HUH7_24H","1","NULL","kenpaullone","epsilon","population"
"391","98958",-0.405856107083101,0.241,0.584018404907976,"CPD001_MCF7_6H:BRD-K86301799-001-28-0:10","MCF7","Dipyridamole","BRD-K86301799","trt_cp",10,"6","h","CPD001_MCF7_6H","1","NULL","dipyridamole","epsilon","population"
"140","32205",-0.400632087748652,0.246,0.584221556886228,"CPC006_RMUGS_6H:BRD-A62025033-001-01-8:10","RMUGS","temsirolimus [CI779]","BRD-A62025033","trt_cp",10,"6","h","CPC006_RMUGS_6H","1","NULL","temsirolimus","epsilon","population"
"84","19403",-0.399516638780442,0.246,0.584221556886228,"CPC006_CL34_6H:BRD-A68631409-001-01-3:10","CL34","Evodiamine","BRD-A68631409","trt_cp",10,"6","h","CPC006_CL34_6H","1","NULL","evodiamine","epsilon","population"
"198","337744",-0.398865960215653,0.247,0.584221556886228,"MUC.CP004_MCF7_24H:BRD-K77987382-001-08-2:40","MCF7","mebendazole","BRD-K77987382","trt_cp",40,"24","h","MUC.CP004_MCF7_24H","1","NULL","mebendazole","epsilon","population"
"16","1064",-0.397955010224949,0.247,0.584221556886228,"CPC005_A375_24H:BRD-A62021152-003-01-8:10","A375","WAY 161503 hydrochloride","BRD-A62021152","trt_cp",10,"24","h","CPC005_A375_24H","1","NULL","WAY-161503","epsilon","population"
"100","23458",-0.391689905186838,0.251,0.586656804733728,"CPC006_HEC108_6H:BRD-K59597909-001-10-1:10","HEC108","Phenothiazine","BRD-K59597909","trt_cp",10,"6","h","CPC006_HEC108_6H","1","NULL","phenothiazine","epsilon","population"
"173","328971",-0.39155976947388,0.251,0.586656804733728,"LJP002_MDAMB231_24H:BRD-K87737963-001-02-9:0.4","MDAMB231","CYT387","BRD-K87737963","trt_cp",0.4,"24","h","LJP002_MDAMB231_24H","1","NULL","CYT387","epsilon","population"
"101","23530",-0.388641011340398,0.258,0.599470588235294,"CPC006_HEC108_6H:BRD-A19500257:10","HEC108","geldanamycin","BRD-A19500257","trt_cp",10,"6","h","CPC006_HEC108_6H","1","NULL","geldanamycin","epsilon","population"
"139","321773",-0.386019706265105,0.263,0.602774566473989,"LJP001_BT20_6H:BRD-K76908866-001-03-5:0.4","BT20","CP724714","BRD-K76908866","trt_cp",0.4,"6","h","LJP001_BT20_6H","1","NULL","CP-724714","epsilon","population"
"376","9124",-0.38352853690277,0.264,0.602774566473989,"CPC005_HT29_6H:BRD-A65145453-001-02-0:10","HT29","ATPA","BRD-A65145453","trt_cp",10,"6","h","CPC005_HT29_6H","1","NULL","ATPA","epsilon","population"
"127","29423",-0.382264361405466,0.264,0.602774566473989,"CPC006_OV7_6H:BRD-A31107743-001-01-3:0.09","OV7","89671","BRD-A31107743","trt_cp",0.09,"6","h","CPC006_OV7_6H","1","NULL","brefeldin-a","epsilon","population"
"373","90432",-0.372225320691578,0.272,0.610454545454545,"CPC020_A375_6H:BRD-K53790871-001-15-1:10","A375","triamcinolone acetonide","BRD-K53790871","trt_cp",10,"6","h","CPC020_A375_6H","1","NULL","triamcinolone","epsilon","population"
"174","328990",-0.37045919315858,0.272,0.610454545454545,"LJP002_MDAMB231_24H:BRD-K74065929-001-02-3:0.08","MDAMB231","Doramapimod;BIRB796","BRD-K74065929","trt_cp",0.08,"24","h","LJP002_MDAMB231_24H","1","NULL","doramapimod","epsilon","population"
"353","8547",-0.370217512548801,0.272,0.610454545454545,"CPC004_HCC515_24H:BRD-K09631521-001-05-7:10","HCC515","THIOTEPA","BRD-K09631521","trt_cp",10,"24","h","CPC004_HCC515_24H","1","NULL","thiotepa","epsilon","population"
"332","78633",-0.368916155419223,0.274,0.611468926553672,"CPC015_HT29_6H:BRD-A06352418-001-15-0:10","HT29","TERFENADINE","BRD-A06352418","trt_cp",10,"6","h","CPC015_HT29_6H","1","NULL","terfenadine","epsilon","population"
"238","441054",-0.366629485034393,0.277,0.614691011235955,"HOG003_MCF7_24H:BRD-K73319509-001-02-3:3.33","MCF7","-666","BRD-K73319509","trt_cp",3.33,"24","h","HOG003_MCF7_24H","1","NULL","PF-04217903","epsilon","population"
"195","335802",-0.355642312697527,0.292,0.644357541899441,"MUC.CP003_MCF7_24H:BRD-K02407574-001-04-8:0.3704","MCF7","-666","BRD-K02407574","trt_cp",0.3704,"24","h","MUC.CP003_MCF7_24H","1","NULL","parbendazole","epsilon","population"
"51","153873",-0.348224577058933,0.298,0.653944444444444,"DOS046_PC3_24H:BRD-A19500257:10","PC3","geldanamycin","BRD-A19500257","trt_cp",10,"24","h","DOS046_PC3_24H","1","NULL","geldanamycin","epsilon","population"
"384","94908",-0.342610150585611,0.303,0.661243093922652,"CPC020_HCC515_6H:BRD-K92073408-001-10-8:10","HCC515","19-norethindrone","BRD-K92073408","trt_cp",10,"6","h","CPC020_HCC515_6H","1","NULL","norethisterone","epsilon","population"
"81","1879",-0.33680981595092,0.308,0.666967213114754,"CPC004_HA1E_6H:BRD-K17561142-003-16-8:10","HA1E","AMIODARONE HYDROCHLORIDE","BRD-K17561142","trt_cp",10,"6","h","CPC004_HA1E_6H","1","NULL","amiodarone","epsilon","population"
"244","442421",-0.334764826175869,0.309,0.666967213114754,"HOG001_MCF7_24H:BRD-K68202742-001-10-8:0.013","MCF7","trichostatin-a","BRD-K68202742","trt_cp",0.013,"24","h","HOG001_MCF7_24H","1","NULL","trichostatin-a","epsilon","population"
"118","260",-0.327235545640454,0.314,0.674076086956522,"CPC005_A375_6H:BRD-K66093087-001-02-3:10","A375","FGIN-1-43","BRD-K66093087","trt_cp",10,"6","h","CPC005_A375_6H","1","NULL","FGIN-1-43","epsilon","population"
"390","9851",-0.311005763153002,0.326,0.696054054054054,"CPC005_HT29_24H:BRD-A15034104-002-03-6:10","HT29","Bergenin monohydrate","BRD-A15034104","trt_cp",10,"24","h","CPC005_HT29_24H","1","NULL","bergenin","epsilon","population"
"246","443243",-0.297527421453802,0.332,0.70505376344086,"HOG002_MCF7_6H:BRD-A19500257-001-01-3:3.33","MCF7","geldanamycin","BRD-A19500257","trt_cp",3.33,"6","h","HOG002_MCF7_6H","1","NULL","geldanamycin","epsilon","population"
"115","25455",-0.277263431864659,0.343,0.72451871657754,"CPC006_LOVO_6H:BRD-K01868942-001-02-1:160","LOVO","3-(piperidin-1-yl)propyl-4-amino-5-chloro-2methoxybenzoate . Hydrochloride","BRD-K01868942","trt_cp",160,"6","h","CPC006_LOVO_6H","1","NULL","RS-23597-190","epsilon","population"
"143","322582",-0.270849600297453,0.348,0.731170212765957,"LJP002_BT20_24H:BRD-K70401845-001-04-1:0.08","BT20","Erlotinib;OSI-774","BRD-K70401845","trt_cp",0.08,"24","h","LJP002_BT20_24H","1","NULL","erlotinib","epsilon","population"
"256","47649",-0.268525748280349,0.355,0.738026315789474,"CPC006_SNUC4_6H:BRD-K40853697-001-04-9:160","SNUC4","STAT3 Inhibitor VI, S31-201","BRD-K40853697","trt_cp",160,"6","h","CPC006_SNUC4_6H","1","NULL","STAT3-inhibitor-VI","epsilon","population"
"199","338434",-0.263896635062279,0.355,0.738026315789474,"NMH001_NEU_6H:BRD-A19500257-001-03-9:10","NEU","geldanamycin","BRD-A19500257","trt_cp",10,"6","h","NMH001_NEU_6H","1","NULL","geldanamycin","epsilon","population"
"369","8981",-0.259713701431493,0.36,0.744502617801047,"CPC004_HEPG2_6H:BRD-K75958195-037-04-5:10","HEPG2","PIZOTYLINE MALATE","BRD-K75958195","trt_cp",10,"6","h","CPC004_HEPG2_6H","1","NULL","pizotifen","epsilon","population"
"26","114907",-0.253132552519056,0.364,0.747242268041237,"CPD003_PC3_6H:BRD-K89104321-003-10-6:10","PC3","THIP Hydrochloride","BRD-K89104321","trt_cp",10,"6","h","CPD003_PC3_6H","1","NULL","gaboxadol","epsilon","population"
"208","361515",-0.249507343372374,0.367,0.747242268041237,"RAD001_A549_6H:BRD-K57080016-001-03-5:0.0137","A549","AZD6244","BRD-K57080016","trt_cp",0.0137,"6","h","RAD001_A549_6H","1","NULL","selumetinib","epsilon","population"
"268","52694",-0.248187395426659,0.367,0.747242268041237,"CPC006_VCAP_24H:BRD-K76703230-001-01-3:0.31","VCAP","YM-155","BRD-K76703230","trt_cp",0.31,"24","h","CPC006_VCAP_24H","1","NULL","YM-155","epsilon","population"
"6","102021",-0.240751068971928,0.371,0.75151282051282,"CPC018_NPC_24H:BRD-K51318897-001-07-0:10","NPC","-666","BRD-K51318897","trt_cp",10,"24","h","CPC018_NPC_24H","1","NULL","fenbendazole","epsilon","population"
"381","9316",-0.238706079196877,0.374,0.753724489795918,"CPC004_HT29_6H:BRD-K14920963-304-01-9:10","HT29","ERYTHROSINE SODIUM","BRD-K14920963","trt_cp",10,"6","h","CPC004_HT29_6H","1","NULL","erythrosine","epsilon","population"
"280","5910",-0.216397099832683,0.391,0.783984771573604,"CPC002_HCC515_6H:BRD-K18619710-001-03-7:10","HCC515","Digoxigenin","BRD-K18619710","trt_cp",10,"6","h","CPC002_HCC515_6H","1","NULL","digoxigenin","epsilon","population"
"230","436078",-0.196913924521286,0.409,0.815934343434343,"CPC006_H1299_6H:BRD-K70792160-003-02-0:24","H1299","Akt inhibitor X","BRD-K70792160","trt_cp",24,"6","h","CPC006_H1299_6H","1","NULL","10-DEBC","epsilon","population"
"62","167351",-0.191299498047964,0.416,0.81890243902439,"ERG011_VCAP_24H:BRD-K40175214-001-04-1:1","VCAP","torin1","BRD-K40175214","trt_cp",1,"24","h","ERG011_VCAP_24H","1","NULL","torin-1","epsilon","population"
"64","17039",-0.189142963376092,0.418,0.81890243902439,"CPC001_VCAP_24H:BRD-A19500257:10","VCAP","geldanamycin","BRD-A19500257","trt_cp",10,"24","h","CPC001_VCAP_24H","1","NULL","geldanamycin","epsilon","population"
"303","71518",-0.188529466443577,0.42,0.81890243902439,"CPC016_A375_6H:BRD-K41160163-001-01-9:10","A375","-666","BRD-K41160163","trt_cp",10,"6","h","CPC016_A375_6H","1","NULL","fenobam","epsilon","population"
"207","361451",-0.188529466443577,0.42,0.81890243902439,"RAD001_A549_6H:BRD-K01228321-318-03-5:0.0412","A549","-666","BRD-K01228321","trt_cp",0.0412,"6","h","RAD001_A549_6H","1","NULL","cisplatin","epsilon","population"
"291","66143",-0.183212493028444,0.424,0.81890243902439,"CPC010_PC3_6H:BRD-K76534306-001-17-7:10","PC3","enrofloxacin","BRD-K76534306","trt_cp",10,"6","h","CPC010_PC3_6H","1","NULL","enrofloxacin","epsilon","population"
"149","323352",-0.182561814463655,0.425,0.81890243902439,"LJP001_HS578T_6H:BRD-K57080016-001-08-4:0.4","HS578T","AZD6244:Selumetinib, Array142886","BRD-K57080016","trt_cp",0.4,"6","h","LJP001_HS578T_6H","1","NULL","selumetinib","epsilon","population"
"385","94922",-0.182264361405466,0.425,0.81890243902439,"CPC020_HCC515_6H:BRD-K55044200-001-11-2:10","HCC515","amoxicillin crystalline","BRD-K55044200","trt_cp",10,"6","h","CPC020_HCC515_6H","1","NULL","amoxicillin","epsilon","population"
"260","5007",-0.178081427774679,0.43,0.824514563106796,"CPC004_HA1E_24H:BRD-K82941592-238-02-9:10","HA1E","ROSUVASTATIN CALCIUM","BRD-K82941592","trt_cp",10,"24","h","CPC004_HA1E_24H","1","NULL","rosuvastatin","epsilon","population"
"314","7351",-0.171314370700874,0.435,0.830072463768116,"CPC004_HCC515_24H:BRD-K91290917-336-03-8:10","HCC515","Amodiaquin dihydrochloride dihydrate","BRD-K91290917","trt_cp",10,"24","h","CPC004_HCC515_24H","1","NULL","amodiaquine","epsilon","population"
"263","5127",-0.160754787135155,0.446,0.846971153846154,"CPC005_HA1E_24H:BRD-A52588987-004-04-1:10","HA1E","SKF 83566 hydrobromide","BRD-A52588987","trt_cp",10,"24","h","CPC005_HA1E_24H","1","NULL","SKF-83566","epsilon","population"
"312","73378",-0.150325339282394,0.453,0.847804878048781,"CPC015_A549_24H:BRD-A49160188-003-04-4:10","A549","-666","BRD-A49160188","trt_cp",10,"24","h","CPC015_A549_24H","1","NULL","donepezil","epsilon","population"
"56","16611",-0.142981966908347,0.459,0.847804878048781,"CPC003_VCAP_24H:BRD-K00312224-001-03-8:10","VCAP","PPT","BRD-K00312224","trt_cp",10,"24","h","CPC003_VCAP_24H","1","NULL","PPT","epsilon","population"
"185","330758",-0.140936977133296,0.464,0.847804878048781,"LJP001_SKBR3_24H:BRD-K19540840-001-04-5:0.4","SKBR3","AZD0530:Saracatinib","BRD-K19540840","trt_cp",0.4,"24","h","LJP001_SKBR3_24H","1","NULL","saracatinib","epsilon","population"
"196","336164",-0.12409369771333,0.475,0.847804878048781,"MUC.CP003_MCF7_24H:BRD-K81418486-001-13-7:3.3333","MCF7","-666","BRD-K81418486","trt_cp",3.3333,"24","h","MUC.CP003_MCF7_24H","1","NULL","vorinostat","epsilon","population"
"241","441892",-0.121286484476668,0.478,0.847804878048781,"HOG003_MCF7_24H:BRD-K60230970-001-04-3:10.5126","MCF7","MG-132","BRD-K60230970","trt_cp",10.5126,"24","h","HOG003_MCF7_24H","1","NULL","MG-132","epsilon","population"
"3","101213",-0.120022308979364,0.48,0.847804878048781,"CPD001_MCF7_24H:BRD-A45889380-336-04-2:10","MCF7","Quinacrine dihydrochloride dihydrate","BRD-A45889380","trt_cp",10,"24","h","CPD001_MCF7_24H","1","NULL","mepacrine","epsilon","population"
"301","71138",-0.113292433537832,0.482,0.847804878048781,"CPC016_A375_6H:BRD-A19661776-003-13-6:10","A375","-666","BRD-A19661776","trt_cp",10,"6","h","CPC016_A375_6H","1","NULL","mianserin","epsilon","population"
"110","2450",-0.109946086633203,0.482,0.847804878048781,"CPC004_HA1E_6H:BRD-K09602097-001-04-5:10","HA1E","Forskolin","BRD-K09602097","trt_cp",10,"6","h","CPC004_HA1E_6H","1","NULL","forskolin","epsilon","population"
"125","2838",-0.107826733593605,0.484,0.847804878048781,"CPC001_HA1E_6H:BRD-K09549677-300-01-8:10","HA1E","Mibefradil dihydrochloride","BRD-K09549677","trt_cp",10,"6","h","CPC001_HA1E_6H","1","NULL","mibefradil","epsilon","population"
"27","115027",-0.1007064510132,0.487,0.847804878048781,"DEB001_PC3_6H:BRD-A75409952-001-05-7:0.1","PC3","wortmannin","BRD-A75409952","trt_cp",0.1,"6","h","DEB001_PC3_6H","1","NULL","wortmannin","epsilon","population"
"31","116354",-0.0991262316415692,0.489,0.847804878048781,"CVD001_PHH_6H:BRD-K47150025-001-01-2:10","PHH","-666","BRD-K47150025","trt_cp",10,"6","h","CVD001_PHH_6H","1","NULL","KI-8751","epsilon","population"
"298","700",-0.0840304889384644,0.496,0.847804878048781,"CPC005_A375_6H:BRD-K48300629-001-03-8:10","A375","Zonisamide","BRD-K48300629","trt_cp",10,"6","h","CPC005_A375_6H","1","NULL","zonisamide","epsilon","population"
