"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"134","metitepine","Preclinical","anti-HCVE2","HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR5A|HTR6|HTR7",0.176092210448039,1,0.176092210448039,NA,0.176092210448039
"239","torin-2","Preclinical","mTOR inhibitor","MTOR",0.180312325711099,1,0.180312325711099,NA,0.180312325711099
"92","everolimus","Launched","mTOR inhibitor","MTOR",0.208960773377951,1,0.208960773377951,NA,0.208960773377951
"48","chenodeoxycholic-acid","Launched","11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist","NR1H4",0.210299312139803,1,0.210299312139803,NA,0.210299312139803
"99","fenretinide","Phase 3","apoptosis stimulant|retinoid receptor agonist","RARA",0.21067112846254,1,0.21067112846254,NA,0.21067112846254
"38","BX-912","Preclinical","pyruvate dehydrogenase kinase inhibitor","CDK2|CHEK1|GSK3B|KDR|PDK1|PDPK1",0.216304145751999,2,0.216304145751999,0.0282632381400088,0.216304145751999
"84","epothilone-a","Preclinical","microtubule stabilizing agent","",0.220803123257111,1,0.220803123257111,NA,0.220803123257111
"46","cefotaxime","Launched","bacterial cell wall synthesis inhibitor","",0.230619074177356,1,0.230619074177356,NA,0.230619074177356
"155","norgestimate","Launched","progesterone receptor agonist","ESR1|PGR",0.246402677077524,1,0.246402677077524,NA,0.246402677077524
"4","acadesine","Phase 3","AMPK activator","",0.247016174010039,1,0.247016174010039,NA,0.247016174010039
"44","cediranib","Phase 3","KIT inhibitor|VEGFR inhibitor","CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|PDGFRB",0.28645659044432,2,0.28645659044432,0.517217257962162,0.28645659044432
"131","mephenytoin","Launched","hydantoin antiepileptic","SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A",0.290946272541365,1,0.290946272541365,NA,0.290946272541365
"191","PSB-06126","Preclinical","NTPDase inhibitor","ENTPD3",0.297806283695854,1,0.297806283695854,NA,0.297806283695854
"244","tretinoin","Launched","retinoid receptor agonist|retinoid receptor ligand","ALDH1A1|ALDH1A2|GPRC5A|NR0B1|NR2C2|PPARD|RARA|RARB|RARG|RARRES1|RORB|RORC|RXRB|RXRG",0.298140918386317,1,0.298140918386317,NA,0.298140918386317
"156","nortriptyline","Launched","tricyclic antidepressant","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|HTR6|KCNJ10|PGRMC1|SIGMAR1|SLC6A2|SLC6A4",0.300743632645473,1,0.300743632645473,NA,0.300743632645473
"56","cortisone","Launched","glucocorticoid receptor agonist","NR3C1",0.324391150771519,1,0.324391150771519,NA,0.324391150771519
"179","piceatannol","Preclinical","SYK inhibitor","ATP5A1|ATP5B|ATP5C1|IRF3",0.330897936419409,1,0.330897936419409,NA,0.330897936419409
"161","olaparib","Launched","PARP inhibitor","PARP1|PARP2",0.332254033174278,3,0.365383900353225,0.192484665072603,0.332254033174278
"63","dacinostat","Phase 1","HDAC inhibitor","HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9",0.334169920059491,1,0.334169920059491,NA,0.334169920059491
"139","mirtazapine","Launched","adrenergic receptor antagonist|serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|DRD1|DRD2|DRD3|DRD5|HRH1|HRH3|HTR2A|HTR2B|HTR2C|HTR3A|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4",0.348800892359175,1,0.348800892359175,NA,0.348800892359175
"94","EX-527","Phase 2","SIRT inhibitor","SIRT1",0.349525934188511,1,0.349525934188511,NA,0.349525934188511
"153","nitazoxanide","Launched","pyruvate ferredoxin oxidoreductase inhibitor","",0.368841792154676,1,0.368841792154676,NA,0.368841792154676
"110","heptaminol","Launched","vasoconstrictor","",0.37356385945343,1,0.37356385945343,NA,0.37356385945343
"112","IBC-293","Preclinical","hydroxycarboxylic acid receptor agonist","HCAR3",0.376501208403049,1,0.376501208403049,NA,0.376501208403049
"192","purmorphamine","Preclinical","smoothened receptor agonist","SMO",0.376845138501581,2,0.376845138501581,0.271024735224448,0.376845138501581
"19","atovaquone","Launched","mitochondrial electron transport inhibitor","DHODH",0.391039226622049,1,0.391039226622049,NA,0.391039226622049
"223","talniflumate","Launched","cyclooxygenase inhibitor","CLCA1",0.401189812232757,1,0.401189812232757,NA,0.401189812232757
"269","zibotentan","Phase 3","endothelin receptor antagonist","EDNRA",0.402714259155977,1,0.402714259155977,NA,0.402714259155977
"195","pyroxamide","Phase 1","HDAC inhibitor","HDAC1",0.415225878416062,1,0.415225878416062,NA,0.415225878416062
"111","hydroflumethiazide","Launched","sodium/potassium/chloride transporter inhibitor","ATP1A1|CA1|CA12|CA2|CA4|CA9|KCNMA1|SLC12A1|SLC12A3",0.417772820226808,1,0.417772820226808,NA,0.417772820226808
"70","dexamethasone","Launched","glucocorticoid receptor agonist","ANXA1|NOS2|NR0B1|NR3C1|NR3C2",0.418878973786949,2,0.418878973786949,0.3205051205077,0.418878973786949
"204","RWJ-21757","Phase 1","toll-like receptor agonist","TLR7",0.434541736382227,1,0.434541736382227,NA,0.434541736382227
"26","benzthiazide","Launched","carbonic anhydrase inhibitor","CA1|CA12|CA2|CA4|CA9|SLC12A3",0.436140546569994,1,0.436140546569994,NA,0.436140546569994
"243","trametinib","Launched","MEK inhibitor","MAP2K1|MAP2K2",0.440509388362149,1,0.440509388362149,NA,0.440509388362149
"91","etifenin","Preclinical","renal function diagnostic agent","",0.443390964863357,1,0.443390964863357,NA,0.443390964863357
"248","trifluoperazine","Launched","dopamine receptor antagonist","ADRA1A|CALM1|CALY|DRD2|DRD4|HRH1|HTR2A|HTR2C|S100A4|TNNC1",0.451515151515151,2,0.451515151515151,0.503821797653014,0.451515151515151
"146","mometasone","Launched","glucocorticoid receptor agonist","NR3C1",0.459955382041272,1,0.459955382041272,NA,0.459955382041272
"121","L-670596","Preclinical","prostanoid receptor antagonist","",0.469139245212865,1,0.469139245212865,NA,0.469139245212865
"257","valproic-acid","Launched","HDAC inhibitor","ABAT|ACADSB|ALDH5A1|HDAC1|HDAC2|HDAC9|OGDH|SCN10A|SCN11A|SCN1A|SCN1B|SCN2A|SCN2B|SCN3A|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A",0.469362335006507,1,0.469362335006507,NA,0.469362335006507
"10","amlodipine","Launched","calcium channel blocker","CA1|CACNA1B|CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNA2D1|CACNA2D3|CACNB1|CACNB2|SMPD1",0.482989403234802,1,0.482989403234802,NA,0.482989403234802
"201","RS-100329","Preclinical","adrenergic receptor antagonist","ADRA1A|ADRA1D",0.483305447109128,1,0.483305447109128,NA,0.483305447109128
"230","tetrabenazine","Launched","vesicular monoamine transporter inhibitor","DRD2|SLC18A1|SLC18A2",0.488845510317903,1,0.488845510317903,NA,0.488845510317903
"52","CL-218872","Phase 1","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2",0.502026398958914,1,0.502026398958914,NA,0.502026398958914
"123","lacidipine","Launched","calcium channel blocker","CACNA1C",0.502491169362335,1,0.502491169362335,NA,0.502491169362335
"35","brucine","Preclinical","glycine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5",0.509481316229782,1,0.509481316229782,NA,0.509481316229782
"8","AM-580","Preclinical","retinoid receptor agonist","RARA",0.509667224391151,1,0.509667224391151,NA,0.509667224391151
"42","carbenoxolone","Launched","11-beta hydroxysteroid dehydrogenase inhibitor","GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|HSD11B1|PANX1|PANX2|PANX3",0.519650492656628,1,0.519650492656628,NA,0.519650492656628
"50","cirazoline","Preclinical","adrenergic receptor agonist","ADRA1A",0.521026213050753,1,0.521026213050753,NA,0.521026213050753
"214","SIB-1893","Preclinical","glutamate receptor antagonist","GRM4|GRM5",0.525469418107455,1,0.525469418107455,NA,0.525469418107455
"176","phenacetin","Withdrawn","cyclooxygenase inhibitor","PTGS1",0.53980293734895,1,0.53980293734895,NA,0.53980293734895
"187","procainamide","Launched","sodium channel blocker","DNMT1|SCN5A",0.540713887339654,1,0.540713887339654,NA,0.540713887339654
"241","tosufloxacin","Launched","bacterial DNA gyrase inhibitor","",0.540732478155791,1,0.540732478155791,NA,0.540732478155791
"253","UB-165","Preclinical","acetylcholine receptor agonist","CHRNA3|CHRNA4|CHRNB2",0.555289087190928,1,0.555289087190928,NA,0.555289087190928
"122","L-733060","Preclinical","tachykinin antagonist","TACR1",0.560699014686745,1,0.560699014686745,NA,0.560699014686745
"53","clonidine","Launched","adrenergic receptor agonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C",0.561795872838818,1,0.561795872838818,NA,0.561795872838818
"231","tetrindole","Phase 3","monoamine oxidase inhibitor","MAOA",0.563710726900911,1,0.563710726900911,NA,0.563710726900911
"255","UCL-2077","Preclinical","slow afterhyperpolarization channel blocker","",0.580256553262688,1,0.580256553262688,NA,0.580256553262688
"254","ubenimex","Launched","leukotriene synthesis inhibitor","LTA4H|RNPEP",0.580535415504741,1,0.580535415504741,NA,0.580535415504741
"114","ilomastat","Phase 3","matrix metalloprotease inhibitor","ACAN|ADAM28|MMP1|MMP12|MMP13|MMP14|MMP2|MMP3|MMP8|MMP9",0.581464956311582,1,0.581464956311582,NA,0.581464956311582
"148","naringenin","Phase 1","aromatase inhibitor|TRPV antagonist","CYP19A1|CYP1B1|ESR2|GLO1|HSD17B1",0.58165086447295,1,0.58165086447295,NA,0.58165086447295
"226","temozolomide","Launched","DNA alkylating agent","MGMT",0.583788808328686,1,0.583788808328686,NA,0.583788808328686
"236","toltrazuril","Launched","antiprotozoal agent","",0.588473693995166,1,0.588473693995166,NA,0.588473693995166
"211","SDM25N","Preclinical","opioid receptor antagonist","OPRD1",0.589737869492471,1,0.589737869492471,NA,0.589737869492471
"31","BMS-191011","Preclinical","potassium channel activator","KCNMA1",0.598364008179959,2,0.598364008179959,0.0817924966079696,0.598364008179959
"181","pifithrin-mu","Preclinical","HSP inhibitor","HSPA1A|TP53",0.622606432422384,2,0.622606432422384,0.431835987395019,0.622606432422384
"152","nimodipine","Launched","calcium channel blocker","AHR|CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CFTR|NR3C2",0.638315672058003,1,0.638315672058003,NA,0.638315672058003
"90","ethambutol","Launched","bacterial cell wall synthesis inhibitor","",0.641773563859453,1,0.641773563859453,NA,0.641773563859453
"224","tamoxifen","Launched","estrogen receptor antagonist|selective estrogen receptor modulator (SERM)","EBP|ESR1|ESR2|GPER1|PRKCA|PRKCB|PRKCD|PRKCE|PRKCG|PRKCI|PRKCQ|PRKCZ",0.66125673917085,1,0.66125673917085,NA,0.66125673917085
"199","ritanserin","Phase 3","serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR5A|HTR6|HTR7",0.676798661461238,1,0.676798661461238,NA,0.676798661461238
"49","cholic-acid","Launched","bile acid","ADH1C|CES1|COX4I1|COX5A|COX5B|COX6A2|COX6B1|COX6C|COX7A1|COX7B|COX7C|COX8A|ESRRG|FABP6|FECH|GPBAR1|MT-CO1|MT-CO2|MT-CO3|PLA2G1B",0.701896263245956,1,0.701896263245956,NA,0.701896263245956
"178","PI-103","Preclinical","mTOR inhibitor|PI3K inhibitor","MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PRKDC",0.705428518311954,1,0.705428518311954,NA,0.705428518311954
"45","cefixime","Launched","bacterial cell wall synthesis inhibitor","",0.711563487637107,1,0.711563487637107,NA,0.711563487637107
"120","L-368899","Phase 1","oxytocin receptor antagonist","AVPR1A|AVPR2|OXTR",0.717921546755903,1,0.717921546755903,NA,0.717921546755903
"41","carbamazepine","Launched","carboxamide antiepileptic","SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A",0.744562186279978,1,0.744562186279978,NA,0.744562186279978
"2","3-amino-benzamide","Phase 2","PARP inhibitor","PARP1",0.790983454173638,1,0.790983454173638,NA,0.790983454173638
"194","PX-12","Phase 2","thioredoxin inhibitor","TXN|TXNRD1",0.802974530581892,1,0.802974530581892,NA,0.802974530581892
"117","JLK-6","Preclinical","gamma secretase inhibitor","PSEN1",0.820078081427775,1,0.820078081427775,NA,0.820078081427775
"15","anisomycin","Preclinical","DNA synthesis inhibitor","NHP2L1|RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1",NA,1,NA,NA,NA
"32","bortezomib","Launched","NFkB pathway inhibitor|proteasome inhibitor","PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA",NA,2,NA,NA,NA
"33","brefeldin-a","Preclinical","protein synthesis inhibitor","ARF1|CYTH2",NA,1,NA,NA,NA
"40","canertinib","Phase 3","EGFR inhibitor","AKT1|EGFR|ERBB2|ERBB4",NA,2,NA,NA,NA
"51","cisplatin","Launched","DNA alkylating agent|DNA synthesis inhibitor","XIAP",NA,1,NA,NA,NA
"57","CP-724714","Phase 2","EGFR inhibitor|protein tyrosine kinase inhibitor","ERBB2",NA,1,NA,NA,NA
"60","CYT-997","Phase 2","tubulin polymerization inhibitor","TUBB",NA,2,NA,NA,NA
"79","emetine","Phase 2","protein synthesis inhibitor","RPS2",NA,2,NA,NA,NA
"88","estradiol","Launched","estrogen receptor agonist","ESR1|ESR2|GPER1|KCNMA1|NR1I2",NA,3,NA,NA,NA
"106","geldanamycin","Preclinical","HSP inhibitor","HSP90AA1|HSP90AB1",NA,10,NA,NA,NA
"107","gemcitabine","Launched","ribonucleotide reductase inhibitor","CMPK1|RRM1|RRM2|TYMS",NA,3,NA,NA,NA
"167","palbociclib","Launched","CDK inhibitor","CDK4|CDK6",NA,1,NA,NA,NA
"170","pazopanib","Launched","KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor","CSF1R|FGF1|FGFR1|FGFR3|FLT1|FLT4|ITK|KDR|KIT|PDGFRA|PDGFRB|SH2B3",NA,1,NA,NA,NA
"207","saracatinib","Phase 2/Phase 3","src inhibitor","ABL1|LCK|SRC|YES1",NA,3,NA,NA,NA
"213","selumetinib","Phase 3","MEK inhibitor","MAP2K1",NA,3,NA,NA,NA
"218","SN-38","Launched","topoisomerase inhibitor","TOP1",NA,2,NA,NA,NA
"228","teniposide","Launched","topoisomerase inhibitor","TOP2A|TOP2B",NA,4,NA,NA,NA
"242","tozasertib","Phase 2","Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor","AURKA|AURKB|AURKC|LCK",NA,2,NA,NA,NA
"246","trichostatin-a","Preclinical","HDAC inhibitor","HDAC1|HDAC10|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9",NA,19,NA,NA,NA
"249","triptolide","Phase 3","RNA polymerase inhibitor","RELA",NA,1,NA,NA,NA
"251","tyrphostin-A9","Preclinical","protein tyrosine kinase inhibitor|tyrosine kinase inhibitor","",NA,1,NA,NA,NA
"260","vorinostat","Launched","HDAC inhibitor","HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC5|HDAC6|HDAC8|HDAC9",NA,7,NA,NA,NA
"261","VX-745","Phase 2","p38 MAPK inhibitor","MAPK11|MAPK12|MAPK14",NA,1,NA,NA,NA
"263","wortmannin","Preclinical","PI3K inhibitor","PI4KA|PI4KB|PIK3CA|PIK3CD|PIK3CG|PIK3R1|PLK1|PRKDC",NA,8,NA,NA,NA
"265","WZ-4002","Preclinical","EGFR inhibitor","EGFR|ERBB2",NA,1,NA,NA,NA
"266","XAV-939","Preclinical","tankyrase inhibitor","TNKS|TNKS2",NA,2,NA,NA,NA
"267","Y-39983","Phase 2","rho associated kinase inhibitor","ROCK1|ROCK2",NA,1,NA,NA,NA
