"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"180","pifithrin-alpha","Preclinical","TP53 inhibitor","TP53",0.0710633946830266,1,0.0710633946830266,NA,0.0710633946830266
"128","lylamine","Preclinical","cannabinoid receptor agonist","CNR1",0.0762688232013386,1,0.0762688232013386,NA,0.0762688232013386
"141","mitotane","Launched","antineoplastic agent","CYP11A1|CYP11B1|ESR1|FDX1",0.076594162483733,1,0.076594162483733,NA,0.076594162483733
"147","naltrindole","Preclinical","opioid receptor antagonist","OPRD1|OPRK1|OPRM1",0.0767800706451014,1,0.0767800706451014,NA,0.0767800706451014
"215","sildenafil","Launched","phosphodiesterase inhibitor","PDE5A|PDE6G|PDE6H|SLCO1B1|SLCO1B3",0.0846037057693503,1,0.0846037057693503,NA,0.0846037057693503
"116","irinotecan","Launched","topoisomerase inhibitor","TOP1|TOP1MT",0.0850065067856479,1,0.0850065067856479,NA,0.0850065067856479
"227","temsirolimus","Launched","mTOR inhibitor","MTOR",0.0910369027700315,4,0.318414203383528,0.671340259469467,0.0910369027700315
"174","PF-562271","Phase 1","focal adhesion kinase inhibitor","PTK2|PTK2B",0.101738241308793,1,0.101738241308793,NA,0.101738241308793
"101","floxuridine","Launched","DNA synthesis inhibitor","TYMS",0.104526863729318,1,0.104526863729318,NA,0.104526863729318
"248","trifluoperazine","Launched","dopamine receptor antagonist","ADRA1A|CALM1|CALY|DRD2|DRD4|HRH1|HTR2A|HTR2C|S100A4|TNNC1",0.111637850901655,2,0.111637850901655,0.556982976740547,0.111637850901655
"270","ZK-164015","Preclinical","estrogen receptor antagonist","ESR1|ESR2",0.112753299869864,1,0.112753299869864,NA,0.112753299869864
"65","dasatinib","Launched","Bcr-Abl kinase inhibitor|ephrin inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|src inhibitor|tyrosine kinase inhibitor","ABL1|ABL2|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|STAT5B|YES1",0.117261572783045,2,0.117261572783045,0.0885362366850976,0.117261572783045
"58","crizotinib","Launched","ALK tyrosine kinase receptor inhibitor","ALK|MET",0.119027700316044,1,0.119027700316044,NA,0.119027700316044
"109","GSK-3-inhibitor-IX","Preclinical","glycogen synthase kinase inhibitor|lipoxygenase inhibitor","GSK3A|GSK3B",0.126649934932144,1,0.126649934932144,NA,0.126649934932144
"43","CD-437","Preclinical","retinoid receptor agonist","RARG",0.135666480758505,1,0.135666480758505,NA,0.135666480758505
"28","BI-2536","Phase 2","PLK inhibitor","BRD4|PLK1|PLK2|PLK3",0.140453615913739,1,0.140453615913739,NA,0.140453615913739
"132","metformin","Launched","insulin sensitizer","ACACB|PRKAB1",0.163459750883064,1,0.163459750883064,NA,0.163459750883064
"166","PAC-1","Phase 1","caspase activator","CASP3",0.168432794199665,1,0.168432794199665,NA,0.168432794199665
"247","triciribine","Phase 1/Phase 2","AKT inhibitor","AKT1|AKT2|AKT3",0.184374419036996,1,0.184374419036996,NA,0.184374419036996
"136","MGCD-265","Preclinical","VEGFR inhibitor","AXL|MET",0.187968643490116,1,0.187968643490116,NA,0.187968643490116
"155","norgestimate","Launched","progesterone receptor agonist","ESR1|PGR",0.192461424056516,1,0.192461424056516,NA,0.192461424056516
"219","STAT3-inhibitor-VI","Preclinical","STAT inhibitor","STAT3",0.192740286298568,1,0.192740286298568,NA,0.192740286298568
"108","granisetron","Launched","serotonin receptor antagonist","HTR3A",0.194227551589515,1,0.194227551589515,NA,0.194227551589515
"4","acadesine","Phase 3","AMPK activator","",0.217326640639524,1,0.217326640639524,NA,0.217326640639524
"16","antimycin-a","Preclinical","ATP synthase inhibitor","CYCS",0.217930842163971,1,0.217930842163971,NA,0.217930842163971
"256","ursolic-acid","Phase 1","ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor","HSD11B1|PLA2G1B|PTPN1|PYGM",0.222439115077152,1,0.222439115077152,NA,0.222439115077152
"146","mometasone","Launched","glucocorticoid receptor agonist","NR3C1",0.223601041085704,1,0.223601041085704,NA,0.223601041085704
"173","PF-04217903","Phase 1","c-Met inhibitor","MET",0.246297329119415,1,0.246297329119415,NA,0.246297329119415
"98","fenoterol","Withdrawn","adrenergic receptor agonist","ADRB1|ADRB2|ADRB3",0.247490239821528,1,0.247490239821528,NA,0.247490239821528
"269","zibotentan","Phase 3","endothelin receptor antagonist","EDNRA",0.253392823944971,1,0.253392823944971,NA,0.253392823944971
"177","phenothiazine","Preclinical","dopamine receptor antagonist","",0.260643242238334,1,0.260643242238334,NA,0.260643242238334
"80","enrofloxacin","Launched","bacterial DNA gyrase inhibitor","",0.269148540620933,1,0.269148540620933,NA,0.269148540620933
"38","BX-912","Preclinical","pyruvate dehydrogenase kinase inhibitor","CDK2|CHEK1|GSK3B|KDR|PDK1|PDPK1",0.269218256181447,2,0.269218256181447,0.280561934885181,0.269218256181447
"189","progesterone","Launched","progesterone receptor agonist","CATSPER1|CATSPER2|CATSPER3|CATSPER4|CYP17A1|ESR1|NR3C2|OPRK1|PGR|TRPC5",0.285392266220487,2,0.285392266220487,0.330055465860592,0.285392266220487
"91","etifenin","Preclinical","renal function diagnostic agent","",0.286670384829894,1,0.286670384829894,NA,0.286670384829894
"14","andarine","Phase 1","androgen receptor modulator","AR",0.290063208774865,1,0.290063208774865,NA,0.290063208774865
"112","IBC-293","Preclinical","hydroxycarboxylic acid receptor agonist","HCAR3",0.294850343930099,1,0.294850343930099,NA,0.294850343930099
"204","RWJ-21757","Phase 1","toll-like receptor agonist","TLR7",0.295175683212493,1,0.295175683212493,NA,0.295175683212493
"245","triamcinolone","Launched","glucocorticoid receptor agonist","NR3C1|SERPINA6",0.302797917828593,1,0.302797917828593,NA,0.302797917828593
"217","SKF-83566","Preclinical","dopamine receptor antagonist","DRD1|DRD5",0.31125673917085,1,0.31125673917085,NA,0.31125673917085
"75","doramapimod","Phase 2","p38 MAPK inhibitor","MAPK11|MAPK12|MAPK13|MAPK14",0.315780504430811,1,0.315780504430811,NA,0.315780504430811
"11","amodiaquine","Launched","histamine receptor agonist","HNMT",0.32315486149842,1,0.32315486149842,NA,0.32315486149842
"244","tretinoin","Launched","retinoid receptor agonist|retinoid receptor ligand","ALDH1A1|ALDH1A2|GPRC5A|NR0B1|NR2C2|PPARD|RARA|RARB|RARG|RARRES1|RORB|RORC|RXRB|RXRG",0.335471277189069,1,0.335471277189069,NA,0.335471277189069
"225","tanespimycin","Phase 3","HSP inhibitor","HSP90AA1",0.336424056516081,2,0.336424056516081,0.185715765964175,0.336424056516081
"234","thiothixene","Launched","dopamine receptor antagonist","DRD1|DRD2|HRH1|HTR2A",0.341234430191485,1,0.341234430191485,NA,0.341234430191485
"121","L-670596","Preclinical","prostanoid receptor antagonist","",0.344813162297825,1,0.344813162297825,NA,0.344813162297825
"210","SB-590885","Preclinical","RAF inhibitor","BRAF",0.348113032162112,1,0.348113032162112,NA,0.348113032162112
"208","SB-203580","Preclinical","p38 MAPK inhibitor","AKT1|ALOX5|CHEK1|CYP2D6|CYP3A4|GAK|GSK3B|LCK|MAPK1|MAPK10|MAPK11|MAPK12|MAPK14|MAPK8|MAPK9|PRKCA|RAF1|RIPK2|ROCK1|RPS6KB1|SGK1|SRC|TNF",0.361389973353164,2,0.361389973353164,0.133384956431297,0.361389973353164
"198","R-96544","Preclinical","serotonin receptor antagonist","HTR2A",0.371165644171779,1,0.371165644171779,NA,0.371165644171779
"195","pyroxamide","Phase 1","HDAC inhibitor","HDAC1",0.37725413645659,1,0.37725413645659,NA,0.37725413645659
"89","estrone","Launched","estrogen receptor agonist|estrogenic hormone","ESR1|ESR2",0.379577988473694,1,0.379577988473694,NA,0.379577988473694
"259","vincristine","Launched","tubulin polymerization inhibitor","TUBA4A|TUBB",0.380275144078825,1,0.380275144078825,NA,0.380275144078825
"17","asiatic-acid","Preclinical","apoptosis stimulant","PYGM",0.385898865960216,1,0.385898865960216,NA,0.385898865960216
"25","benzonatate","Launched","local anesthetic","SCN5A",0.39630972299684,1,0.39630972299684,NA,0.39630972299684
"69","desoxycortone","Preclinical","mineralocorticoid receptor agonist","NR3C1|NR3C2",0.404234058375163,2,0.404234058375163,0.22009175095772,0.404234058375163
"241","tosufloxacin","Launched","bacterial DNA gyrase inhibitor","",0.439161554192229,1,0.439161554192229,NA,0.439161554192229
"275","zoxazolamine","Phase 2","myorelaxant","",0.442600855177542,1,0.442600855177542,NA,0.442600855177542
"214","SIB-1893","Preclinical","glutamate receptor antagonist","GRM4|GRM5",0.453290574456219,1,0.453290574456219,NA,0.453290574456219
"110","heptaminol","Launched","vasoconstrictor","",0.458821342256925,1,0.458821342256925,NA,0.458821342256925
"152","nimodipine","Launched","calcium channel blocker","AHR|CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CFTR|NR3C2",0.467140732478156,1,0.467140732478156,NA,0.467140732478156
"254","ubenimex","Launched","leukotriene synthesis inhibitor","LTA4H|RNPEP",0.467698456962261,1,0.467698456962261,NA,0.467698456962261
"19","atovaquone","Launched","mitochondrial electron transport inhibitor","DHODH",0.470533556423127,1,0.470533556423127,NA,0.470533556423127
"272","ZM-336372","Preclinical","RAF inhibitor","BRAF|LCK|MAPK14|RAF1",0.478086075478714,2,0.478086075478714,0.115320584457315,0.478086075478714
"148","naringenin","Phase 1","aromatase inhibitor|TRPV antagonist","CYP19A1|CYP1B1|ESR2|GLO1|HSD17B1",0.482757018033092,1,0.482757018033092,NA,0.482757018033092
"7","AM-404","Preclinical","cyclooxygenase inhibitor|FAAH inhibitor|TRPV antagonist","CNR1|CNR2|FAAH|TRPV1",0.487311767986615,1,0.487311767986615,NA,0.487311767986615
"24","benzethonium","Launched","sodium channel blocker","SCN10A",0.49102993121398,1,0.49102993121398,NA,0.49102993121398
"97","fenobam","Phase 2","glutamate receptor antagonist","GRM5",0.495863543409556,1,0.495863543409556,NA,0.495863543409556
"114","ilomastat","Phase 3","matrix metalloprotease inhibitor","ACAN|ADAM28|MMP1|MMP12|MMP13|MMP14|MMP2|MMP3|MMP8|MMP9",0.500557724484105,1,0.500557724484105,NA,0.500557724484105
"8","AM-580","Preclinical","retinoid receptor agonist","RARA",0.504833612195575,1,0.504833612195575,NA,0.504833612195575
"41","carbamazepine","Launched","carboxamide antiepileptic","SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A",0.50515895147797,1,0.50515895147797,NA,0.50515895147797
"226","temozolomide","Launched","DNA alkylating agent","MGMT",0.523006134969325,1,0.523006134969325,NA,0.523006134969325
"179","piceatannol","Preclinical","SYK inhibitor","ATP5A1|ATP5B|ATP5C1|IRF3",0.549079754601227,1,0.549079754601227,NA,0.549079754601227
"119","KI-8751","Preclinical","KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor","KDR",0.561907417735639,1,0.561907417735639,NA,0.561907417735639
"255","UCL-2077","Preclinical","slow afterhyperpolarization channel blocker","",0.565253764640268,1,0.565253764640268,NA,0.565253764640268
"182","piromidic-acid","Phase 2","bacterial DNA gyrase inhibitor","",0.580498233872467,1,0.580498233872467,NA,0.580498233872467
"144","MLN-8054","Phase 1","Aurora kinase inhibitor","AURKA",0.588678192972671,4,0.668618702361033,0.212992996903723,0.588678192972671
"202","RS-23597-190","Preclinical","serotonin receptor antagonist","HTR4",0.601645287228109,1,0.601645287228109,NA,0.601645287228109
"149","nelfinavir","Launched","HIV protease inhibitor","CYP1A2|CYP2B6|CYP2C19|CYP2C9|CYP2D6|CYP3A4|CYP3A7",0.637757947573898,1,0.637757947573898,NA,0.637757947573898
"73","dipyridamole","Launched","phosphodiesterase inhibitor","ADA|PDE10A|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A|PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H|PDE7A|PDE7B|PDE8A|PDE8B|PDE9A|SLC29A1",0.638826919501766,1,0.638826919501766,NA,0.638826919501766
"243","trametinib","Launched","MEK inhibitor","MAP2K1|MAP2K2",0.643149284253579,1,0.643149284253579,NA,0.643149284253579
"187","procainamide","Launched","sodium channel blocker","DNMT1|SCN5A",0.678983082357316,1,0.678983082357316,NA,0.678983082357316
"253","UB-165","Preclinical","acetylcholine receptor agonist","CHRNA3|CHRNA4|CHRNB2",0.693855735266778,1,0.693855735266778,NA,0.693855735266778
"2","3-amino-benzamide","Phase 2","PARP inhibitor","PARP1",0.718070273284997,1,0.718070273284997,NA,0.718070273284997
"93","evodiamine","Preclinical","ATPase inhibitor|TRPV agonist","TRPV1",0.799869864287042,1,0.799869864287042,NA,0.799869864287042
"162","oligomycin-a","Preclinical","ATP synthase inhibitor|ATPase inhibitor","ATP5A1",0.99865216583008,1,0.99865216583008,NA,0.99865216583008
"15","anisomycin","Preclinical","DNA synthesis inhibitor","NHP2L1|RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1",NA,1,NA,NA,NA
"32","bortezomib","Launched","NFkB pathway inhibitor|proteasome inhibitor","PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA",NA,2,NA,NA,NA
"33","brefeldin-a","Preclinical","protein synthesis inhibitor","ARF1|CYTH2",NA,1,NA,NA,NA
"40","canertinib","Phase 3","EGFR inhibitor","AKT1|EGFR|ERBB2|ERBB4",NA,2,NA,NA,NA
"51","cisplatin","Launched","DNA alkylating agent|DNA synthesis inhibitor","XIAP",NA,1,NA,NA,NA
"57","CP-724714","Phase 2","EGFR inhibitor|protein tyrosine kinase inhibitor","ERBB2",NA,1,NA,NA,NA
"60","CYT-997","Phase 2","tubulin polymerization inhibitor","TUBB",NA,2,NA,NA,NA
"79","emetine","Phase 2","protein synthesis inhibitor","RPS2",NA,2,NA,NA,NA
"88","estradiol","Launched","estrogen receptor agonist","ESR1|ESR2|GPER1|KCNMA1|NR1I2",NA,3,NA,NA,NA
"106","geldanamycin","Preclinical","HSP inhibitor","HSP90AA1|HSP90AB1",NA,10,NA,NA,NA
"107","gemcitabine","Launched","ribonucleotide reductase inhibitor","CMPK1|RRM1|RRM2|TYMS",NA,3,NA,NA,NA
"167","palbociclib","Launched","CDK inhibitor","CDK4|CDK6",NA,1,NA,NA,NA
"170","pazopanib","Launched","KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor","CSF1R|FGF1|FGFR1|FGFR3|FLT1|FLT4|ITK|KDR|KIT|PDGFRA|PDGFRB|SH2B3",NA,1,NA,NA,NA
"207","saracatinib","Phase 2/Phase 3","src inhibitor","ABL1|LCK|SRC|YES1",NA,3,NA,NA,NA
"213","selumetinib","Phase 3","MEK inhibitor","MAP2K1",NA,3,NA,NA,NA
"218","SN-38","Launched","topoisomerase inhibitor","TOP1",NA,2,NA,NA,NA
"228","teniposide","Launched","topoisomerase inhibitor","TOP2A|TOP2B",NA,4,NA,NA,NA
"242","tozasertib","Phase 2","Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor","AURKA|AURKB|AURKC|LCK",NA,2,NA,NA,NA
"246","trichostatin-a","Preclinical","HDAC inhibitor","HDAC1|HDAC10|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9",NA,19,NA,NA,NA
"249","triptolide","Phase 3","RNA polymerase inhibitor","RELA",NA,1,NA,NA,NA
"251","tyrphostin-A9","Preclinical","protein tyrosine kinase inhibitor|tyrosine kinase inhibitor","",NA,1,NA,NA,NA
"260","vorinostat","Launched","HDAC inhibitor","HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC5|HDAC6|HDAC8|HDAC9",NA,7,NA,NA,NA
"261","VX-745","Phase 2","p38 MAPK inhibitor","MAPK11|MAPK12|MAPK14",NA,1,NA,NA,NA
"263","wortmannin","Preclinical","PI3K inhibitor","PI4KA|PI4KB|PIK3CA|PIK3CD|PIK3CG|PIK3R1|PLK1|PRKDC",NA,8,NA,NA,NA
"265","WZ-4002","Preclinical","EGFR inhibitor","EGFR|ERBB2",NA,1,NA,NA,NA
"266","XAV-939","Preclinical","tankyrase inhibitor","TNKS|TNKS2",NA,2,NA,NA,NA
"267","Y-39983","Phase 2","rho associated kinase inhibitor","ROCK1|ROCK2",NA,1,NA,NA,NA
