"","pert_iname","clinical_phase","moa","target","mean","n","median","sd","sRGES"
"182","piromidic-acid","Phase 2","bacterial DNA gyrase inhibitor","",0.223926380368098,1,0.223926380368098,NA,0.223926380368098
"156","nortriptyline","Launched","tricyclic antidepressant","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|HTR6|KCNJ10|PGRMC1|SIGMAR1|SLC6A2|SLC6A4",0.226482617586912,1,0.226482617586912,NA,0.226482617586912
"139","mirtazapine","Launched","adrenergic receptor antagonist|serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|DRD1|DRD2|DRD3|DRD5|HRH1|HRH3|HTR2A|HTR2B|HTR2C|HTR3A|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4",0.227505112474438,1,0.227505112474438,NA,0.227505112474438
"194","PX-12","Phase 2","thioredoxin inhibitor","TXN|TXNRD1",0.229294478527607,1,0.229294478527607,NA,0.229294478527607
"73","dipyridamole","Launched","phosphodiesterase inhibitor","ADA|PDE10A|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A|PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H|PDE7A|PDE7B|PDE8A|PDE8B|PDE9A|SLC29A1",0.22980572597137,1,0.22980572597137,NA,0.22980572597137
"274","zonisamide","Launched","sodium channel blocker|T-type calcium channel blocker","CA1|CA10|CA11|CA12|CA13|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA8|CA9|CACNA1G|CACNA1H|CACNA1I|MAOA|MAOB|SCN10A|SCN11A|SCN1A|SCN1B|SCN2A|SCN2B|SCN3A|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A",0.230572597137014,1,0.230572597137014,NA,0.230572597137014
"110","heptaminol","Launched","vasoconstrictor","",0.232873210633947,1,0.232873210633947,NA,0.232873210633947
"181","pifithrin-mu","Preclinical","HSP inhibitor","HSPA1A|TP53",0.237346625766871,2,0.237346625766871,0.0807967104269908,0.237346625766871
"217","SKF-83566","Preclinical","dopamine receptor antagonist","DRD1|DRD5",0.237985685071575,1,0.237985685071575,NA,0.237985685071575
"13","amsacrine","Launched","topoisomerase inhibitor","KCNH2|TOP2A",0.240030674846626,1,0.240030674846626,NA,0.240030674846626
"19","atovaquone","Launched","mitochondrial electron transport inhibitor","DHODH",0.243865030674847,1,0.243865030674847,NA,0.243865030674847
"115","immepip","Preclinical","histamine receptor agonist","HRH3|HRH4",0.247188139059305,1,0.247188139059305,NA,0.247188139059305
"178","PI-103","Preclinical","mTOR inhibitor|PI3K inhibitor","MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PRKDC",0.24821063394683,1,0.24821063394683,NA,0.24821063394683
"117","JLK-6","Preclinical","gamma secretase inhibitor","PSEN1",0.248466257668712,1,0.248466257668712,NA,0.248466257668712
"114","ilomastat","Phase 3","matrix metalloprotease inhibitor","ACAN|ADAM28|MMP1|MMP12|MMP13|MMP14|MMP2|MMP3|MMP8|MMP9",0.248977505112474,1,0.248977505112474,NA,0.248977505112474
"53","clonidine","Launched","adrenergic receptor agonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C",0.252300613496933,1,0.252300613496933,NA,0.252300613496933
"148","naringenin","Phase 1","aromatase inhibitor|TRPV antagonist","CYP19A1|CYP1B1|ESR2|GLO1|HSD17B1",0.253323108384458,1,0.253323108384458,NA,0.253323108384458
"48","chenodeoxycholic-acid","Launched","11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist","NR1H4",0.258691206543967,1,0.258691206543967,NA,0.258691206543967
"130","mepacrine","Launched","cytokine production inhibitor|NFkB pathway inhibitor|TP53 activator","PLA2G1B|PLA2G4A|PLA2G6|PLCL1",0.259628493524199,3,0.250511247443763,0.0980943612270354,0.259628493524199
"155","norgestimate","Launched","progesterone receptor agonist","ESR1|PGR",0.260736196319018,1,0.260736196319018,NA,0.260736196319018
"125","lasalocid","Launched","bacterial permeability inducer","",0.262269938650307,1,0.262269938650307,NA,0.262269938650307
"25","benzonatate","Launched","local anesthetic","SCN5A",0.265848670756646,1,0.265848670756646,NA,0.265848670756646
"31","BMS-191011","Preclinical","potassium channel activator","KCNMA1",0.266998977505112,2,0.266998977505112,0.0493456419386313,0.266998977505112
"262","WAY-161503","Preclinical","serotonin receptor agonist","HTR2C",0.267126789366053,1,0.267126789366053,NA,0.267126789366053
"203","rucaparib","Phase 3","PARP inhibitor","PARP1|PARP2",0.269683026584867,1,0.269683026584867,NA,0.269683026584867
"259","vincristine","Launched","tubulin polymerization inhibitor","TUBA4A|TUBB",0.271728016359918,1,0.271728016359918,NA,0.271728016359918
"146","mometasone","Launched","glucocorticoid receptor agonist","NR3C1",0.272494887525562,1,0.272494887525562,NA,0.272494887525562
"30","bisindolylmaleimide-ix","Preclinical","PKC inhibitor","AKT1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SIRT1",0.274795501022495,1,0.274795501022495,NA,0.274795501022495
"214","SIB-1893","Preclinical","glutamate receptor antagonist","GRM4|GRM5",0.275562372188139,1,0.275562372188139,NA,0.275562372188139
"5","AG-14361","Preclinical","PARP inhibitor","PARP1",0.277096114519427,1,0.277096114519427,NA,0.277096114519427
"215","sildenafil","Launched","phosphodiesterase inhibitor","PDE5A|PDE6G|PDE6H|SLCO1B1|SLCO1B3",0.284764826175869,1,0.284764826175869,NA,0.284764826175869
"35","brucine","Preclinical","glycine receptor antagonist","CHRM1|CHRM2|CHRM3|CHRM4|CHRM5",0.28502044989775,1,0.28502044989775,NA,0.28502044989775
"1","10-DEBC","Preclinical","AKT inhibitor","PIM1",0.288087934560327,1,0.288087934560327,NA,0.288087934560327
"204","RWJ-21757","Phase 1","toll-like receptor agonist","TLR7",0.288087934560327,1,0.288087934560327,NA,0.288087934560327
"250","TWS-119","Preclinical","glycogen synthase kinase inhibitor","GSK3B|JUN|MYC",0.295245398773006,1,0.295245398773006,NA,0.295245398773006
"27","bergenin","Preclinical","interleukin inhibitor","IL1B|TNF",0.302402862985685,1,0.302402862985685,NA,0.302402862985685
"71","digoxigenin","Preclinical","steroid","",0.302402862985685,1,0.302402862985685,NA,0.302402862985685
"185","PPT","Preclinical","estrogen receptor agonist","ESR1",0.303169734151329,2,0.303169734151329,0.00903766335872412,0.303169734151329
"8","AM-580","Preclinical","retinoid receptor agonist","RARA",0.304192229038855,1,0.304192229038855,NA,0.304192229038855
"128","lylamine","Preclinical","cannabinoid receptor agonist","CNR1",0.304703476482618,1,0.304703476482618,NA,0.304703476482618
"6","alvocidib","Phase 2","CDK inhibitor","CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM",0.305470347648262,1,0.305470347648262,NA,0.305470347648262
"20","ATPA","Preclinical","glutamate receptor agonist","GRIA2|GRIK1",0.306237218813906,1,0.306237218813906,NA,0.306237218813906
"112","IBC-293","Preclinical","hydroxycarboxylic acid receptor agonist","HCAR3",0.30879345603272,1,0.30879345603272,NA,0.30879345603272
"77","doxycycline","Launched","metalloproteinase inhibitor","MMP8",0.309049079754601,1,0.309049079754601,NA,0.309049079754601
"23","azacitidine","Launched","DNA methyltransferase inhibitor","DNMT1|DNMT3A",0.309304703476483,1,0.309304703476483,NA,0.309304703476483
"120","L-368899","Phase 1","oxytocin receptor antagonist","AVPR1A|AVPR2|OXTR",0.312116564417178,1,0.312116564417178,NA,0.312116564417178
"226","temozolomide","Launched","DNA alkylating agent","MGMT",0.315950920245399,1,0.315950920245399,NA,0.315950920245399
"105","gaboxadol","Phase 3","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRD|GABRR1|GABRR2|GABRR3",0.316462167689162,1,0.316462167689162,NA,0.316462167689162
"91","etifenin","Preclinical","renal function diagnostic agent","",0.319274028629857,1,0.319274028629857,NA,0.319274028629857
"206","saclofen","Preclinical","GABA receptor antagonist","GABBR1|GABBR2|KCTD12|KCTD16|KCTD8",0.320296523517382,1,0.320296523517382,NA,0.320296523517382
"93","evodiamine","Preclinical","ATPase inhibitor|TRPV agonist","TRPV1",0.322341513292434,1,0.322341513292434,NA,0.322341513292434
"187","procainamide","Launched","sodium channel blocker","DNMT1|SCN5A",0.326942740286299,1,0.326942740286299,NA,0.326942740286299
"237","topotecan","Launched","topoisomerase inhibitor","TOP1|TOP1MT",0.341854124062713,3,0.288343558282209,0.0987205222908466,0.341854124062713
"195","pyroxamide","Phase 1","HDAC inhibitor","HDAC1",0.344836400817996,1,0.344836400817996,NA,0.344836400817996
"137","mianserin","Launched","serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD5|HRH1|HRH2|HRH4|HTR1A|HTR1F|HTR2A|HTR2B|HTR2C|HTR6|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4",0.34560327198364,1,0.34560327198364,NA,0.34560327198364
"191","PSB-06126","Preclinical","NTPDase inhibitor","ENTPD3",0.351226993865031,1,0.351226993865031,NA,0.351226993865031
"248","trifluoperazine","Launched","dopamine receptor antagonist","ADRA1A|CALM1|CALY|DRD2|DRD4|HRH1|HTR2A|HTR2C|S100A4|TNNC1",0.358001022494888,2,0.358001022494888,0.0468150961981897,0.358001022494888
"199","ritanserin","Phase 3","serotonin receptor antagonist","ADRA1A|ADRA1B|ADRA1D|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR5A|HTR6|HTR7",0.358895705521472,1,0.358895705521472,NA,0.358895705521472
"201","RS-100329","Preclinical","adrenergic receptor antagonist","ADRA1A|ADRA1D",0.365541922290389,1,0.365541922290389,NA,0.365541922290389
"162","oligomycin-a","Preclinical","ATP synthase inhibitor|ATPase inhibitor","ATP5A1",0.366564417177914,1,0.366564417177914,NA,0.366564417177914
"99","fenretinide","Phase 3","apoptosis stimulant|retinoid receptor agonist","RARA",0.379345603271984,1,0.379345603271984,NA,0.379345603271984
"68","desipramine","Launched","tricyclic antidepressant","ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|SLC6A2|SLC6A4|SMPD1",0.392382413087935,1,0.392382413087935,NA,0.392382413087935
"269","zibotentan","Phase 3","endothelin receptor antagonist","EDNRA",0.399795501022495,1,0.399795501022495,NA,0.399795501022495
"4","acadesine","Phase 3","AMPK activator","",0.409764826175869,1,0.409764826175869,NA,0.409764826175869
"219","STAT3-inhibitor-VI","Preclinical","STAT inhibitor","STAT3",0.416922290388548,1,0.416922290388548,NA,0.416922290388548
"179","piceatannol","Preclinical","SYK inhibitor","ATP5A1|ATP5B|ATP5C1|IRF3",0.418456032719836,1,0.418456032719836,NA,0.418456032719836
"124","lapatinib","Launched","EGFR inhibitor","EGFR|ERBB2",0.425613496932515,1,0.425613496932515,NA,0.425613496932515
"175","PHA-793887","Phase 1","CDK inhibitor","CDK1|CDK2|CDK4|CDK5|CDK7|CDK9",0.429192229038855,1,0.429192229038855,NA,0.429192229038855
"2","3-amino-benzamide","Phase 2","PARP inhibitor","PARP1",0.438394683026585,1,0.438394683026585,NA,0.438394683026585
"253","UB-165","Preclinical","acetylcholine receptor agonist","CHRNA3|CHRNA4|CHRNB2",0.438905930470348,1,0.438905930470348,NA,0.438905930470348
"52","CL-218872","Phase 1","benzodiazepine receptor agonist","GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2",0.446574642126789,1,0.446574642126789,NA,0.446574642126789
"152","nimodipine","Launched","calcium channel blocker","AHR|CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CFTR|NR3C2",0.450920245398773,1,0.450920245398773,NA,0.450920245398773
"111","hydroflumethiazide","Launched","sodium/potassium/chloride transporter inhibitor","ATP1A1|CA1|CA12|CA2|CA4|CA9|KCNMA1|SLC12A1|SLC12A3",0.454754601226994,1,0.454754601226994,NA,0.454754601226994
"55","CMPD-1","Preclinical","p38 MAPK inhibitor","GNRHR|MAPK14",0.455777096114519,1,0.455777096114519,NA,0.455777096114519
"241","tosufloxacin","Launched","bacterial DNA gyrase inhibitor","",0.636503067484663,1,0.636503067484663,NA,0.636503067484663
"15","anisomycin","Preclinical","DNA synthesis inhibitor","NHP2L1|RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1",NA,1,NA,NA,NA
"32","bortezomib","Launched","NFkB pathway inhibitor|proteasome inhibitor","PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA",NA,2,NA,NA,NA
"33","brefeldin-a","Preclinical","protein synthesis inhibitor","ARF1|CYTH2",NA,1,NA,NA,NA
"40","canertinib","Phase 3","EGFR inhibitor","AKT1|EGFR|ERBB2|ERBB4",NA,2,NA,NA,NA
"51","cisplatin","Launched","DNA alkylating agent|DNA synthesis inhibitor","XIAP",NA,1,NA,NA,NA
"57","CP-724714","Phase 2","EGFR inhibitor|protein tyrosine kinase inhibitor","ERBB2",NA,1,NA,NA,NA
"60","CYT-997","Phase 2","tubulin polymerization inhibitor","TUBB",NA,2,NA,NA,NA
"79","emetine","Phase 2","protein synthesis inhibitor","RPS2",NA,2,NA,NA,NA
"88","estradiol","Launched","estrogen receptor agonist","ESR1|ESR2|GPER1|KCNMA1|NR1I2",NA,3,NA,NA,NA
"106","geldanamycin","Preclinical","HSP inhibitor","HSP90AA1|HSP90AB1",NA,10,NA,NA,NA
"107","gemcitabine","Launched","ribonucleotide reductase inhibitor","CMPK1|RRM1|RRM2|TYMS",NA,3,NA,NA,NA
"167","palbociclib","Launched","CDK inhibitor","CDK4|CDK6",NA,1,NA,NA,NA
"170","pazopanib","Launched","KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor","CSF1R|FGF1|FGFR1|FGFR3|FLT1|FLT4|ITK|KDR|KIT|PDGFRA|PDGFRB|SH2B3",NA,1,NA,NA,NA
"207","saracatinib","Phase 2/Phase 3","src inhibitor","ABL1|LCK|SRC|YES1",NA,3,NA,NA,NA
"213","selumetinib","Phase 3","MEK inhibitor","MAP2K1",NA,3,NA,NA,NA
"218","SN-38","Launched","topoisomerase inhibitor","TOP1",NA,2,NA,NA,NA
"228","teniposide","Launched","topoisomerase inhibitor","TOP2A|TOP2B",NA,4,NA,NA,NA
"242","tozasertib","Phase 2","Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor","AURKA|AURKB|AURKC|LCK",NA,2,NA,NA,NA
"246","trichostatin-a","Preclinical","HDAC inhibitor","HDAC1|HDAC10|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9",NA,19,NA,NA,NA
"249","triptolide","Phase 3","RNA polymerase inhibitor","RELA",NA,1,NA,NA,NA
"251","tyrphostin-A9","Preclinical","protein tyrosine kinase inhibitor|tyrosine kinase inhibitor","",NA,1,NA,NA,NA
"260","vorinostat","Launched","HDAC inhibitor","HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC5|HDAC6|HDAC8|HDAC9",NA,7,NA,NA,NA
"261","VX-745","Phase 2","p38 MAPK inhibitor","MAPK11|MAPK12|MAPK14",NA,1,NA,NA,NA
"263","wortmannin","Preclinical","PI3K inhibitor","PI4KA|PI4KB|PIK3CA|PIK3CD|PIK3CG|PIK3R1|PLK1|PRKDC",NA,8,NA,NA,NA
"265","WZ-4002","Preclinical","EGFR inhibitor","EGFR|ERBB2",NA,1,NA,NA,NA
"266","XAV-939","Preclinical","tankyrase inhibitor","TNKS|TNKS2",NA,2,NA,NA,NA
"267","Y-39983","Phase 2","rho associated kinase inhibitor","ROCK1|ROCK2",NA,1,NA,NA,NA
