"","log2FoldChange","logCPM","LR","pvalue","padj","Symbol","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","value","up_down"
"11931",-2.16286346684204,1.55195339157404,35.6093075375937,2.41132654072422e-09,0.000136276119449029,"RP11-710C12.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.16286346684204,"down"
"14646",-2.16271330830981,5.52808963990761,34.580493360264,4.08984229832618e-09,0.00023070800404858,"EMX2OS",9606,196047,"NULL","10","10q26.1","EMX2 opposite strand/antisense RNA","miscRNA","EMX2OS","EMX2 opposite strand/antisense RNA","O","NULL",-2.16271330830981,"down"
"14380",-2.14513866501484,-1.09525474243983,34.1263959978648,5.16459180193838e-09,0.000291045406406436,"NXNL2",9606,158046,"RP13-60M5.1","9","9q22.1","nucleoredoxin-like 2","protein-coding","NXNL2","nucleoredoxin-like 2","O","nucleoredoxin-like protein 2",-2.14513866501484,"down"
"38806",-2.14121536428058,-1.62771894456611,33.3008230388849,7.89492187368864e-09,0.000443876192504396,"MYBPC2",9606,4606,"NULL","19","19q13.33","myosin binding protein C, fast type","protein-coding","MYBPC2","myosin binding protein C, fast type","O","C-protein, skeletal muscle fast isoform|",-2.14121536428058,"down"
"38300",-2.12850226320612,3.15936834780197,33.0505536569692,8.97934754670024e-09,0.000504504641911353,"CCDC64",9606,92558,"NULL","12","12q24.23","coiled-coil domain containing 64","protein-coding","CCDC64","coiled-coil domain containing 64","O","BICD-related protein 1|WUGSC:H_267D11.1|",-2.12850226320612,"down"
"2139",-2.11896759891261,-0.367191789228408,34.8356992793975,3.58734889262344e-09,0.000202459209452989,"RP11-192H23.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.11896759891261,"down"
"49812",-2.11455375349182,3.25243320158342,34.7091064529461,3.82836569115437e-09,0.000216015534123385,"LINC00957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.11455375349182,"down"
"3438",-2.1143959942023,0.71707744410218,32.9379104535018,9.51495995033399e-09,0.000534388695690608,"DPY19L2P1",9606,554236,"NULL","7","7p14.2","dpy-19-like 2 pseudogene 1 (C. elegans)","pseudo","DPY19L2P1","dpy-19-like 2 pseudogene 1 (C. elegans)","O","NULL",-2.1143959942023,"down"
"29661",-2.10403725012278,-2.06543815869281,35.5386686826076,2.5003732689572e-09,0.000141288592308965,"RP11-128M1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.10403725012278,"down"
"39170",-2.10118645466696,0.999562948944559,31.7378971904692,1.76445376528814e-08,0.000987741217808302,"PKD1L2",9606,114780,"NULL","16","16q23.2","polycystic kidney disease 1-like 2","protein-coding","PKD1L2","polycystic kidney disease 1-like 2","O","PC1-like 2 protein|polycystic kidney dis",-2.10118645466696,"down"
"24142",-2.09454198708295,0.583472130092864,34.8318786022353,3.59439564417522e-09,0.000202853312574673,"RP11-267C16.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.09454198708295,"down"
"21540",-2.06218757745032,-1.2440464518089,33.6082169755381,6.74073715690032e-09,0.000379334983504565,"RAET1E-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.06218757745032,"down"
"4154",-2.05982481662394,-3.18582792624193,32.3810953770402,1.2671321517797e-08,0.000710696409968682,"AC093388.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.05982481662394,"down"
"56990",-2.05512419543923,0.0240885642182033,33.820414318142,6.04412907254881e-09,0.000340399305236876,"CTC-525D6.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.05512419543923,"down"
"50553",-2.05436764788117,-2.11221438014026,34.460654075673,4.34955418519262e-09,0.000245284409165567,"MFAP1P1",9606,646755,"RP11-550P23.4","13","13q12.3","microfibrillar-associated protein 1 pseudogene 1","pseudo","MFAP1P1","microfibrillar-associated protein 1 pseudogene 1","O","NULL",-2.05436764788117,"down"
"23763",-2.05308837955775,3.3456432895722,32.1438967494505,1.43165728723218e-08,0.000802429592920766,"KCTD4",9606,386618,"NULL","13","13q14.12","potassium channel tetramerisation domain containing 4","protein-coding","KCTD4","potassium channel tetramerisation domain containing 4","O","BTB/POZ domain-containing protein KCTD4",-2.05308837955775,"down"
"57548",-2.04575179331279,-2.93020538295253,35.8420310186164,2.13981465519553e-09,0.000120997959492686,"CLDN18",9606,51208,"UNQ778/PRO1572","3","3q22.3","claudin 18","protein-coding","CLDN18","claudin 18","O","claudin-18|surfactant associated 5|surfa",-2.04575179331279,"down"
"5669",-2.04313939159182,-2.46390000078502,32.3642922093381,1.27813669520371e-08,0.000716817402771098,"LINC00482",9606,284185,"NULL","17","17q25.3","long intergenic non-protein coding RNA 482","miscRNA","LINC00482","long intergenic non-protein coding RNA 482","O","NULL",-2.04313939159182,"down"
"16394",-2.03603073539466,-2.42849719232073,32.2658727715021,1.34454218200107e-08,0.000753871356026183,"RP5-1039K5.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.03603073539466,"down"
"4539",-2.02588784739883,4.98392341236463,35.768439109514,2.22218763768103e-09,0.000125642489034486,"LHX2",9606,9355,"NULL","9","9q33.3","LIM homeobox 2","protein-coding","LHX2","LIM homeobox 2","O","LIM HOX gene 2|LIM homeobox protein 2|LI",-2.02588784739883,"down"
"31597",-2.02176137852651,5.43992544972302,32.6079664566366,1.1275164880133e-08,0.000632784803402826,"LGI4",9606,163175,"UNQ6515/PRO21485","19","19q13.12|19q13.11","leucine-rich repeat LGI family, member 4","protein-coding","LGI4","leucine-rich repeat LGI family, member 4","O","LGI1-like protein 3|leucine-rich glioma-",-2.02176137852651,"down"
"25799",-2.02069598755789,-3.50540238584087,33.2508163024651,8.1005742766416e-09,0.000455398084684237,"LINC00517",9606,400208,"NULL","14","14q21.1","long intergenic non-protein coding RNA 517","unknown","LINC00517","long intergenic non-protein coding RNA 517","O","NULL",-2.02069598755789,"down"
"33201",-2.01843144807886,7.28668897974331,32.526099682117,1.17602517711148e-08,0.000659820685870168,"CA11",9606,770,"UNQ211/PRO237","19","19q13.3","carbonic anhydrase XI","protein-coding","CA11","carbonic anhydrase XI","O","CA-RP II|CA-XI|CARP XI|CARP-2|carbonic a",-2.01843144807886,"down"
"50437",-2.00230947611723,-3.28859820624696,32.8963817658795,9.7204013783003e-09,0.000545858859799832,"AC019186.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.00230947611723,"down"
"21733",2.04338433113114,6.76067383175522,33.4262020261047,7.40199804617659e-09,0.00041636979209548,"GALNT13",9606,114805,"NULL","2","2q24.1","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13 (GalNAc-T13)","protein-coding","GALNT13","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13 (GalNAc-T13)","O","GalNAc transferase 13|UDP-GalNAc:polypep",2.04338433113114,"up"
"39572",2.04368742287218,5.72007383032827,33.4041729535425,7.48631616167028e-09,0.000421082825145468,"GPR158",9606,57512,"NULL","10","10p12.1","G protein-coupled receptor 158","protein-coding","GPR158","G protein-coupled receptor 158","O","probable G-protein coupled receptor 158",2.04368742287218,"up"
"2859",2.04382219017736,-0.126490216091662,35.9321920095916,2.04305124883135e-09,0.000115544763377657,"NAT1",9606,9,"NULL","8","8p22","N-acetyltransferase 1 (arylamine N-acetyltransferase)","protein-coding","NAT1","N-acetyltransferase 1 (arylamine N-acetyltransferase)","O","N-acetyltransferase type 1|arylamide ace",2.04382219017736,"up"
"6783",2.0507185378566,4.8211132862945,33.1926359931456,8.34660259526494e-09,0.000469154185277247,"SNCAIP",9606,9627,"NULL","5","5q23.2","synuclein, alpha interacting protein","protein-coding","SNCAIP","synuclein, alpha interacting protein","O","alpha-synuclein-interacting protein|synp",2.0507185378566,"up"
"27249",2.10116906882497,3.82275377561595,33.3680435238734,7.62669228930099e-09,0.00042890229427342,"RPL7P1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10116906882497,"up"
"11375",2.23930023686615,-2.16463333355711,32.3633978390229,1.27872510207524e-08,0.000717134611745837,"RP1-266L20.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23930023686615,"up"
"55921",2.27351417064767,-0.358618045735366,33.358197461753,7.66540291640181e-09,0.000431063933003856,"RP1-65J11.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27351417064767,"up"
"827",2.2808310338711,-0.153968453486994,34.2294180753985,4.8982861589046e-09,0.000276111492491293,"RP11-181C21.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2808310338711,"up"
"26080",2.29178617987883,5.77772533631027,34.0802207825712,5.28861178011322e-09,0.00029799740797404,"CD38",9606,952,"NULL","4","4p15","CD38 molecule","protein-coding","CD38","CD38 molecule","O","ADP-ribosyl cyclase 1|ADP-ribosyl cyclas",2.29178617987883,"up"
"4163",2.3007379889003,4.57227510901612,34.4493231057502,4.37494905577212e-09,0.00024670337725499,"LINC01094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3007379889003,"up"
"17726",2.30483146851959,-1.9937398180728,33.2043955455321,8.29627848734211e-09,0.000466342110051987,"RPS24P8",9606,100216336,"NULL","3","3p21.31","ribosomal protein S24 pseudogene 8","pseudo","RPS24P8","ribosomal protein S24 pseudogene 8","O","NULL",2.30483146851959,"up"
"28833",2.35460765944662,0.128074771630091,31.9653184473576,1.56949802949662e-08,0.000879217101143711,"RAD51",9606,5888,"NULL","15","15q15.1","RAD51 homolog (S. cerevisiae)","protein-coding","RAD51","RAD51 homolog (S. cerevisiae)","O","BRCA1/BRCA2-containing complex, subunit ",2.35460765944662,"up"
"27507",2.37285542550205,1.01882512942124,33.1238393117091,8.64719968776918e-09,0.000485938033653877,"AC073283.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37285542550205,"up"
"30402",2.45800206558262,5.83255319919782,33.9358356108273,5.69598505747076e-09,0.000320854838287328,"ATOH8",9606,84913,"NULL","2","2p11.2","atonal homolog 8 (Drosophila)","protein-coding","ATOH8","atonal homolog 8 (Drosophila)","O","atonal homolog 6|basic helix loop helix ",2.45800206558262,"up"
"5106",2.52956837105579,2.87190717718135,33.0499264477891,8.98224466830373e-09,0.000504658434443977,"TAGAP",9606,117289,"FKSG15","6","6q25.3","T-cell activation RhoGTPase activating protein","protein-coding","TAGAP","T-cell activation RhoGTPase activating protein","O","T-cell activation GTPase-activating prot",2.52956837105579,"up"
"27156",2.65046417707753,4.71162800124552,32.8380769496445,1.00163532789266e-08,0.000562398203905171,"BTBD17",9606,388419,"NULL","17","17q25.1","BTB (POZ) domain containing 17","protein-coding","BTBD17","BTB (POZ) domain containing 17","O","BTB/POZ and BACK domain-containing prote",2.65046417707753,"up"
"2570",2.6885790199908,-0.34006326058303,33.3260200354787,7.79328888384353e-09,0.000438185460782986,"CEP170P1",9606,645455,"NULL","4","4q26","centrosomal protein 170kDa pseudogene 1","pseudo","CEP170P1","centrosomal protein 170kDa pseudogene 1","O","NULL",2.6885790199908,"up"
"37667",2.78005915343734,-2.69346649377535,33.9868257151843,5.54864974440396e-09,0.00031259982930023,"RP11-341D18.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78005915343734,"up"
"51362",2.79103834759974,7.06552415532386,32.1948560972083,1.3945948663102e-08,0.000781740152310182,"ID3",9606,3399,"NULL","1","1p36.13-p36.12","inhibitor of DNA binding 3, dominant negative helix-loop-helix protein","protein-coding","ID3","inhibitor of DNA binding 3, dominant negative helix-loop-helix protein","O","DNA-binding protein inhibitor ID-3|ID-li",2.79103834759974,"up"
"23110",2.80560380609596,2.17109996928872,31.969108551575,1.56643876741391e-08,0.000877534661892948,"KIF18B",9606,146909,"NULL","17","17q21.31","kinesin family member 18B","protein-coding","KIF18B","kinesin family member 18B","O","kinesin-like protein KIF18B",2.80560380609596,"up"
"16123",2.8154401078101,3.4585976944848,35.6297492988531,2.38615533750443e-09,0.000134863113520413,"FLVCR2",9606,55640,"NULL","14","14q24.3","feline leukemia virus subgroup C cellular receptor family, member 2","protein-coding","FLVCR2","feline leukemia virus subgroup C cellular receptor family, member 2","O","calcium-chelate transporter|feline leuke",2.8154401078101,"up"
"5383",2.85365278089377,5.5244319787049,32.6549598776914,1.10058208896411e-08,0.000617701697431106,"FERMT1",9606,55612,"RP5-1056H1.1","20","20p12.3","fermitin family member 1","protein-coding","FERMT1","fermitin family member 1","O","UNC112 related protein 1|fermitin family",2.85365278089377,"up"
"10483",2.89112938600538,-2.88015845062858,33.8084349931515,6.08146122947736e-09,0.000342477489138018,"AC092155.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89112938600538,"up"
"27447",2.95545343968347,-3.14621355137785,32.7462429210283,1.0500907320971e-08,0.000589478933370025,"CNTNAP3P1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95545343968347,"up"
"53064",2.98717979587359,4.76890928835691,33.5481594878626,6.95211282766426e-09,0.000391195388812668,"BEST3",9606,144453,"NULL","12","12q14.2-q15","bestrophin 3","protein-coding","BEST3","bestrophin 3","O","bestrophin-3|vitelliform macular dystrop",2.98717979587359,"up"
"43373",3.01571235544756,0.879324183992623,33.0465275219917,8.99796082732092e-09,0.000505523435200544,"RP1-241P17.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01571235544756,"up"
"16666",3.11647805222843,-3.0385856976207,32.9918981277908,9.25437172853452e-09,0.000519818059991784,"NAP1L1P3",9606,100130335,"NULL","3","3q13.33","nucleosome assembly protein 1-like 1 pseudogene 3","pseudo","NAP1L1P3","nucleosome assembly protein 1-like 1 pseudogene 3","O","NULL",3.11647805222843,"up"
"2784",3.21523776594009,1.72696642454019,33.6250945235354,6.68250277277076e-09,0.000376091256051538,"RP11-844P9.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21523776594009,"up"
"41570",3.25973398215093,1.18080199556844,32.2809983805004,1.33411627260637e-08,0.000748065676375846,"ASF1B",9606,55723,"NULL","19","19p13.12","anti-silencing function 1B histone chaperone","protein-coding","ASF1B","anti-silencing function 1B histone chaperone","O","ASF1 anti-silencing function 1 homolog B",3.25973398215093,"up"
"606",3.29745631253737,0.724138473029746,33.9895056160389,5.54101264286134e-09,0.000312180652298808,"CCDC178",9606,374864,"NULL","18","18q12.1","coiled-coil domain containing 178","protein-coding","CCDC178","coiled-coil domain containing 178","O","coiled-coil domain-containing protein 17",3.29745631253737,"up"
"18519",3.48010050843517,-1.57957533046663,34.2285417151124,4.90049247246874e-09,0.000276230959688118,"CTC-458G6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48010050843517,"up"
"52650",3.49157602804898,1.21538979408858,31.963291503116,1.57113657543015e-08,0.000880119286824464,"RP11-47I22.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49157602804898,"up"
"5400",3.61441134254982,-3.43718837106662,32.5652185386695,1.15259060818797e-08,0.000646787745690761,"TMPOP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61441134254982,"up"
"20271",3.61497260455114,3.77277680226165,32.9188709209591,9.60860259091404e-09,0.000539619121505732,"MSTN",9606,2660,"NULL","2","2q32.2","myostatin","protein-coding","MSTN","myostatin","O","GDF-8|growth differentiation factor 8|gr",3.61497260455114,"up"
"43054",3.66284753060474,1.52088667176224,35.4489716221682,2.6182058312134e-09,0.000147915538434401,"DTL",9606,51514,"RP11-15I11.1","1","1q32","denticleless E3 ubiquitin protein ligase homolog (Drosophila)","protein-coding","DTL","denticleless E3 ubiquitin protein ligase homolog (Drosophila)","O","DDB1 and CUL4 associated factor 2|DDB1- ",3.66284753060474,"up"
"11666",3.81288533071462,-2.19396004901619,33.465713446197,7.25314046871184e-09,0.000408010910786447,"RP11-220C2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.81288533071462,"up"
"21596",3.85825303813079,1.57820742854544,33.1636442040684,8.47198064890059e-09,0.000476133784448862,"NCAPG",9606,64151,"NULL","4","4p15.33","non-SMC condensin I complex, subunit G","protein-coding","NCAPG","non-SMC condensin I complex, subunit G","O","XCAP-G homolog|chromosome condensation p",3.85825303813079,"up"
"18310",3.88388656331491,-0.636806648096353,33.7060851325746,6.40998603216383e-09,0.000360882213610824,"WARS2-IT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88388656331491,"up"
"13271",3.89838167687521,1.1676542658667,35.8453578016917,2.13616401633507e-09,0.000120793666631699,"CASC5",9606,57082,"NULL","15","15q14","cancer susceptibility candidate 5","protein-coding","CASC5","cancer susceptibility candidate 5","O","ALL1-fused gene from chromosome 15q14 pr",3.89838167687521,"up"
"40814",3.95303926128011,0.228960110605572,33.0343031398148,9.05471266456943e-09,0.00050869375749551,"BMPR1APS2",9606,100533800,"NULL","11","11q24.1","bone morphogenetic protein receptor, type IA pseudogene 2","pseudo","BMPR1APS2","bone morphogenetic protein receptor, type IA pseudogene 2","O","NULL",3.95303926128011,"up"
"36503",3.97870068296947,7.61533162863904,32.2604039103268,1.34833186015933e-08,0.000755955740716933,"TNC",9606,3371,"NULL","9","9q33","tenascin C","protein-coding","TNC","tenascin C","O","GP 150-225|cytotactin|glioma-associated-",3.97870068296947,"up"
"1883",3.99230731124971,-3.22730676476652,36.0865427223365,1.88745819850935e-09,0.000106762185540483,"RPL13AP3",9606,645683,"NULL","14","14q22.3","ribosomal protein L13a pseudogene 3","pseudo","RPL13AP3","ribosomal protein L13a pseudogene 3","O","NULL",3.99230731124971,"up"
"10625",4.04008924567461,0.377827065663248,35.6269400340085,2.38959890200082e-09,0.000135055350743282,"CLEC4F",9606,165530,"NULL","2","2p13.3","C-type lectin domain family 4, member F","protein-coding","CLEC4F","C-type lectin domain family 4, member F","O","C-type (calcium dependent, carbohydrate-",4.04008924567461,"up"
"35966",4.08025131127249,3.21927025730709,34.1105590643818,5.20679586657224e-09,0.000293418567468945,"RPE65",9606,6121,"NULL","1","1p31","retinal pigment epithelium-specific protein 65kDa","protein-coding","RPE65","retinal pigment epithelium-specific protein 65kDa","O","RBP-binding membrane protein|all-trans-r",4.08025131127249,"up"
"34528",4.15325851303311,2.19636078927552,35.1938769119423,2.98460485404959e-09,0.00016854063610818,"BIRC5",9606,332,"NULL","17","17q25","baculoviral IAP repeat containing 5","protein-coding","BIRC5","baculoviral IAP repeat containing 5","O","apoptosis inhibitor 4|apoptosis inhibito",4.15325851303311,"up"
"41023",4.22099579097113,1.56689442482059,33.9800327674196,5.56805534390741e-09,0.000313687533909712,"PBK",9606,55872,"NULL","8","8p21.2","PDZ binding kinase","protein-coding","PBK","PDZ binding kinase","O","MAPKK-like protein kinase|PDZ-binding ki",4.22099579097113,"up"
"13487",4.30158471022653,-3.48896574650421,34.8144370848647,3.62674078651436e-09,0.000204667862805365,"RPL5P29",9606,390158,"NULL","11","11q12.1","ribosomal protein L5 pseudogene 29","pseudo","RPL5P29","ribosomal protein L5 pseudogene 29","O","NULL",4.30158471022653,"up"
"28116",4.33283048733506,0.570152234004067,33.6626288602395,6.55479394467179e-09,0.000368969351145575,"MELK",9606,9833,"RP11-8N6.1","9","9p13.2","maternal embryonic leucine zipper kinase","protein-coding","MELK","maternal embryonic leucine zipper kinase","O","pEg3 kinase|protein kinase Eg3|protein k",4.33283048733506,"up"
"43492",4.35666564302899,2.43891610176513,34.0600783892396,5.34364147243013e-09,0.000301087478764076,"TSHR",9606,7253,"NULL","14","14q31","thyroid stimulating hormone receptor","protein-coding","TSHR","thyroid stimulating hormone receptor","O","seven transmembrane helix receptor|thyro",4.35666564302899,"up"
"55498",4.38936940192717,-3.44102998007142,34.1557358673665,5.08730673853317e-09,0.000286705345863514,"MAP2K1P1",9606,29778,"NULL","8","8p12","mitogen-activated protein kinase kinase 1 pseudogene 1","pseudo","MAP2K1P1","mitogen-activated protein kinase kinase 1 pseudogene 1","O","NULL",4.38936940192717,"up"
"46003",4.45619794508337,-0.648695232784954,33.1811759969395,8.39593891115335e-09,0.000471902142440285,"E2F8",9606,79733,"NULL","11","11p15.1","E2F transcription factor 8","protein-coding","E2F8","E2F transcription factor 8","O","E2F family member 8|transcription factor",4.45619794508337,"up"
"44851",4.54097885434582,4.36299026077913,33.1659581104351,8.46190502133959e-09,0.000475575986009328,"PRLHR",9606,2834,"NULL","10","10q26.13","prolactin releasing hormone receptor","protein-coding","PRLHR","prolactin releasing hormone receptor","O","G protein-coupled receptor 10|G-protein ",4.54097885434582,"up"
"33830",4.55252500601328,0.832652243033414,32.8976206036139,9.71420905959557e-09,0.000545520838159709,"KIF20A",9606,10112,"NULL","5","5q31","kinesin family member 20A","protein-coding","KIF20A","kinesin family member 20A","O","GG10_2|RAB6 interacting, kinesin-like (r",4.55252500601328,"up"
"1697",4.6023416053799,2.22068168072572,34.4124650418182,4.45858660555707e-09,0.000251401864340941,"GBX2",9606,2637,"NULL","2","2q37.2","gastrulation brain homeobox 2","protein-coding","GBX2","gastrulation brain homeobox 2","O","gastrulation and brain-specific homeobox",4.6023416053799,"up"
"44329",4.76155201843068,1.71801257169046,35.720150360684,2.27795612115602e-09,0.000128786527265676,"MYBL2",9606,4605,"NULL","20","20q13.1","v-myb myeloblastosis viral oncogene homolog (avian)-like 2","protein-coding","MYBL2","v-myb myeloblastosis viral oncogene homolog (avian)-like 2","O","myb-like protein 2|myb-related protein B",4.76155201843068,"up"
"37858",5.30334368913758,4.68963162521804,32.5889013675664,1.1386310487333e-08,0.000638976971928151,"CCL3",9606,6348,"NULL","17","17q12","chemokine (C-C motif) ligand 3","protein-coding","CCL3","chemokine (C-C motif) ligand 3","O","C-C motif chemokine 3|G0/G1 switch regul",5.30334368913758,"up"
"39158",5.40345766388421,4.58263780351338,34.2185332493251,4.92576035601742e-09,0.000277650333987634,"CCL4",9606,6351,"NULL","17","17q12","chemokine (C-C motif) ligand 4","protein-coding","CCL4","chemokine (C-C motif) ligand 4","O","C-C motif chemokine 4|G-26 T-lymphocyte-",5.40345766388421,"up"
"37656",5.44634008380218,5.80662360041208,32.5557492508176,1.15822002167322e-08,0.000649923582961708,"LINC00689",9606,154822,"tcag7.1307","7","7q36.3","long intergenic non-protein coding RNA 689","miscRNA","LINC00689","long intergenic non-protein coding RNA 689","O","NULL",5.44634008380218,"up"
"5883",5.51992928244029,3.68145356869446,34.8606297895254,3.54170617700957e-09,0.000199897438336597,"CCL4L2",9606,388372,"NULL","17","17q12","chemokine (C-C motif) ligand 4-like 2","protein-coding","CCL4L2","chemokine (C-C motif) ligand 4-like 2","O","CC chemokine ligand 4L1d2|CC chemokine l",5.51992928244029,"up"
"13753",5.53486442961504,1.60142655097176,34.4525249478276,4.36775810220303e-09,0.000246306614899433,"TNF",9606,7124,"DADB-70P7.1","6","6p21.3","tumor necrosis factor","protein-coding","TNF","tumor necrosis factor","O","APC1 protein|TNF, macrophage-derived|TNF",5.53486442961504,"up"
"1694",5.66321219452557,1.0695634741539,32.8342813385462,1.00359295436973e-08,0.000563487336089972,"RP11-229P13.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.66321219452557,"up"
"14579",5.89602581506346,1.02543613232142,33.5430752954359,6.97030883118422e-09,0.000392212307621905,"SLC14A2",9606,8170,"NULL","18","18q12.1-q21.1","solute carrier family 14 (urea transporter), member 2","protein-coding","SLC14A2","solute carrier family 14 (urea transporter), member 2","O","solute carrier family 14 member 2|urea t",5.89602581506346,"up"
"11527",7.5966601655485,0.851265093046527,32.5546997198425,1.15884565202363e-08,0.00065026306072002,"HOXD8",9606,3234,"NULL","2","2q31.1","homeobox D8","protein-coding","HOXD8","homeobox D8","O","Hox-4.5|homeo box 4E|homeo box D8|homeob",7.5966601655485,"up"
